,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,18.0,3.0,3.0,15.0,D,1
1,D,23.0,7.0,7.0,16.0,D,1
2,E,15.0,8.0,8.0,7.0,D,1
3,F,20.0,13.0,13.0,7.0,D,1
0,C,18.0,2.0,2.0,16.0,C,2
1,D,23.0,13.0,13.0,10.0,C,2
2,E,15.0,16.0,16.0,-1.0,C,2
3,F,20.0,6.0,6.0,14.0,C,2
0,C,18.0,6.0,6.0,12.0,D,3
1,D,23.0,8.0,8.0,15.0,D,3
2,E,15.0,4.0,4.0,11.0,D,3
0,C,18.0,11.0,11.0,7.0,C,4
0,C,18.0,10.0,10.0,8.0,D,5
1,D,23.0,7.0,7.0,16.0,D,5
2,E,15.0,2.0,2.0,13.0,D,5
3,F,20.0,16.0,16.0,4.0,D,5
0,D,23.0,18.0,18.0,5.0,E,6
1,E,15.0,4.0,4.0,11.0,E,6
0,C,18.0,6.0,6.0,12.0,D,7
1,D,23.0,9.0,9.0,14.0,D,7
0,D,23.0,6.0,6.0,17.0,D,8
1,E,15.0,11.0,11.0,4.0,D,8
2,F,20.0,13.0,13.0,7.0,D,8
0,C,18.0,2.0,2.0,16.0,C,9
1,F,20.0,11.0,11.0,9.0,C,9
0,C,18.0,4.0,4.0,14.0,C,10
0,C,18.0,4.0,4.0,14.0,F,11
1,E,15.0,15.0,15.0,0.0,F,11
2,F,20.0,4.0,4.0,16.0,F,11
0,C,18.0,6.0,6.0,12.0,F,12
1,D,23.0,10.0,10.0,13.0,F,12
2,E,15.0,7.0,7.0,8.0,F,12
3,F,20.0,4.0,4.0,16.0,F,12
0,C,18.0,11.0,11.0,7.0,D,13
1,D,23.0,8.0,8.0,15.0,D,13
2,E,15.0,4.0,4.0,11.0,D,13
3,F,20.0,5.0,5.0,15.0,D,13
0,D,23.0,12.0,12.0,11.0,F,14
1,E,15.0,4.0,4.0,11.0,F,14
2,F,20.0,9.0,9.0,11.0,F,14
0,E,15.0,7.0,7.0,8.0,E,15
0,C,18.0,18.0,18.0,0.0,E,16
1,D,23.0,21.0,21.0,2.0,E,16
2,E,15.0,7.0,7.0,8.0,E,16
3,F,20.0,16.0,16.0,4.0,E,16
0,F,20.0,7.0,7.0,13.0,F,17
0,C,18.0,7.0,7.0,11.0,C,18
0,C,18.0,15.0,15.0,3.0,F,19
1,F,20.0,2.0,2.0,18.0,F,19
0,E,15.0,6.0,6.0,9.0,F,20
1,F,20.0,6.0,6.0,14.0,F,20
0,C,18.0,15.0,15.0,3.0,C,21
0,C,18.0,7.0,7.0,11.0,C,22
1,D,23.0,12.0,12.0,11.0,C,22
2,E,15.0,7.0,7.0,8.0,C,22
3,F,20.0,10.0,10.0,10.0,C,22
0,C,18.0,9.0,9.0,9.0,C,23
0,C,18.0,7.0,7.0,11.0,D,24
1,D,23.0,9.0,9.0,14.0,D,24
0,E,15.0,14.0,14.0,1.0,F,25
1,F,20.0,7.0,7.0,13.0,F,25
0,C,18.0,13.0,13.0,5.0,F,26
1,E,15.0,15.0,15.0,0.0,F,26
2,F,20.0,9.0,9.0,11.0,F,26
0,F,20.0,7.0,7.0,13.0,F,27
0,D,23.0,7.0,7.0,16.0,D,28
1,E,15.0,6.0,6.0,9.0,D,28
2,F,20.0,8.0,8.0,12.0,D,28
0,C,18.0,13.0,13.0,5.0,E,29
1,E,15.0,8.0,8.0,7.0,E,29
0,C,18.0,11.0,11.0,7.0,D,30
1,D,23.0,5.0,5.0,18.0,D,30
2,E,15.0,3.0,3.0,12.0,D,30
3,F,20.0,7.0,7.0,13.0,D,30
0,D,23.0,12.0,12.0,11.0,E,31
1,E,15.0,2.0,2.0,13.0,E,31
