,step,train_error,validation_error
0,0,0.6875,0.96875
1,100,0.4375,1.0
2,200,0.5625,0.78125
3,300,0.90625,0.59375
4,400,1.0,0.5
5,500,0.59375,0.625
6,600,0.65625,0.5625
7,700,0.5625,0.53125
8,800,0.34375,0.53125
9,900,0.34375,0.46875
10,1000,1.0,0.5
11,1100,0.6875,0.71875
12,1200,1.0,0.53125
13,1300,0.8125,0.71875
14,1400,0.40625,0.59375
15,1500,0.6875,0.75
16,1600,0.625,0.46875
17,1700,0.4375,0.5
18,1800,0.28125,0.625
19,1900,0.375,0.625
20,2000,0.6875,0.59375
21,2100,0.75,0.6875
22,2200,0.8125,0.75
23,2300,0.875,0.59375
24,2400,0.59375,0.71875
25,2500,0.84375,0.59375
26,2600,0.6875,0.96875
27,2700,1.0,0.5
28,2800,0.46875,0.84375
29,2900,0.90625,0.96875
30,3000,0.5625,1.0
31,3100,0.28125,0.9375
32,3200,0.6875,0.6875
33,3300,1.0,0.8125
34,3400,0.84375,0.84375
35,3500,0.0,0.96875
36,3600,0.9375,1.0
37,3700,0.84375,0.84375
38,3800,0.71875,0.75
39,3900,0.65625,0.875
40,4000,0.625,0.84375
41,4100,0.84375,1.0
42,4200,0.625,1.0
43,4300,0.875,0.8125
44,4400,0.6875,0.78125
45,4500,0.78125,1.0
46,4600,0.9375,0.8125
47,4700,0.21875,1.0
48,4800,0.65625,0.8125
49,4900,0.53125,0.8125
50,5000,0.5625,1.0
51,5100,0.40625,0.6875
52,5200,0.3125,1.0
53,5300,0.78125,0.875
54,5400,0.59375,0.84375
55,5500,0.34375,0.9375
56,5600,0.625,0.6875
57,5700,0.9375,0.8125
58,5800,0.875,0.875
59,5900,0.375,0.84375
60,6000,0.8125,0.96875
61,6100,0.53125,0.8125
62,6200,0.28125,0.875
63,6300,0.90625,1.0
64,6400,0.71875,0.84375
65,6500,0.90625,0.6875
66,6600,0.5625,0.90625
67,6700,0.90625,0.96875
68,6800,0.53125,0.6875
69,6900,0.0625,0.6875
70,7000,0.65625,0.9375
71,7100,0.6875,0.875
72,7200,0.46875,1.0
73,7300,0.59375,0.84375
74,7400,0.75,0.875
75,7500,0.46875,0.84375
76,7600,0.4375,1.0
77,7700,0.40625,0.6875
78,7800,0.625,0.9375
79,7900,0.65625,0.84375
80,8000,0.625,0.875
81,8100,0.40625,0.6875
82,8200,0.90625,1.0
83,8300,0.65625,0.6875
84,8400,0.34375,0.84375
85,8500,0.375,0.6875
86,8600,0.71875,0.8125
87,8700,1.0,0.6875
88,8800,0.96875,0.6875
89,8900,0.6875,1.0
90,9000,0.75,0.875
91,9100,0.59375,0.875
92,9200,0.6875,0.9375
93,9300,0.40625,0.65625
94,9400,0.625,0.65625
95,9500,0.5,0.6875
96,9600,0.625,1.0
97,9700,1.0,0.8125
98,9800,0.875,0.84375
99,9900,0.6875,0.8125
