"","file","num_targets"
"1","S019b_1.txt",3
"2","S019b_10.txt",3
"3","S019b_100.txt",2
"4","S019b_1000.txt",2
"5","S019b_10000.txt",3
"6","S019b_10001.txt",1
"7","S019b_1001.txt",1
"8","S019b_1002.txt",1
"9","S019b_1003.txt",1
"10","S019b_1004.txt",1
"11","S019b_1005.txt",1
"12","S019b_1006.txt",2
"13","S019b_1007.txt",1
"14","S019b_1008.txt",1
"15","S019b_1009.txt",3
"16","S019b_101.txt",2
"17","S019b_1010.txt",4
"18","S019b_1011.txt",4
"19","S019b_1012.txt",1
"20","S019b_1013.txt",2
"21","S019b_1014.txt",1
"22","S019b_1015.txt",3
"23","S019b_1016.txt",3
"24","S019b_1017.txt",2
"25","S019b_1018.txt",3
"26","S019b_1019.txt",1
"27","S019b_102.txt",1
"28","S019b_1020.txt",2
"29","S019b_1021.txt",4
"30","S019b_1022.txt",4
"31","S019b_1023.txt",4
"32","S019b_1024.txt",2
"33","S019b_1025.txt",2
"34","S019b_1026.txt",2
"35","S019b_1027.txt",4
"36","S019b_1028.txt",2
"37","S019b_1029.txt",2
"38","S019b_103.txt",4
"39","S019b_1030.txt",4
"40","S019b_1031.txt",1
"41","S019b_1032.txt",1
"42","S019b_1033.txt",2
"43","S019b_1034.txt",2
"44","S019b_1035.txt",3
"45","S019b_1036.txt",1
"46","S019b_1037.txt",3
"47","S019b_1038.txt",4
"48","S019b_1039.txt",4
"49","S019b_104.txt",2
"50","S019b_1040.txt",1
"51","S019b_1041.txt",3
"52","S019b_1042.txt",2
"53","S019b_1043.txt",4
"54","S019b_1044.txt",3
"55","S019b_1045.txt",2
"56","S019b_1046.txt",1
"57","S019b_1047.txt",2
"58","S019b_1048.txt",4
"59","S019b_1049.txt",2
"60","S019b_105.txt",3
"61","S019b_1050.txt",3
"62","S019b_1051.txt",1
"63","S019b_1052.txt",3
"64","S019b_1053.txt",3
"65","S019b_1054.txt",4
"66","S019b_1055.txt",1
"67","S019b_1056.txt",3
"68","S019b_1057.txt",1
"69","S019b_1058.txt",3
"70","S019b_1059.txt",3
"71","S019b_106.txt",4
"72","S019b_1060.txt",4
"73","S019b_1061.txt",3
"74","S019b_1062.txt",4
"75","S019b_1063.txt",2
"76","S019b_1064.txt",3
"77","S019b_1065.txt",2
"78","S019b_1066.txt",4
"79","S019b_1067.txt",1
"80","S019b_1068.txt",2
"81","S019b_1069.txt",1
"82","S019b_107.txt",1
"83","S019b_1070.txt",4
"84","S019b_1071.txt",3
"85","S019b_1072.txt",2
"86","S019b_1073.txt",3
"87","S019b_1074.txt",1
"88","S019b_1075.txt",2
"89","S019b_1076.txt",3
"90","S019b_1077.txt",1
"91","S019b_1078.txt",1
"92","S019b_1079.txt",1
"93","S019b_108.txt",1
"94","S019b_1080.txt",3
"95","S019b_1081.txt",3
"96","S019b_1082.txt",4
"97","S019b_1083.txt",2
"98","S019b_1084.txt",1
"99","S019b_1085.txt",3
"100","S019b_1086.txt",3
"101","S019b_1087.txt",3
"102","S019b_1088.txt",2
"103","S019b_1089.txt",2
"104","S019b_109.txt",1
"105","S019b_1090.txt",2
"106","S019b_1091.txt",3
"107","S019b_1092.txt",4
"108","S019b_1093.txt",1
"109","S019b_1094.txt",1
"110","S019b_1095.txt",3
"111","S019b_1096.txt",1
"112","S019b_1097.txt",4
"113","S019b_1098.txt",1
"114","S019b_1099.txt",2
"115","S019b_11.txt",4
"116","S019b_110.txt",1
"117","S019b_1100.txt",1
"118","S019b_1101.txt",1
"119","S019b_1102.txt",2
"120","S019b_1103.txt",1
"121","S019b_1104.txt",2
"122","S019b_1105.txt",2
"123","S019b_1106.txt",2
"124","S019b_1107.txt",2
"125","S019b_1108.txt",1
"126","S019b_1109.txt",2
"127","S019b_111.txt",4
"128","S019b_1110.txt",2
"129","S019b_1111.txt",3
"130","S019b_1112.txt",4
"131","S019b_1113.txt",1
"132","S019b_1114.txt",1
"133","S019b_1115.txt",4
"134","S019b_1116.txt",1
"135","S019b_1117.txt",2
"136","S019b_1118.txt",3
"137","S019b_1119.txt",4
"138","S019b_112.txt",2
"139","S019b_1120.txt",1
"140","S019b_1121.txt",1
"141","S019b_1122.txt",1
"142","S019b_1123.txt",2
"143","S019b_1124.txt",2
"144","S019b_1125.txt",3
"145","S019b_1126.txt",4
"146","S019b_1127.txt",2
"147","S019b_1128.txt",3
"148","S019b_1129.txt",1
"149","S019b_113.txt",3
"150","S019b_1130.txt",1
"151","S019b_1131.txt",4
"152","S019b_1132.txt",4
"153","S019b_1133.txt",2
"154","S019b_1134.txt",1
"155","S019b_1135.txt",1
"156","S019b_1136.txt",1
"157","S019b_1137.txt",2
"158","S019b_1138.txt",3
"159","S019b_1139.txt",2
"160","S019b_114.txt",1
"161","S019b_1140.txt",1
"162","S019b_1141.txt",1
"163","S019b_1142.txt",4
"164","S019b_1143.txt",4
"165","S019b_1144.txt",3
