,step,train_error,validation_error
0,0,0.6847826242446899,0.6521739363670349
1,100,0.79347825050354,0.46739131212234497
2,200,0.72826087474823,0.739130437374115
3,300,0.6195652484893799,0.8369565606117249
4,400,0.5978261232376099,0.8478261232376099
5,500,0.46739131212234497,0.8478261232376099
6,600,0.6413043737411499,0.8260869979858398
7,700,0.45652174949645996,0.8260869979858398
8,800,0.47826087474823,0.8152174353599548
9,900,0.782608687877655,0.8152174353599548
10,1000,0.54347825050354,0.782608687877655
11,1100,0.79347825050354,0.782608687877655
12,1200,0.77173912525177,0.782608687877655
13,1300,0.5652173757553101,0.782608687877655
14,1400,0.782608687877655,0.782608687877655
15,1500,0.3478260934352875,0.782608687877655
16,1600,0.43478262424468994,0.782608687877655
17,1700,0.54347825050354,0.782608687877655
18,1800,0.6630434989929199,0.79347825050354
19,1900,0.782608687877655,0.79347825050354
20,2000,0.72826087474823,0.8152174353599548
21,2100,0.5,0.782608687877655
22,2200,0.8804348111152649,0.782608687877655
23,2300,0.782608687877655,0.782608687877655
24,2400,0.782608687877655,0.782608687877655
25,2500,0.6739130616188049,0.782608687877655
26,2600,0.8695652484893799,0.782608687877655
27,2700,0.46739131212234497,0.782608687877655
28,2800,0.6739130616188049,0.782608687877655
29,2900,0.45652174949645996,0.782608687877655
30,3000,0.5652173757553101,0.782608687877655
31,3100,0.6739130616188049,0.79347825050354
32,3200,0.6739130616188049,0.79347825050354
33,3300,0.43478262424468994,0.79347825050354
34,3400,0.77173912525177,0.782608687877655
35,3500,0.782608687877655,0.804347813129425
36,3600,0.5978261232376099,0.79347825050354
37,3700,0.5652173757553101,0.8152174353599548
38,3800,0.945652186870575,0.79347825050354
39,3900,0.532608687877655,0.79347825050354
40,4000,0.782608687877655,0.804347813129425
41,4100,0.782608687877655,0.79347825050354
42,4200,0.760869562625885,0.79347825050354
43,4300,0.70652174949646,0.8152174353599548
44,4400,0.8913043737411499,0.804347813129425
45,4500,0.5652173757553101,0.8152174353599548
46,4600,0.8586956858634949,0.8152174353599548
47,4700,0.6630434989929199,0.8152174353599548
48,4800,0.510869562625885,0.79347825050354
49,4900,0.739130437374115,0.79347825050354
50,5000,0.510869562625885,0.8152174353599548
51,5100,0.695652186870575,0.8152174353599548
52,5200,0.75,0.9347826242446899
53,5300,0.6739130616188049,0.8369565606117249
54,5400,0.75,0.8369565606117249
55,5500,0.44565218687057495,0.8369565606117249
56,5600,0.6195652484893799,0.8369565606117249
57,5700,0.8369565606117249,0.8152174353599548
58,5800,0.5652173757553101,0.8260869979858398
59,5900,0.3586956560611725,0.8369565606117249
60,6000,0.43478262424468994,0.8369565606117249
61,6100,0.77173912525177,0.804347813129425
62,6200,0.554347813129425,0.8260869979858398
63,6300,0.5978261232376099,0.8260869979858398
64,6400,0.72826087474823,0.9239130616188049
65,6500,0.8586956858634949,0.9239130616188049
66,6600,0.782608687877655,0.9239130616188049
67,6700,0.4130434989929199,0.8369565606117249
68,6800,0.72826087474823,0.8260869979858398
69,6900,0.5652173757553101,0.8260869979858398
70,7000,0.45652174949645996,0.8260869979858398
71,7100,0.532608687877655,0.8260869979858398
72,7200,0.5760869383811951,0.8369565606117249
73,7300,0.46739131212234497,0.8369565606117249
74,7400,0.54347825050354,0.8260869979858398
75,7500,0.6195652484893799,0.8260869979858398
76,7600,0.70652174949646,0.8260869979858398
77,7700,0.5978261232376099,0.8369565606117249
78,7800,0.739130437374115,0.8260869979858398
79,7900,0.739130437374115,0.8369565606117249
80,8000,0.6847826242446899,0.9239130616188049
81,8100,0.6413043737411499,0.9239130616188049
82,8200,0.4130434989929199,0.8369565606117249
83,8300,0.42391306161880493,0.9239130616188049
84,8400,0.8260869979858398,0.9239130616188049
85,8500,0.760869562625885,0.9239130616188049
86,8600,0.510869562625885,0.8369565606117249
87,8700,0.44565218687057495,0.9239130616188049
88,8800,0.31521740555763245,0.9239130616188049
89,8900,0.532608687877655,0.8369565606117249
90,9000,0.5869565606117249,0.9239130616188049
91,9100,0.5652173757553101,0.8369565606117249
92,9200,0.554347813129425,0.8260869979858398
93,9300,0.44565218687057495,0.8369565606117249
94,9400,0.782608687877655,0.8369565606117249
95,9500,0.804347813129425,0.9239130616188049
96,9600,0.5652173757553101,0.8369565606117249
97,9700,0.3695652186870575,0.9130434989929199
98,9800,0.5,0.9239130616188049
99,9900,0.32608696818351746,0.9239130616188049
