,step,train_error,validation_error
0,0,0.6875,0.7916666865348816
1,100,0.625,0.7916666865348816
2,200,0.5833333730697632,0.7916666865348816
3,300,0.4166666865348816,0.7916666865348816
4,400,0.6354166865348816,0.7916666865348816
5,500,0.6875,0.7916666865348816
6,600,0.7916666865348816,0.7916666865348816
7,700,0.6875,0.7916666865348816
8,800,0.625,0.7916666865348816
9,900,0.7083333730697632,0.7916666865348816
10,1000,0.8958333730697632,0.7916666865348816
11,1100,0.5520833730697632,0.7916666865348816
12,1200,0.6458333730697632,0.7916666865348816
13,1300,0.5833333730697632,0.7916666865348816
14,1400,0.4791666865348816,0.7916666865348816
15,1500,0.7916666865348816,0.7916666865348816
16,1600,0.6041666865348816,0.7916666865348816
17,1700,0.84375,0.7916666865348816
18,1800,0.7916666865348816,0.7916666865348816
19,1900,0.5833333730697632,0.7916666865348816
20,2000,0.6875,0.7916666865348816
21,2100,0.6041666865348816,0.7916666865348816
22,2200,0.7916666865348816,0.7916666865348816
23,2300,0.7916666865348816,0.7916666865348816
24,2400,0.7291666865348816,0.7916666865348816
25,2500,0.5416666865348816,0.7916666865348816
26,2600,0.7395833730697632,0.7916666865348816
27,2700,0.6770833730697632,0.7916666865348816
28,2800,0.59375,0.8020833730697632
29,2900,0.6458333730697632,0.8020833730697632
30,3000,0.8958333730697632,0.8020833730697632
31,3100,0.5833333730697632,0.8125
32,3200,0.7291666865348816,0.8125
33,3300,0.5833333730697632,0.8125
34,3400,0.5104166865348816,0.8125
35,3500,0.6666666865348816,0.8125
36,3600,0.7291666865348816,0.8125
37,3700,0.6875,0.8125
38,3800,0.5208333730697632,0.8125
39,3900,0.7916666865348816,0.8125
40,4000,0.8229166865348816,0.8125
41,4100,0.7916666865348816,0.8125
42,4200,0.6770833730697632,0.8125
43,4300,0.6041666865348816,0.8125
44,4400,0.71875,0.8125
45,4500,0.4166666865348816,0.8125
46,4600,0.7916666865348816,0.8125
47,4700,0.6354166865348816,0.8125
48,4800,0.5729166865348816,0.8125
49,4900,0.8541666865348816,0.8125
50,5000,0.6354166865348816,0.8125
51,5100,0.7708333730697632,0.8020833730697632
52,5200,0.4791666865348816,0.8125
53,5300,0.75,0.8125
54,5400,0.65625,0.7916666865348816
55,5500,0.6666666865348816,0.7916666865348816
56,5600,0.3125,0.8125
57,5700,0.7708333730697632,0.8125
58,5800,0.7916666865348816,0.8125
59,5900,0.5833333730697632,0.8125
60,6000,0.6458333730697632,0.7916666865348816
61,6100,0.2291666716337204,0.8125
62,6200,0.7291666865348816,0.8125
63,6300,0.7395833730697632,0.8125
64,6400,0.5520833730697632,0.8125
65,6500,0.7916666865348816,0.8125
66,6600,0.7291666865348816,0.7916666865348816
67,6700,0.5104166865348816,0.7916666865348816
68,6800,0.6770833730697632,0.7916666865348816
69,6900,0.5833333730697632,0.8020833730697632
70,7000,0.65625,0.7916666865348816
71,7100,0.6354166865348816,0.7916666865348816
72,7200,0.84375,0.7916666865348816
73,7300,0.6875,0.7916666865348816
74,7400,0.6666666865348816,0.7916666865348816
75,7500,0.8854166865348816,0.7916666865348816
76,7600,0.7395833730697632,0.7916666865348816
