,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,19.5200493610464,7.0,7.0,12.5200493610464,D,1
1,D,19.8271503453143,6.0,6.0,13.827150345314301,D,1
2,E,19.7713606702164,8.0,8.0,11.7713606702164,D,1
3,F,19.8120747040957,6.0,6.0,13.8120747040957,D,1
0,D,19.8271503453143,16.0,16.0,3.827150345314301,E,2
1,E,19.7713606702164,10.0,10.0,9.7713606702164,E,2
0,F,19.8120747040957,8.0,8.0,11.8120747040957,F,3
0,E,19.7713606702164,9.0,9.0,10.7713606702164,E,4
0,C,19.5200493610464,12.0,12.0,7.5200493610464,D,5
1,D,19.8271503453143,8.0,8.0,11.827150345314301,D,5
2,E,19.7713606702164,11.0,11.0,8.7713606702164,D,5
3,F,19.8120747040957,11.0,11.0,8.8120747040957,D,5
0,C,19.5200493610464,6.0,6.0,13.5200493610464,C,6
1,D,19.8271503453143,7.0,7.0,12.827150345314301,C,6
2,E,19.7713606702164,7.0,7.0,12.7713606702164,C,6
3,F,19.8120747040957,11.0,11.0,8.8120747040957,C,6
0,C,19.5200493610464,5.0,5.0,14.5200493610464,C,7
1,E,19.7713606702164,8.0,8.0,11.7713606702164,C,7
0,C,19.5200493610464,11.0,11.0,8.5200493610464,E,8
1,D,19.8271503453143,27.0,27.0,-7.172849654685699,E,8
2,E,19.7713606702164,8.0,8.0,11.7713606702164,E,8
3,F,19.8120747040957,20.0,20.0,-0.18792529590430007,E,8
0,E,19.7713606702164,8.0,8.0,11.7713606702164,E,9
1,F,19.8120747040957,9.0,9.0,10.8120747040957,E,9
0,C,19.5200493610464,5.0,5.0,14.5200493610464,C,10
1,F,19.8120747040957,6.0,6.0,13.8120747040957,C,10
0,C,19.5200493610464,9.0,9.0,10.5200493610464,D,11
1,D,19.8271503453143,5.0,5.0,14.827150345314301,D,11
2,E,19.7713606702164,7.0,7.0,12.7713606702164,D,11
3,F,19.8120747040957,5.0,5.0,14.8120747040957,D,11
0,D,19.8271503453143,12.0,12.0,7.827150345314301,D,12
0,C,19.5200493610464,14.0,14.0,5.5200493610464,F,13
