,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,19.4782027779147,6.0,6.0,13.4782027779147,D,1
1,D,19.8918939922005,5.0,5.0,14.891893992200501,D,1
2,F,22.0303218932822,11.0,11.0,11.0303218932822,D,1
0,C,19.4782027779147,13.0,13.0,6.478202777914699,D,2
1,D,19.8918939922005,8.0,8.0,11.891893992200501,D,2
0,C,19.4782027779147,3.0,3.0,16.4782027779147,C,3
1,D,19.8918939922005,22.0,22.0,-2.108106007799499,C,3
2,E,20.2437880691141,21.0,21.0,-0.7562119308859003,C,3
3,F,22.0303218932822,11.0,11.0,11.0303218932822,C,3
0,D,19.8918939922005,7.0,7.0,12.891893992200501,D,4
0,D,19.8918939922005,5.0,5.0,14.891893992200501,E,5
1,E,20.2437880691141,2.0,2.0,18.2437880691141,E,5
2,F,22.0303218932822,6.0,6.0,16.0303218932822,E,5
0,C,19.4782027779147,4.0,4.0,15.4782027779147,F,6
1,D,19.8918939922005,6.0,6.0,13.891893992200501,F,6
2,F,22.0303218932822,4.0,4.0,18.0303218932822,F,6
0,D,19.8918939922005,11.0,11.0,8.891893992200501,F,7
1,E,20.2437880691141,12.0,12.0,8.2437880691141,F,7
2,F,22.0303218932822,12.0,12.0,10.0303218932822,F,7
0,C,19.4782027779147,7.0,7.0,12.4782027779147,C,8
1,D,19.8918939922005,12.0,12.0,7.891893992200501,C,8
2,E,20.2437880691141,11.0,11.0,9.2437880691141,C,8
3,F,22.0303218932822,19.0,19.0,3.030321893282199,C,8
0,C,19.4782027779147,8.0,8.0,11.4782027779147,F,9
1,D,19.8918939922005,7.0,7.0,12.891893992200501,F,9
2,E,20.2437880691141,8.0,8.0,12.2437880691141,F,9
3,F,22.0303218932822,9.0,9.0,13.0303218932822,F,9
0,E,20.2437880691141,8.0,8.0,12.2437880691141,E,10
0,C,19.4782027779147,7.0,7.0,12.4782027779147,F,11
1,D,19.8918939922005,6.0,6.0,13.891893992200501,F,11
2,E,20.2437880691141,8.0,8.0,12.2437880691141,F,11
3,F,22.0303218932822,6.0,6.0,16.0303218932822,F,11
0,C,19.4782027779147,13.0,13.0,6.478202777914699,E,12
1,E,20.2437880691141,8.0,8.0,12.2437880691141,E,12
0,C,19.4782027779147,3.0,3.0,16.4782027779147,C,13
1,D,19.8918939922005,10.0,10.0,9.891893992200501,C,13
2,F,22.0303218932822,8.0,8.0,14.0303218932822,C,13
0,C,19.4782027779147,3.0,3.0,16.4782027779147,C,14
1,E,20.2437880691141,12.0,12.0,8.2437880691141,C,14
0,E,20.2437880691141,18.0,18.0,2.2437880691140997,F,15
1,F,22.0303218932822,18.0,18.0,4.030321893282199,F,15
0,E,20.2437880691141,6.0,6.0,14.2437880691141,E,16
0,D,19.8918939922005,2.0,2.0,17.8918939922005,D,17
1,E,20.2437880691141,7.0,7.0,13.2437880691141,D,17
2,F,22.0303218932822,7.0,7.0,15.0303218932822,D,17
0,C,19.4782027779147,7.0,7.0,12.4782027779147,C,18
1,F,22.0303218932822,13.0,13.0,9.0303218932822,C,18
0,C,19.4782027779147,10.0,10.0,9.4782027779147,E,19
1,D,19.8918939922005,9.0,9.0,10.891893992200501,E,19
2,E,20.2437880691141,8.0,8.0,12.2437880691141,E,19
0,D,19.8918939922005,2.0,2.0,17.8918939922005,D,20
0,C,19.4782027779147,11.0,11.0,8.4782027779147,F,21
1,D,19.8918939922005,6.0,6.0,13.891893992200501,F,21
2,E,20.2437880691141,8.0,8.0,12.2437880691141,F,21
3,F,22.0303218932822,4.0,4.0,18.0303218932822,F,21
0,C,19.4782027779147,8.0,8.0,11.4782027779147,E,22
1,E,20.2437880691141,7.0,7.0,13.2437880691141,E,22
2,F,22.0303218932822,14.0,14.0,8.0303218932822,E,22
0,F,22.0303218932822,5.0,5.0,17.0303218932822,F,23
0,D,19.8918939922005,11.0,11.0,8.891893992200501,D,24
0,D,19.8918939922005,18.0,18.0,1.891893992200501,E,25
1,E,20.2437880691141,7.0,7.0,13.2437880691141,E,25
2,F,22.0303218932822,10.0,10.0,12.0303218932822,E,25
0,C,19.4782027779147,6.0,6.0,13.4782027779147,D,26
1,D,19.8918939922005,3.0,3.0,16.8918939922005,D,26
2,E,20.2437880691141,12.0,12.0,8.2437880691141,D,26
3,F,22.0303218932822,10.0,10.0,12.0303218932822,D,26
0,D,19.8918939922005,12.0,12.0,7.891893992200501,F,27
1,F,22.0303218932822,12.0,12.0,10.0303218932822,F,27
0,C,19.4782027779147,5.0,5.0,14.4782027779147,C,28
1,D,19.8918939922005,7.0,7.0,12.891893992200501,C,28
2,E,20.2437880691141,15.0,15.0,5.2437880691141,C,28
0,C,19.4782027779147,9.0,9.0,10.4782027779147,C,29
0,E,20.2437880691141,9.0,9.0,11.2437880691141,E,30
0,C,19.4782027779147,11.0,11.0,8.4782027779147,C,31
0,C,19.4782027779147,6.0,6.0,13.4782027779147,C,32
1,D,19.8918939922005,9.0,9.0,10.891893992200501,C,32
2,E,20.2437880691141,11.0,11.0,9.2437880691141,C,32
0,C,19.4782027779147,8.0,8.0,11.4782027779147,C,33
1,F,22.0303218932822,14.0,14.0,8.0303218932822,C,33
0,D,19.8918939922005,4.0,4.0,15.891893992200501,D,34
0,C,19.4782027779147,8.0,8.0,11.4782027779147,E,35
1,D,19.8918939922005,9.0,9.0,10.891893992200501,E,35
2,E,20.2437880691141,4.0,4.0,16.2437880691141,E,35
0,C,19.4782027779147,7.0,7.0,12.4782027779147,C,36
1,D,19.8918939922005,10.0,10.0,9.891893992200501,C,36
2,E,20.2437880691141,11.0,11.0,9.2437880691141,C,36
3,F,22.0303218932822,13.0,13.0,9.0303218932822,C,36
0,F,22.0303218932822,13.0,13.0,9.0303218932822,F,37
0,C,19.4782027779147,3.0,3.0,16.4782027779147,C,38
