"","file","num_targets"
"1","S040_1.txt",3
"2","S040_10.txt",4
"3","S040_100.txt",3
"4","S040_1000.txt",4
"5","S040_1001.txt",3
"6","S040_1002.txt",2
"7","S040_1003.txt",3
"8","S040_1004.txt",3
"9","S040_1005.txt",4
"10","S040_1006.txt",3
"11","S040_101.txt",2
"12","S040_102.txt",3
"13","S040_103.txt",2
"14","S040_104.txt",3
"15","S040_105.txt",3
"16","S040_106.txt",3
"17","S040_107.txt",3
"18","S040_108.txt",4
"19","S040_109.txt",4
"20","S040_11.txt",4
"21","S040_110.txt",4
"22","S040_111.txt",3
"23","S040_113.txt",4
"24","S040_114.txt",3
"25","S040_115.txt",4
"26","S040_116.txt",4
"27","S040_117.txt",4
"28","S040_118.txt",4
"29","S040_119.txt",2
"30","S040_12.txt",4
"31","S040_120.txt",1
"32","S040_121.txt",3
"33","S040_122.txt",4
"34","S040_123.txt",2
"35","S040_124.txt",2
"36","S040_125.txt",3
"37","S040_126.txt",4
"38","S040_127.txt",3
"39","S040_128.txt",4
"40","S040_129.txt",4
"41","S040_13.txt",4
"42","S040_130.txt",2
"43","S040_131.txt",3
"44","S040_132.txt",1
"45","S040_133.txt",4
"46","S040_134.txt",4
"47","S040_135.txt",4
"48","S040_136.txt",3
"49","S040_137.txt",3
"50","S040_138.txt",2
"51","S040_139.txt",4
"52","S040_14.txt",4
"53","S040_140.txt",4
"54","S040_141.txt",4
"55","S040_142.txt",4
"56","S040_143.txt",4
"57","S040_144.txt",3
"58","S040_145.txt",4
"59","S040_146.txt",4
"60","S040_147.txt",3
"61","S040_148.txt",3
"62","S040_149.txt",3
"63","S040_15.txt",3
"64","S040_150.txt",3
"65","S040_151.txt",2
"66","S040_152.txt",3
"67","S040_153.txt",4
"68","S040_154.txt",4
"69","S040_155.txt",4
"70","S040_156.txt",2
"71","S040_157.txt",3
"72","S040_158.txt",4
"73","S040_159.txt",4
"74","S040_16.txt",3
"75","S040_160.txt",3
"76","S040_161.txt",3
"77","S040_162.txt",4
"78","S040_163.txt",2
"79","S040_164.txt",3
"80","S040_165.txt",4
"81","S040_166.txt",4
"82","S040_167.txt",4
"83","S040_168.txt",2
"84","S040_169.txt",3
"85","S040_17.txt",3
"86","S040_170.txt",4
"87","S040_171.txt",4
"88","S040_172.txt",4
"89","S040_173.txt",4
"90","S040_174.txt",2
"91","S040_175.txt",4
"92","S040_176.txt",4
"93","S040_177.txt",4
"94","S040_178.txt",3
"95","S040_179.txt",4
"96","S040_18.txt",4
"97","S040_180.txt",3
"98","S040_181.txt",3
"99","S040_182.txt",2
"100","S040_183.txt",4
"101","S040_184.txt",2
"102","S040_185.txt",4
"103","S040_186.txt",4
"104","S040_187.txt",2
"105","S040_188.txt",4
"106","S040_189.txt",3
"107","S040_19.txt",4
"108","S040_190.txt",4
"109","S040_191.txt",3
