,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,E,23.0,2.0,2.0,21.0,E,1
0,C,26.0,10.0,10.0,16.0,D,2
1,D,23.0,3.0,3.0,20.0,D,2
2,E,23.0,8.0,8.0,15.0,D,2
3,F,18.0,17.0,17.0,1.0,D,2
0,C,26.0,13.0,13.0,13.0,D,3
1,D,23.0,8.0,8.0,15.0,D,3
2,F,18.0,9.0,9.0,9.0,D,3
0,C,26.0,7.0,7.0,19.0,C,4
1,E,23.0,7.0,7.0,16.0,C,4
0,D,23.0,12.0,12.0,11.0,E,5
1,E,23.0,9.0,9.0,14.0,E,5
0,E,23.0,7.0,7.0,16.0,E,6
1,F,18.0,7.0,7.0,11.0,E,6
0,C,26.0,7.0,7.0,19.0,C,7
1,D,23.0,7.0,7.0,16.0,C,7
2,F,18.0,14.0,14.0,4.0,C,7
0,C,26.0,4.0,4.0,22.0,C,8
1,D,23.0,5.0,5.0,18.0,C,8
2,E,23.0,6.0,6.0,17.0,C,8
0,E,23.0,13.0,13.0,10.0,E,9
0,C,26.0,5.0,5.0,21.0,C,10
1,D,23.0,4.0,4.0,19.0,C,10
2,E,23.0,6.0,6.0,17.0,C,10
0,D,23.0,11.0,11.0,12.0,D,11
0,C,26.0,4.0,4.0,22.0,C,12
1,D,23.0,16.0,16.0,7.0,C,12
2,E,23.0,4.0,4.0,19.0,C,12
3,F,18.0,7.0,7.0,11.0,C,12
0,F,18.0,2.0,2.0,16.0,F,13
0,D,23.0,5.0,5.0,18.0,D,14
1,E,23.0,11.0,11.0,12.0,D,14
2,F,18.0,7.0,7.0,11.0,D,14
0,C,26.0,10.0,10.0,16.0,C,15
1,E,23.0,14.0,14.0,9.0,C,15
2,F,18.0,4.0,4.0,14.0,C,15
0,C,26.0,12.0,12.0,14.0,C,16
1,D,23.0,14.0,14.0,9.0,C,16
2,E,23.0,16.0,16.0,7.0,C,16
0,C,26.0,6.0,6.0,20.0,C,17
1,D,23.0,11.0,11.0,12.0,C,17
2,E,23.0,12.0,12.0,11.0,C,17
3,F,18.0,5.0,5.0,13.0,C,17
0,D,23.0,7.0,7.0,16.0,D,18
1,E,23.0,8.0,8.0,15.0,D,18
0,C,26.0,6.0,6.0,20.0,C,19
1,D,23.0,15.0,15.0,8.0,C,19
2,E,23.0,10.0,10.0,13.0,C,19
3,F,18.0,6.0,6.0,12.0,C,19
0,C,26.0,17.0,17.0,9.0,D,20
1,D,23.0,3.0,3.0,20.0,D,20
0,C,26.0,4.0,4.0,22.0,C,21
1,D,23.0,4.0,4.0,19.0,C,21
2,E,23.0,11.0,11.0,12.0,C,21
3,F,18.0,7.0,7.0,11.0,C,21
0,C,26.0,4.0,4.0,22.0,C,22
1,D,23.0,11.0,11.0,12.0,C,22
2,E,23.0,14.0,14.0,9.0,C,22
3,F,18.0,2.0,2.0,16.0,C,22
0,E,23.0,8.0,8.0,15.0,E,23
0,C,26.0,9.0,9.0,17.0,C,24
1,F,18.0,7.0,7.0,11.0,C,24
0,C,26.0,4.0,4.0,22.0,C,25
1,D,23.0,13.0,13.0,10.0,C,25
0,C,26.0,6.0,6.0,20.0,C,26
1,D,23.0,10.0,10.0,13.0,C,26
2,E,23.0,10.0,10.0,13.0,C,26
3,F,18.0,6.0,6.0,12.0,C,26
0,C,26.0,9.0,9.0,17.0,C,27
0,C,26.0,8.0,8.0,18.0,D,28
1,D,23.0,2.0,2.0,21.0,D,28
0,C,26.0,10.0,10.0,16.0,C,29
1,D,23.0,8.0,8.0,15.0,C,29
2,E,23.0,11.0,11.0,12.0,C,29
0,D,23.0,11.0,11.0,12.0,D,30
1,F,18.0,11.0,11.0,7.0,D,30
0,D,23.0,7.0,7.0,16.0,D,31
0,E,23.0,12.0,12.0,11.0,E,32
0,C,26.0,6.0,6.0,20.0,C,33
1,D,23.0,13.0,13.0,10.0,C,33
0,C,26.0,6.0,6.0,20.0,C,34
1,D,23.0,3.0,3.0,20.0,C,34
0,D,23.0,5.0,5.0,18.0,D,35
1,F,18.0,10.0,10.0,8.0,D,35
0,C,26.0,5.0,5.0,21.0,C,36
1,D,23.0,12.0,12.0,11.0,C,36
2,E,23.0,5.0,5.0,18.0,C,36
3,F,18.0,10.0,10.0,8.0,C,36
0,D,23.0,3.0,3.0,20.0,D,37
1,F,18.0,15.0,15.0,3.0,D,37
0,F,18.0,6.0,6.0,12.0,F,38
0,C,26.0,9.0,9.0,17.0,C,39
1,D,23.0,9.0,9.0,14.0,C,39
2,F,18.0,6.0,6.0,12.0,C,39
0,C,26.0,11.0,11.0,15.0,D,40
1,D,23.0,7.0,7.0,16.0,D,40
2,E,23.0,12.0,12.0,11.0,D,40
3,F,18.0,8.0,8.0,10.0,D,40
0,D,23.0,24.0,24.0,-1.0,D,41
0,D,23.0,3.0,3.0,20.0,D,42
0,E,23.0,10.0,10.0,13.0,E,43
0,C,26.0,14.0,14.0,12.0,E,44
1,E,23.0,7.0,7.0,16.0,E,44
2,F,18.0,12.0,12.0,6.0,E,44
0,C,26.0,9.0,9.0,17.0,C,45
1,D,23.0,11.0,11.0,12.0,C,45
2,E,23.0,8.0,8.0,15.0,C,45
0,D,23.0,9.0,9.0,14.0,D,46
1,E,23.0,10.0,10.0,13.0,D,46
2,F,18.0,10.0,10.0,8.0,D,46
0,C,26.0,8.0,8.0,18.0,C,47
1,D,23.0,9.0,9.0,14.0,C,47
2,E,23.0,7.0,7.0,16.0,C,47
0,D,23.0,13.0,13.0,10.0,E,48
1,E,23.0,12.0,12.0,11.0,E,48
0,F,18.0,3.0,3.0,15.0,F,49
0,F,18.0,11.0,11.0,7.0,F,50
0,C,26.0,13.0,13.0,13.0,D,51
1,D,23.0,4.0,4.0,19.0,D,51
0,E,23.0,10.0,10.0,13.0,E,52
