,step,train_error,validation_error
0,0,0.7763158082962036,0.8684210777282715
1,100,0.5,0.6710526347160339
2,200,0.5394737124443054,0.6184210777282715
3,300,0.43421053886413574,0.6578947305679321
4,400,0.28947368264198303,0.6184210777282715
5,500,0.3552631735801697,0.6578947305679321
6,600,0.3684210479259491,0.6842105388641357
7,700,0.28947368264198303,0.6710526347160339
8,800,0.25,0.6184210777282715
9,900,0.25,0.6578947305679321
10,1000,0.32894736528396606,0.6710526347160339
11,1100,0.28947368264198303,0.6447368264198303
12,1200,0.31578946113586426,0.6710526347160339
13,1300,0.28947368264198303,0.6184210777282715
14,1400,0.2368421107530594,0.6447368264198303
15,1500,0.32894736528396606,0.6184210777282715
16,1600,0.30263158679008484,0.6710526347160339
17,1700,0.28947368264198303,0.6447368264198303
18,1800,0.22368420660495758,0.6315789222717285
19,1900,0.21052631735801697,0.6842105388641357
20,2000,0.2368421107530594,0.6710526347160339
21,2100,0.15789473056793213,0.6184210777282715
22,2200,0.2631579041481018,0.6184210777282715
23,2300,0.2368421107530594,0.6710526347160339
24,2400,0.10526315867900848,0.6315789222717285
25,2500,0.06578947603702545,0.6710526347160339
26,2600,0.1315789520740509,0.6578947305679321
27,2700,0.1315789520740509,0.6710526347160339
28,2800,0.1315789520740509,0.6447368264198303
29,2900,0.14473684132099152,0.6578947305679321
30,3000,0.1315789520740509,0.6578947305679321
31,3100,0.06578947603702545,0.6315789222717285
32,3200,0.1315789520740509,0.6184210777282715
33,3300,0.09210526198148727,0.6710526347160339
34,3400,0.1315789520740509,0.6315789222717285
35,3500,0.06578947603702545,0.6710526347160339
36,3600,0.1315789520740509,0.6578947305679321
37,3700,0.06578947603702545,0.6710526347160339
38,3800,0.15789473056793213,0.6447368264198303
39,3900,0.1315789520740509,0.6052631735801697
40,4000,0.15789473056793213,0.6315789222717285
41,4100,0.1315789520740509,0.6447368264198303
42,4200,0.1184210553765297,0.6052631735801697
43,4300,0.1315789520740509,0.6184210777282715
44,4400,0.15789473056793213,0.6315789222717285
45,4500,0.15789473056793213,0.6184210777282715
46,4600,0.15789473056793213,0.6184210777282715
47,4700,0.06578947603702545,0.6184210777282715
48,4800,0.1315789520740509,0.6578947305679321
49,4900,0.06578947603702545,0.6710526347160339
50,5000,0.1315789520740509,0.6447368264198303
51,5100,0.1184210553765297,0.6710526347160339
52,5200,0.1184210553765297,0.6710526347160339
53,5300,0.10526315867900848,0.6578947305679321
54,5400,0.1315789520740509,0.6710526347160339
55,5500,0.1315789520740509,0.6578947305679321
56,5600,0.06578947603702545,0.6184210777282715
57,5700,0.1315789520740509,0.6710526347160339
58,5800,0.1315789520740509,0.6710526347160339
59,5900,0.15789473056793213,0.6578947305679321
60,6000,0.1315789520740509,0.6710526347160339
61,6100,0.06578947603702545,0.6710526347160339
62,6200,0.06578947603702545,0.6710526347160339
63,6300,0.1315789520740509,0.6184210777282715
64,6400,0.1184210553765297,0.6710526347160339
65,6500,0.1315789520740509,0.6710526347160339
66,6600,0.1315789520740509,0.6184210777282715
67,6700,0.14473684132099152,0.6710526347160339
68,6800,0.10526315867900848,0.6184210777282715
69,6900,0.15789473056793213,0.6447368264198303
70,7000,0.14473684132099152,0.6710526347160339
71,7100,0.1315789520740509,0.6710526347160339
72,7200,0.15789473056793213,0.6710526347160339
73,7300,0.10526315867900848,0.6710526347160339
74,7400,0.06578947603702545,0.6315789222717285
75,7500,0.06578947603702545,0.6710526347160339
76,7600,0.06578947603702545,0.6710526347160339
77,7700,0.1315789520740509,0.6710526347160339
78,7800,0.14473684132099152,0.6710526347160339
79,7900,0.15789473056793213,0.6710526347160339
80,8000,0.15789473056793213,0.6710526347160339
81,8100,0.15789473056793213,0.6842105388641357
82,8200,0.10526315867900848,0.6447368264198303
83,8300,0.09210526198148727,0.6447368264198303
84,8400,0.06578947603702545,0.6447368264198303
85,8500,0.06578947603702545,0.6710526347160339
86,8600,0.06578947603702545,0.6184210777282715
87,8700,0.15789473056793213,0.6184210777282715
88,8800,0.09210526198148727,0.6842105388641357
89,8900,0.06578947603702545,0.6710526347160339
90,9000,0.10526315867900848,0.6842105388641357
91,9100,0.10526315867900848,0.6842105388641357
92,9200,0.07894736528396606,0.7236841917037964
93,9300,0.14473684132099152,0.6842105388641357
94,9400,0.06578947603702545,0.6710526347160339
95,9500,0.15789473056793213,0.6710526347160339
96,9600,0.1184210553765297,0.6315789222717285
97,9700,0.1184210553765297,0.6710526347160339
98,9800,0.15789473056793213,0.6710526347160339
99,9900,0.15789473056793213,0.6710526347160339
100,10000,0.06578947603702545,0.6710526347160339
101,10100,0.10526315867900848,0.6710526347160339
