,step,train_error,validation_error
0,0,0.8125,0.8229166865348816
1,100,0.78125,0.7604166865348816
2,200,0.7708333730697632,0.75
3,300,0.5520833730697632,0.7395833730697632
4,400,0.6458333730697632,0.7916666865348816
5,500,0.4791666865348816,0.7916666865348816
6,600,0.5833333730697632,0.7916666865348816
7,700,0.7916666865348816,0.7916666865348816
8,800,0.6875,0.7916666865348816
9,900,0.6979166865348816,0.7916666865348816
10,1000,0.7083333730697632,0.7916666865348816
11,1100,0.6354166865348816,0.7916666865348816
12,1200,0.9270833730697632,0.7916666865348816
13,1300,0.8854166865348816,0.7916666865348816
14,1400,0.8958333730697632,0.7916666865348816
15,1500,0.6875,0.7916666865348816
16,1600,0.7916666865348816,0.7916666865348816
17,1700,0.71875,0.7916666865348816
18,1800,0.7291666865348816,0.7916666865348816
19,1900,0.7604166865348816,0.7916666865348816
20,2000,0.7916666865348816,0.7916666865348816
21,2100,0.5729166865348816,0.7916666865348816
22,2200,0.78125,0.7916666865348816
23,2300,0.7395833730697632,0.7916666865348816
24,2400,0.2291666716337204,0.7916666865348816
25,2500,0.4895833432674408,0.7916666865348816
26,2600,0.625,0.7916666865348816
27,2700,0.8229166865348816,0.7916666865348816
28,2800,0.5625,0.7916666865348816
29,2900,0.7083333730697632,0.7916666865348816
30,3000,0.625,0.7916666865348816
31,3100,0.6875,0.7916666865348816
32,3200,0.6458333730697632,0.7916666865348816
33,3300,0.6145833730697632,0.78125
34,3400,0.6770833730697632,0.7916666865348816
35,3500,0.6041666865348816,0.7916666865348816
36,3600,0.8854166865348816,0.7916666865348816
37,3700,0.8645833730697632,0.7916666865348816
38,3800,0.5729166865348816,0.7916666865348816
39,3900,0.5833333730697632,0.7916666865348816
40,4000,0.8020833730697632,0.875
41,4100,0.5208333730697632,0.7916666865348816
42,4200,0.5833333730697632,0.7916666865348816
43,4300,0.6770833730697632,0.7916666865348816
44,4400,0.5104166865348816,0.875
45,4500,0.4895833432674408,0.7916666865348816
46,4600,0.6145833730697632,0.7916666865348816
47,4700,0.4791666865348816,0.7916666865348816
48,4800,0.5208333730697632,0.7916666865348816
49,4900,0.7916666865348816,0.7916666865348816
50,5000,0.6979166865348816,0.7916666865348816
51,5100,0.5625,0.7916666865348816
52,5200,0.4791666865348816,0.7916666865348816
53,5300,0.6354166865348816,0.7916666865348816
54,5400,0.875,0.875
55,5500,0.75,0.8541666865348816
56,5600,0.5104166865348816,0.8645833730697632
57,5700,0.625,0.8229166865348816
58,5800,0.5729166865348816,0.75
59,5900,0.40625,0.7604166865348816
60,6000,0.5520833730697632,0.78125
61,6100,0.59375,0.8229166865348816
62,6200,0.5416666865348816,0.71875
63,6300,0.5520833730697632,0.75
64,6400,0.7916666865348816,0.8229166865348816
65,6500,0.8229166865348816,0.7291666865348816
66,6600,0.4166666865348816,0.75
67,6700,0.65625,0.7395833730697632
68,6800,0.6979166865348816,0.7708333730697632
69,6900,0.6666666865348816,0.7708333730697632
70,7000,0.5208333730697632,0.7083333730697632
71,7100,0.625,0.6875
72,7200,0.6458333730697632,0.75
73,7300,0.4270833432674408,0.75
74,7400,0.5416666865348816,0.6875
75,7500,0.625,0.7083333730697632
76,7600,0.3333333432674408,0.78125
77,7700,0.4583333432674408,0.75
78,7800,0.4479166865348816,0.78125
79,7900,0.6875,0.71875
80,8000,0.625,0.78125
81,8100,0.4270833432674408,0.71875
82,8200,0.7708333730697632,0.6979166865348816
83,8300,0.4479166865348816,0.7708333730697632
84,8400,0.5104166865348816,0.7291666865348816
85,8500,0.5729166865348816,0.6979166865348816
86,8600,0.5,0.6770833730697632
87,8700,0.46875,0.75
88,8800,0.6354166865348816,0.75
89,8900,0.4583333432674408,0.7395833730697632
90,9000,0.7083333730697632,0.7708333730697632
91,9100,0.4270833432674408,0.7291666865348816
92,9200,0.4166666865348816,0.7395833730697632
93,9300,0.6145833730697632,0.7291666865348816
94,9400,0.4895833432674408,0.7708333730697632
95,9500,0.4791666865348816,0.7604166865348816
96,9600,0.4166666865348816,0.71875
97,9700,0.46875,0.71875
98,9800,0.5729166865348816,0.7291666865348816
99,9900,0.5625,0.7395833730697632
