,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,13.0,5.0,5.0,8.0,F,1
1,D,13.0,11.0,11.0,2.0,F,1
2,F,13.0,4.0,4.0,9.0,F,1
0,C,13.0,10.0,10.0,3.0,D,2
1,D,13.0,3.0,3.0,10.0,D,2
0,D,13.0,10.0,10.0,3.0,E,3
1,E,13.0,7.0,7.0,6.0,E,3
0,F,13.0,11.0,11.0,2.0,F,4
0,E,13.0,11.0,11.0,2.0,E,5
0,C,13.0,13.0,13.0,0.0,E,6
1,D,13.0,10.0,10.0,3.0,E,6
2,E,13.0,5.0,5.0,8.0,E,6
3,F,13.0,10.0,10.0,3.0,E,6
0,C,13.0,3.0,3.0,10.0,C,7
1,D,13.0,10.0,10.0,3.0,C,7
0,E,13.0,14.0,14.0,-1.0,F,8
1,F,13.0,13.0,13.0,0.0,F,8
0,C,13.0,3.0,3.0,10.0,C,9
1,D,13.0,7.0,7.0,6.0,C,9
0,E,13.0,5.0,5.0,8.0,E,10
0,D,13.0,14.0,14.0,-1.0,E,11
1,E,13.0,12.0,12.0,1.0,E,11
2,F,13.0,13.0,13.0,0.0,E,11
0,D,13.0,19.0,19.0,-6.0,D,12
0,C,13.0,16.0,16.0,-3.0,F,13
1,D,13.0,17.0,17.0,-4.0,F,13
2,E,13.0,18.0,18.0,-5.0,F,13
3,F,13.0,8.0,8.0,5.0,F,13
0,C,13.0,9.0,9.0,4.0,C,14
1,D,13.0,10.0,10.0,3.0,C,14
0,C,13.0,4.0,4.0,9.0,E,15
1,D,13.0,10.0,10.0,3.0,E,15
2,E,13.0,3.0,3.0,10.0,E,15
0,C,13.0,7.0,7.0,6.0,F,16
1,D,13.0,15.0,15.0,-2.0,F,16
2,E,13.0,18.0,18.0,-5.0,F,16
3,F,13.0,6.0,6.0,7.0,F,16
0,D,13.0,13.0,13.0,0.0,F,17
1,F,13.0,9.0,9.0,4.0,F,17
0,D,13.0,10.0,10.0,3.0,D,18
0,C,13.0,14.0,14.0,-1.0,D,19
1,D,13.0,4.0,4.0,9.0,D,19
2,F,13.0,7.0,7.0,6.0,D,19
0,E,13.0,9.0,9.0,4.0,E,20
1,F,13.0,9.0,9.0,4.0,E,20
0,C,13.0,2.0,2.0,11.0,E,21
1,D,13.0,9.0,9.0,4.0,E,21
2,E,13.0,2.0,2.0,11.0,E,21
0,C,13.0,11.0,11.0,2.0,F,22
1,E,13.0,15.0,15.0,-2.0,F,22
2,F,13.0,10.0,10.0,3.0,F,22
0,E,13.0,12.0,12.0,1.0,E,23
1,F,13.0,17.0,17.0,-4.0,E,23
0,C,13.0,16.0,16.0,-3.0,F,24
1,F,13.0,7.0,7.0,6.0,F,24
0,D,13.0,8.0,8.0,5.0,D,25
0,D,13.0,13.0,13.0,0.0,D,26
0,C,13.0,6.0,6.0,7.0,E,27
1,E,13.0,5.0,5.0,8.0,E,27
2,F,13.0,13.0,13.0,0.0,E,27
0,E,13.0,8.0,8.0,5.0,E,28
0,C,13.0,20.0,20.0,-7.0,F,29
1,D,13.0,11.0,11.0,2.0,F,29
2,E,13.0,19.0,19.0,-6.0,F,29
3,F,13.0,11.0,11.0,2.0,F,29
0,D,13.0,7.0,7.0,6.0,E,30
1,E,13.0,4.0,4.0,9.0,E,30
0,D,13.0,9.0,9.0,4.0,D,31
1,E,13.0,15.0,15.0,-2.0,D,31
2,F,13.0,16.0,16.0,-3.0,D,31
0,C,13.0,14.0,14.0,-1.0,D,32
1,D,13.0,5.0,5.0,8.0,D,32
2,E,13.0,15.0,15.0,-2.0,D,32
3,F,13.0,13.0,13.0,0.0,D,32
0,C,13.0,12.0,12.0,1.0,C,33
1,E,13.0,16.0,16.0,-3.0,C,33
0,D,13.0,13.0,13.0,0.0,E,34
1,E,13.0,2.0,2.0,11.0,E,34
0,C,13.0,4.0,4.0,9.0,C,35
1,D,13.0,12.0,12.0,1.0,C,35
0,D,13.0,9.0,9.0,4.0,F,36
1,E,13.0,13.0,13.0,0.0,F,36
2,F,13.0,6.0,6.0,7.0,F,36
0,D,13.0,20.0,20.0,-7.0,D,37
0,D,13.0,6.0,6.0,7.0,E,38
1,E,13.0,4.0,4.0,9.0,E,38
2,F,13.0,12.0,12.0,1.0,E,38
0,C,13.0,17.0,17.0,-4.0,F,39
1,E,13.0,8.0,8.0,5.0,F,39
2,F,13.0,4.0,4.0,9.0,F,39
