,step,train_error,validation_error
0,0,0.8214285969734192,0.7142857313156128
1,100,0.392857164144516,0.5892857313156128
2,200,0.4107142984867096,0.6071428656578064
3,300,0.392857164144516,0.6071428656578064
4,400,0.4642857313156128,0.660714328289032
5,500,0.2142857313156128,0.660714328289032
6,600,0.392857164144516,0.6785714626312256
7,700,0.196428582072258,0.6964285969734192
8,800,0.392857164144516,0.6964285969734192
9,900,0.1428571492433548,0.6964285969734192
10,1000,0.0892857164144516,0.6785714626312256
11,1100,0.1607142984867096,0.8035714626312256
12,1200,0.3035714328289032,0.6964285969734192
13,1300,0.1607142984867096,0.6964285969734192
14,1400,0.0535714328289032,0.660714328289032
15,1500,0.125,0.660714328289032
16,1600,0.1607142984867096,0.660714328289032
17,1700,0.1607142984867096,0.6428571939468384
18,1800,0.0535714328289032,0.785714328289032
19,1900,0.1607142984867096,0.7500000596046448
20,2000,0.1607142984867096,0.6071428656578064
21,2100,0.0535714328289032,0.785714328289032
22,2200,0.0535714328289032,0.6428571939468384
23,2300,0.1607142984867096,0.6785714626312256
24,2400,0.0892857164144516,0.6428571939468384
25,2500,0.0892857164144516,0.6785714626312256
26,2600,0.0892857164144516,0.6428571939468384
27,2700,0.0892857164144516,0.6071428656578064
28,2800,0.1607142984867096,0.6785714626312256
29,2900,0.0535714328289032,0.625
30,3000,0.0892857164144516,0.7500000596046448
31,3100,0.0535714328289032,0.6785714626312256
32,3200,0.0892857164144516,0.7321428656578064
33,3300,0.1607142984867096,0.7321428656578064
34,3400,0.0892857164144516,0.660714328289032
35,3500,0.0892857164144516,0.660714328289032
36,3600,0.0892857164144516,0.6785714626312256
37,3700,0.1607142984867096,0.7678571939468384
38,3800,0.1607142984867096,0.6785714626312256
39,3900,0.0892857164144516,0.6785714626312256
40,4000,0.1071428656578064,0.6428571939468384
41,4100,0.1607142984867096,0.625
42,4200,0.0892857164144516,0.7678571939468384
43,4300,0.0535714328289032,0.660714328289032
44,4400,0.1607142984867096,0.6964285969734192
45,4500,0.0535714328289032,0.6785714626312256
46,4600,0.1428571492433548,0.7142857313156128
47,4700,0.0535714328289032,0.6964285969734192
48,4800,0.1607142984867096,0.660714328289032
49,4900,0.0892857164144516,0.7142857313156128
50,5000,0.0892857164144516,0.6071428656578064
51,5100,0.0892857164144516,0.785714328289032
52,5200,0.0892857164144516,0.660714328289032
53,5300,0.1607142984867096,0.6785714626312256
54,5400,0.0714285746216774,0.6785714626312256
55,5500,0.0892857164144516,0.7678571939468384
56,5600,0.1607142984867096,0.6785714626312256
57,5700,0.0892857164144516,0.7142857313156128
58,5800,0.0892857164144516,0.6785714626312256
59,5900,0.0892857164144516,0.6785714626312256
60,6000,0.125,0.660714328289032
61,6100,0.0535714328289032,0.660714328289032
62,6200,0.0535714328289032,0.660714328289032
63,6300,0.0892857164144516,0.7678571939468384
64,6400,0.0892857164144516,0.7678571939468384
65,6500,0.0892857164144516,0.6071428656578064
66,6600,0.125,0.6785714626312256
67,6700,0.125,0.7678571939468384
68,6800,0.0892857164144516,0.7678571939468384
69,6900,0.1428571492433548,0.6964285969734192
70,7000,0.0892857164144516,0.7142857313156128
71,7100,0.0892857164144516,0.660714328289032
72,7200,0.0892857164144516,0.7142857313156128
73,7300,0.0892857164144516,0.7678571939468384
74,7400,0.1607142984867096,0.6785714626312256
75,7500,0.0892857164144516,0.6964285969734192
76,7600,0.0535714328289032,0.6785714626312256
77,7700,0.125,0.660714328289032
78,7800,0.0892857164144516,0.7678571939468384
79,7900,0.0714285746216774,0.6785714626312256
80,8000,0.0892857164144516,0.6785714626312256
81,8100,0.125,0.625
82,8200,0.125,0.7500000596046448
83,8300,0.0535714328289032,0.6785714626312256
84,8400,0.125,0.6071428656578064
85,8500,0.0892857164144516,0.660714328289032
86,8600,0.0892857164144516,0.7142857313156128
87,8700,0.0892857164144516,0.7500000596046448
88,8800,0.125,0.6785714626312256
89,8900,0.0892857164144516,0.660714328289032
90,9000,0.125,0.7142857313156128
91,9100,0.0892857164144516,0.7500000596046448
92,9200,0.0892857164144516,0.7500000596046448
93,9300,0.1607142984867096,0.625
94,9400,0.0892857164144516,0.7500000596046448
95,9500,0.0535714328289032,0.6785714626312256
96,9600,0.0892857164144516,0.7500000596046448
97,9700,0.0892857164144516,0.6428571939468384
98,9800,0.1428571492433548,0.6785714626312256
99,9900,0.0535714328289032,0.7500000596046448
