,step,train_error,validation_error
0,0,0.625,0.4375
1,100,0.375,1.0
2,200,0.625,0.6875
3,300,0.625,1.0
4,400,0.75,0.9375
5,500,0.5,0.5
6,600,0.4375,0.8125
7,700,0.0625,1.0
8,800,0.0,0.625
9,900,0.25,1.0
10,1000,0.0,1.0
11,1100,0.5625,0.375
12,1200,0.6875,0.875
13,1300,0.0,0.8125
14,1400,0.0,1.0
15,1500,0.4375,0.6875
16,1600,0.0,1.0
17,1700,0.0625,0.3125
18,1800,0.4375,0.75
19,1900,0.0,0.5
20,2000,0.125,0.75
21,2100,0.0,0.5
22,2200,0.0,1.0
23,2300,0.0,0.625
24,2400,0.0,0.8125
25,2500,0.0625,0.25
26,2600,0.0,0.5
27,2700,0.3125,0.625
28,2800,0.0,0.375
29,2900,0.0,1.0
30,3000,0.0,0.5625
31,3100,0.125,0.75
32,3200,0.0,0.75
33,3300,0.0,0.9375
34,3400,0.1875,0.4375
35,3500,0.0625,1.0
36,3600,0.0625,0.5
37,3700,0.125,0.5
38,3800,0.0625,0.75
39,3900,0.0,0.875
40,4000,0.4375,0.8125
41,4100,0.0,0.4375
42,4200,0.125,0.625
43,4300,0.125,0.75
44,4400,0.0625,0.625
45,4500,0.0625,0.625
46,4600,0.0,0.75
47,4700,0.0,0.625
48,4800,0.125,0.5
49,4900,0.0,0.4375
50,5000,0.0,0.75
51,5100,0.0,0.8125
52,5200,0.0,0.3125
53,5300,0.0625,0.625
54,5400,0.0,0.625
55,5500,0.125,0.75
56,5600,0.0,0.75
57,5700,0.0,0.5
58,5800,0.1875,0.6875
59,5900,0.0,0.75
60,6000,0.125,0.3125
61,6100,0.0,0.625
62,6200,0.0,0.5625
63,6300,0.0,0.5
64,6400,0.0,0.5
65,6500,0.0,0.3125
66,6600,0.0,0.75
67,6700,0.0,1.0
68,6800,0.125,0.75
69,6900,0.0,0.75
70,7000,0.0,0.5
71,7100,0.0,0.5
72,7200,0.0,0.6875
73,7300,0.0,0.75
74,7400,0.125,1.0
75,7500,0.125,1.0
76,7600,0.0625,1.0
77,7700,0.0,1.0
78,7800,0.0625,0.5
79,7900,0.0,0.875
80,8000,0.125,0.6875
81,8100,0.0,0.5
82,8200,0.0,0.5
83,8300,0.125,0.625
84,8400,0.0,0.8125
85,8500,0.0,0.75
86,8600,0.125,1.0
87,8700,0.0625,0.75
88,8800,0.0,0.5
89,8900,0.0,1.0
90,9000,0.125,0.375
91,9100,0.0,0.75
92,9200,0.0,0.4375
93,9300,0.0,0.4375
94,9400,0.125,0.6875
95,9500,0.0,1.0
96,9600,0.0,0.5
97,9700,0.0,0.625
98,9800,0.0,0.75
99,9900,0.0,0.625
