"","file","num_targets"
"1","S026_1.txt",3
"2","S026_10.txt",3
"3","S026_11.txt",3
"4","S026_12.txt",4
"5","S026_13.txt",4
"6","S026_14.txt",4
"7","S026_15.txt",4
"8","S026_16.txt",4
"9","S026_17.txt",3
"10","S026_18.txt",4
"11","S026_19.txt",3
"12","S026_2.txt",4
"13","S026_20.txt",4
"14","S026_21.txt",4
"15","S026_22.txt",4
"16","S026_23.txt",4
"17","S026_24.txt",4
"18","S026_25.txt",3
"19","S026_26.txt",3
"20","S026_27.txt",3
"21","S026_28.txt",2
"22","S026_29.txt",4
"23","S026_3.txt",3
"24","S026_30.txt",4
"25","S026_31.txt",3
"26","S026_32.txt",3
"27","S026_33.txt",2
"28","S026_34.txt",4
"29","S026_35.txt",4
"30","S026_36.txt",3
"31","S026_37.txt",3
"32","S026_38.txt",2
"33","S026_39.txt",2
"34","S026_4.txt",3
"35","S026_40.txt",3
"36","S026_41.txt",4
"37","S026_42.txt",2
"38","S026_43.txt",3
"39","S026_44.txt",2
"40","S026_5.txt",3
"41","S026_6.txt",3
"42","S026_7.txt",3
"43","S026_8.txt",4
"44","S026_9.txt",4
