,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,9.55862503126264,9.0,9.0,0.5586250312626397,C,1
1,D,9.95916423760355,12.0,12.0,-2.0408357623964495,C,1
0,D,9.95916423760355,4.0,4.0,5.9591642376035505,D,2
1,E,12.0166853643022,19.0,19.0,-6.9833146356978,D,2
2,F,9.82821951620281,11.0,11.0,-1.1717804837971908,D,2
0,E,12.0166853643022,3.0,3.0,9.0166853643022,E,3
0,C,9.55862503126264,7.0,7.0,2.5586250312626397,C,4
0,C,9.55862503126264,3.0,3.0,6.55862503126264,C,5
1,D,9.95916423760355,4.0,4.0,5.9591642376035505,C,5
0,D,9.95916423760355,15.0,15.0,-5.0408357623964495,D,6
0,E,12.0166853643022,13.0,13.0,-0.9833146356978002,E,7
0,C,9.55862503126264,8.0,8.0,1.5586250312626397,D,8
1,D,9.95916423760355,8.0,8.0,1.9591642376035505,D,8
0,D,9.95916423760355,7.0,7.0,2.9591642376035505,F,9
1,F,9.82821951620281,4.0,4.0,5.828219516202809,F,9
0,E,12.0166853643022,14.0,14.0,-1.9833146356978002,E,10
0,D,9.95916423760355,10.0,10.0,-0.04083576239644948,F,11
1,E,12.0166853643022,7.0,7.0,5.0166853643022,F,11
2,F,9.82821951620281,4.0,4.0,5.828219516202809,F,11
0,F,9.82821951620281,11.0,11.0,-1.1717804837971908,F,12
0,C,9.55862503126264,8.0,8.0,1.5586250312626397,F,13
1,D,9.95916423760355,11.0,11.0,-1.0408357623964495,F,13
2,E,12.0166853643022,8.0,8.0,4.0166853643022,F,13
3,F,9.82821951620281,2.0,2.0,7.828219516202809,F,13
0,D,9.95916423760355,3.0,3.0,6.9591642376035505,D,14
1,F,9.82821951620281,13.0,13.0,-3.171780483797191,D,14
0,C,9.55862503126264,8.0,8.0,1.5586250312626397,E,15
1,D,9.95916423760355,13.0,13.0,-3.0408357623964495,E,15
2,E,12.0166853643022,5.0,5.0,7.0166853643022,E,15
3,F,9.82821951620281,6.0,6.0,3.828219516202809,E,15
0,C,9.55862503126264,10.0,10.0,-0.44137496873736026,C,16
1,D,9.95916423760355,13.0,13.0,-3.0408357623964495,C,16
0,C,9.55862503126264,7.0,7.0,2.5586250312626397,D,17
1,D,9.95916423760355,3.0,3.0,6.9591642376035505,D,17
2,E,12.0166853643022,8.0,8.0,4.0166853643022,D,17
3,F,9.82821951620281,10.0,10.0,-0.1717804837971908,D,17
0,D,9.95916423760355,12.0,12.0,-2.0408357623964495,F,18
1,F,9.82821951620281,2.0,2.0,7.828219516202809,F,18
