,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,E,2.15004620002583,8.0,8.0,-5.84995379997417,E,1
1,F,7.01341145345941,14.0,14.0,-6.98658854654059,E,1
0,C,6.03042956581339,13.0,13.0,-6.96957043418661,F,2
1,D,5.11507628159598,14.0,14.0,-8.884923718404021,F,2
2,F,7.01341145345941,12.0,12.0,-4.98658854654059,F,2
0,C,6.03042956581339,6.0,6.0,0.030429565813389736,F,3
1,F,7.01341145345941,3.0,3.0,4.01341145345941,F,3
0,C,6.03042956581339,15.0,15.0,-8.969570434186611,D,4
1,D,5.11507628159598,8.0,8.0,-2.8849237184040204,D,4
2,E,2.15004620002583,18.0,18.0,-15.84995379997417,D,4
0,C,6.03042956581339,6.0,6.0,0.030429565813389736,C,5
0,F,7.01341145345941,4.0,4.0,3.01341145345941,F,6
0,C,6.03042956581339,6.0,6.0,0.030429565813389736,C,7
0,C,6.03042956581339,2.0,2.0,4.03042956581339,C,8
1,D,5.11507628159598,12.0,12.0,-6.88492371840402,C,8
2,E,2.15004620002583,12.0,12.0,-9.84995379997417,C,8
3,F,7.01341145345941,4.0,4.0,3.01341145345941,C,8
0,E,2.15004620002583,7.0,7.0,-4.84995379997417,E,9
0,E,2.15004620002583,13.0,13.0,-10.84995379997417,E,10
0,E,2.15004620002583,16.0,16.0,-13.84995379997417,E,11
0,C,6.03042956581339,10.0,10.0,-3.9695704341866103,C,12
1,D,5.11507628159598,15.0,15.0,-9.884923718404021,C,12
0,D,5.11507628159598,15.0,15.0,-9.884923718404021,D,13
0,C,6.03042956581339,13.0,13.0,-6.96957043418661,C,14
1,D,5.11507628159598,13.0,13.0,-7.88492371840402,C,14
0,E,2.15004620002583,9.0,9.0,-6.84995379997417,E,15
0,C,6.03042956581339,5.0,5.0,1.0304295658133897,C,16
1,D,5.11507628159598,18.0,18.0,-12.884923718404021,C,16
0,C,6.03042956581339,10.0,10.0,-3.9695704341866103,C,17
1,D,5.11507628159598,12.0,12.0,-6.88492371840402,C,17
2,E,2.15004620002583,11.0,11.0,-8.84995379997417,C,17
3,F,7.01341145345941,14.0,14.0,-6.98658854654059,C,17
0,F,7.01341145345941,15.0,15.0,-7.98658854654059,F,18
0,C,6.03042956581339,10.0,10.0,-3.9695704341866103,E,19
1,E,2.15004620002583,4.0,4.0,-1.8499537999741702,E,19
0,C,6.03042956581339,14.0,14.0,-7.96957043418661,F,20
1,E,2.15004620002583,6.0,6.0,-3.84995379997417,F,20
2,F,7.01341145345941,3.0,3.0,4.01341145345941,F,20
0,C,6.03042956581339,6.0,6.0,0.030429565813389736,C,21
0,F,7.01341145345941,8.0,8.0,-0.9865885465405899,F,22
0,C,6.03042956581339,5.0,5.0,1.0304295658133897,C,23
1,E,2.15004620002583,3.0,3.0,-0.8499537999741702,C,23
2,F,7.01341145345941,10.0,10.0,-2.98658854654059,C,23
0,C,6.03042956581339,11.0,11.0,-4.96957043418661,C,24
1,D,5.11507628159598,20.0,20.0,-14.884923718404021,C,24
2,F,7.01341145345941,12.0,12.0,-4.98658854654059,C,24
0,D,5.11507628159598,2.0,2.0,3.1150762815959796,D,25
1,F,7.01341145345941,8.0,8.0,-0.9865885465405899,D,25
0,C,6.03042956581339,4.0,4.0,2.0304295658133897,C,26
1,D,5.11507628159598,4.0,4.0,1.1150762815959796,C,26
2,F,7.01341145345941,10.0,10.0,-2.98658854654059,C,26
0,C,6.03042956581339,3.0,3.0,3.0304295658133897,C,27
1,D,5.11507628159598,7.0,7.0,-1.8849237184040204,C,27
0,C,6.03042956581339,13.0,13.0,-6.96957043418661,F,28
1,E,2.15004620002583,3.0,3.0,-0.8499537999741702,F,28
2,F,7.01341145345941,5.0,5.0,2.01341145345941,F,28
0,D,5.11507628159598,5.0,5.0,0.1150762815959796,D,29
1,E,2.15004620002583,3.0,3.0,-0.8499537999741702,D,29
0,C,6.03042956581339,9.0,9.0,-2.9695704341866103,C,30
0,C,6.03042956581339,3.0,3.0,3.0304295658133897,C,31
1,D,5.11507628159598,4.0,4.0,1.1150762815959796,C,31
2,E,2.15004620002583,5.0,5.0,-2.84995379997417,C,31
3,F,7.01341145345941,4.0,4.0,3.01341145345941,C,31
0,F,7.01341145345941,8.0,8.0,-0.9865885465405899,F,32
0,E,2.15004620002583,5.0,5.0,-2.84995379997417,E,33
1,F,7.01341145345941,13.0,13.0,-5.98658854654059,E,33
0,C,6.03042956581339,8.0,8.0,-1.9695704341866103,D,34
1,D,5.11507628159598,2.0,2.0,3.1150762815959796,D,34
2,E,2.15004620002583,5.0,5.0,-2.84995379997417,D,34
3,F,7.01341145345941,5.0,5.0,2.01341145345941,D,34
0,C,6.03042956581339,4.0,4.0,2.0304295658133897,C,35
1,D,5.11507628159598,9.0,9.0,-3.8849237184040204,C,35
0,C,6.03042956581339,7.0,7.0,-0.9695704341866103,F,36
1,E,2.15004620002583,17.0,17.0,-14.84995379997417,F,36
2,F,7.01341145345941,6.0,6.0,1.01341145345941,F,36
0,D,5.11507628159598,14.0,14.0,-8.884923718404021,E,37
1,E,2.15004620002583,5.0,5.0,-2.84995379997417,E,37
0,C,6.03042956581339,10.0,10.0,-3.9695704341866103,F,38
1,D,5.11507628159598,8.0,8.0,-2.8849237184040204,F,38
2,E,2.15004620002583,7.0,7.0,-4.84995379997417,F,38
3,F,7.01341145345941,7.0,7.0,0.013411453459410083,F,38
0,C,6.03042956581339,11.0,11.0,-4.96957043418661,F,39
1,D,5.11507628159598,6.0,6.0,-0.8849237184040204,F,39
2,F,7.01341145345941,4.0,4.0,3.01341145345941,F,39
0,C,6.03042956581339,7.0,7.0,-0.9695704341866103,C,40
1,F,7.01341145345941,16.0,16.0,-8.98658854654059,C,40
0,C,6.03042956581339,2.0,2.0,4.03042956581339,C,41
0,C,6.03042956581339,13.0,13.0,-6.96957043418661,C,42
0,C,6.03042956581339,5.0,5.0,1.0304295658133897,D,43
1,D,5.11507628159598,4.0,4.0,1.1150762815959796,D,43
2,E,2.15004620002583,21.0,21.0,-18.84995379997417,D,43
0,C,6.03042956581339,16.0,16.0,-9.969570434186611,F,44
1,D,5.11507628159598,11.0,11.0,-5.88492371840402,F,44
2,F,7.01341145345941,7.0,7.0,0.013411453459410083,F,44
0,E,2.15004620002583,5.0,5.0,-2.84995379997417,E,45
0,D,5.11507628159598,17.0,17.0,-11.884923718404021,F,46
1,F,7.01341145345941,14.0,14.0,-6.98658854654059,F,46
0,C,6.03042956581339,10.0,10.0,-3.9695704341866103,F,47
1,D,5.11507628159598,8.0,8.0,-2.8849237184040204,F,47
