,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,D,3.91582565521821,9.0,9.0,-5.08417434478179,D,1
0,C,4.06358307320625,13.0,13.0,-8.93641692679375,C,2
0,C,4.06358307320625,5.0,5.0,-0.9364169267937497,F,3
1,D,3.91582565521821,7.0,7.0,-3.08417434478179,F,3
2,F,8.35041371965781,7.0,7.0,1.3504137196578103,F,3
0,C,4.06358307320625,12.0,12.0,-7.93641692679375,E,4
1,D,3.91582565521821,5.0,5.0,-1.0841743447817902,E,4
2,E,5.1041387761943,5.0,5.0,0.10413877619429979,E,4
0,D,3.91582565521821,15.0,15.0,-11.08417434478179,D,5
0,D,3.91582565521821,7.0,7.0,-3.08417434478179,D,6
1,E,5.1041387761943,9.0,9.0,-3.8958612238057,D,6
2,F,8.35041371965781,20.0,20.0,-11.64958628034219,D,6
0,D,3.91582565521821,12.0,12.0,-8.08417434478179,D,7
1,F,8.35041371965781,17.0,17.0,-8.64958628034219,D,7
0,D,3.91582565521821,3.0,3.0,0.9158256552182098,F,8
1,E,5.1041387761943,8.0,8.0,-2.8958612238057,F,8
2,F,8.35041371965781,3.0,3.0,5.35041371965781,F,8
0,E,5.1041387761943,8.0,8.0,-2.8958612238057,E,9
0,C,4.06358307320625,14.0,14.0,-9.93641692679375,E,10
1,D,3.91582565521821,15.0,15.0,-11.08417434478179,E,10
2,E,5.1041387761943,5.0,5.0,0.10413877619429979,E,10
3,F,8.35041371965781,12.0,12.0,-3.6495862803421897,E,10
0,C,4.06358307320625,8.0,8.0,-3.9364169267937497,C,11
1,E,5.1041387761943,10.0,10.0,-4.8958612238057,C,11
0,C,4.06358307320625,15.0,15.0,-10.93641692679375,F,12
1,F,8.35041371965781,3.0,3.0,5.35041371965781,F,12
0,C,4.06358307320625,11.0,11.0,-6.93641692679375,D,13
1,D,3.91582565521821,3.0,3.0,0.9158256552182098,D,13
2,F,8.35041371965781,12.0,12.0,-3.6495862803421897,D,13
0,C,4.06358307320625,5.0,5.0,-0.9364169267937497,C,14
1,D,3.91582565521821,15.0,15.0,-11.08417434478179,C,14
2,E,5.1041387761943,13.0,13.0,-7.8958612238057,C,14
3,F,8.35041371965781,11.0,11.0,-2.6495862803421897,C,14
0,C,4.06358307320625,6.0,6.0,-1.9364169267937497,C,15
0,D,3.91582565521821,11.0,11.0,-7.08417434478179,F,16
1,F,8.35041371965781,14.0,14.0,-5.64958628034219,F,16
0,D,3.91582565521821,13.0,13.0,-9.08417434478179,F,17
1,E,5.1041387761943,15.0,15.0,-9.8958612238057,F,17
2,F,8.35041371965781,3.0,3.0,5.35041371965781,F,17
0,C,4.06358307320625,4.0,4.0,0.06358307320625034,C,18
1,D,3.91582565521821,5.0,5.0,-1.0841743447817902,C,18
2,E,5.1041387761943,12.0,12.0,-6.8958612238057,C,18
3,F,8.35041371965781,11.0,11.0,-2.6495862803421897,C,18
0,E,5.1041387761943,7.0,7.0,-1.8958612238057002,E,19
0,C,4.06358307320625,10.0,10.0,-5.93641692679375,E,20
1,E,5.1041387761943,7.0,7.0,-1.8958612238057002,E,20
0,D,3.91582565521821,9.0,9.0,-5.08417434478179,F,21
1,F,8.35041371965781,6.0,6.0,2.3504137196578103,F,21
0,E,5.1041387761943,7.0,7.0,-1.8958612238057002,E,22
1,F,8.35041371965781,12.0,12.0,-3.6495862803421897,E,22
0,C,4.06358307320625,3.0,3.0,1.0635830732062503,C,23
1,D,3.91582565521821,7.0,7.0,-3.08417434478179,C,23
2,F,8.35041371965781,13.0,13.0,-4.64958628034219,C,23
0,D,3.91582565521821,6.0,6.0,-2.08417434478179,D,24
0,C,4.06358307320625,14.0,14.0,-9.93641692679375,C,25
0,D,3.91582565521821,13.0,13.0,-9.08417434478179,F,26
1,F,8.35041371965781,11.0,11.0,-2.6495862803421897,F,26
0,C,4.06358307320625,10.0,10.0,-5.93641692679375,F,27
1,D,3.91582565521821,11.0,11.0,-7.08417434478179,F,27
2,E,5.1041387761943,8.0,8.0,-2.8958612238057,F,27
3,F,8.35041371965781,6.0,6.0,2.3504137196578103,F,27
0,C,4.06358307320625,15.0,15.0,-10.93641692679375,F,28
1,E,5.1041387761943,16.0,16.0,-10.8958612238057,F,28
2,F,8.35041371965781,13.0,13.0,-4.64958628034219,F,28
0,D,3.91582565521821,4.0,4.0,-0.0841743447817902,F,29
1,F,8.35041371965781,8.0,8.0,0.3504137196578103,F,29
0,F,8.35041371965781,11.0,11.0,-2.6495862803421897,F,30
0,D,3.91582565521821,16.0,16.0,-12.08417434478179,F,31
1,E,5.1041387761943,9.0,9.0,-3.8958612238057,F,31
2,F,8.35041371965781,12.0,12.0,-3.6495862803421897,F,31
0,D,3.91582565521821,10.0,10.0,-6.08417434478179,F,32
1,E,5.1041387761943,13.0,13.0,-7.8958612238057,F,32
2,F,8.35041371965781,9.0,9.0,-0.6495862803421897,F,32
0,D,3.91582565521821,7.0,7.0,-3.08417434478179,E,33
1,E,5.1041387761943,5.0,5.0,0.10413877619429979,E,33
0,C,4.06358307320625,9.0,9.0,-4.93641692679375,F,34
1,D,3.91582565521821,11.0,11.0,-7.08417434478179,F,34
2,F,8.35041371965781,11.0,11.0,-2.6495862803421897,F,34
0,C,4.06358307320625,6.0,6.0,-1.9364169267937497,C,35
0,C,4.06358307320625,4.0,4.0,0.06358307320625034,C,36
1,E,5.1041387761943,6.0,6.0,-0.8958612238057002,C,36
0,C,4.06358307320625,13.0,13.0,-8.93641692679375,D,37
1,D,3.91582565521821,4.0,4.0,-0.0841743447817902,D,37
2,E,5.1041387761943,7.0,7.0,-1.8958612238057002,D,37
3,F,8.35041371965781,9.0,9.0,-0.6495862803421897,D,37
0,D,3.91582565521821,7.0,7.0,-3.08417434478179,D,38
0,D,3.91582565521821,11.0,11.0,-7.08417434478179,D,39
0,C,4.06358307320625,13.0,13.0,-8.93641692679375,F,40
1,D,3.91582565521821,15.0,15.0,-11.08417434478179,F,40
2,F,8.35041371965781,5.0,5.0,3.3504137196578103,F,40
0,C,4.06358307320625,9.0,9.0,-4.93641692679375,F,41
1,E,5.1041387761943,11.0,11.0,-5.8958612238057,F,41
2,F,8.35041371965781,12.0,12.0,-3.6495862803421897,F,41
0,F,8.35041371965781,8.0,8.0,0.3504137196578103,F,42
0,D,3.91582565521821,9.0,9.0,-5.08417434478179,D,43
1,E,5.1041387761943,18.0,18.0,-12.8958612238057,D,43
2,F,8.35041371965781,16.0,16.0,-7.64958628034219,D,43
0,C,4.06358307320625,10.0,10.0,-5.93641692679375,F,44
1,E,5.1041387761943,20.0,20.0,-14.8958612238057,F,44
2,F,8.35041371965781,10.0,10.0,-1.6495862803421897,F,44
0,D,3.91582565521821,7.0,7.0,-3.08417434478179,D,45
1,F,8.35041371965781,14.0,14.0,-5.64958628034219,D,45
0,C,4.06358307320625,12.0,12.0,-7.93641692679375,F,46
1,E,5.1041387761943,6.0,6.0,-0.8958612238057002,F,46
2,F,8.35041371965781,7.0,7.0,1.3504137196578103,F,46
0,E,5.1041387761943,2.0,2.0,3.1041387761943,E,47
1,F,8.35041371965781,16.0,16.0,-7.64958628034219,E,47
0,D,3.91582565521821,11.0,11.0,-7.08417434478179,D,48
0,C,4.06358307320625,13.0,13.0,-8.93641692679375,E,49
1,E,5.1041387761943,7.0,7.0,-1.8958612238057002,E,49
0,D,3.91582565521821,4.0,4.0,-0.0841743447817902,D,50
0,D,3.91582565521821,13.0,13.0,-9.08417434478179,E,51
1,E,5.1041387761943,7.0,7.0,-1.8958612238057002,E,51
0,C,4.06358307320625,5.0,5.0,-0.9364169267937497,E,52
1,D,3.91582565521821,9.0,9.0,-5.08417434478179,E,52
2,E,5.1041387761943,2.0,2.0,3.1041387761943,E,52
0,C,4.06358307320625,11.0,11.0,-6.93641692679375,F,53
1,F,8.35041371965781,12.0,12.0,-3.6495862803421897,F,53
0,C,4.06358307320625,3.0,3.0,1.0635830732062503,C,54
1,F,8.35041371965781,12.0,12.0,-3.6495862803421897,C,54
0,C,4.06358307320625,10.0,10.0,-5.93641692679375,C,55
0,F,8.35041371965781,12.0,12.0,-3.6495862803421897,F,56
0,C,4.06358307320625,15.0,15.0,-10.93641692679375,F,57
