,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,26.0,13.0,13.0,13.0,D,8398
1,D,23.0,8.0,8.0,15.0,D,8398
2,E,15.0,11.0,11.0,4.0,D,8398
0,C,26.0,7.0,7.0,19.0,C,8399
1,E,15.0,7.0,7.0,8.0,C,8399
0,C,26.0,3.0,3.0,23.0,C,8400
1,D,23.0,11.0,11.0,12.0,C,8400
2,F,23.0,6.0,6.0,17.0,C,8400
0,C,26.0,15.0,15.0,11.0,F,8401
1,E,15.0,18.0,18.0,-3.0,F,8401
2,F,23.0,2.0,2.0,21.0,F,8401
0,C,26.0,8.0,8.0,18.0,C,8402
1,E,15.0,5.0,5.0,10.0,C,8402
0,C,26.0,16.0,16.0,10.0,D,8403
1,D,23.0,4.0,4.0,19.0,D,8403
2,E,15.0,12.0,12.0,3.0,D,8403
3,F,23.0,8.0,8.0,15.0,D,8403
0,C,26.0,15.0,15.0,11.0,D,8404
1,D,23.0,8.0,8.0,15.0,D,8404
2,E,15.0,8.0,8.0,7.0,D,8404
0,D,23.0,8.0,8.0,15.0,D,8405
0,C,26.0,3.0,3.0,23.0,C,8406
1,D,23.0,8.0,8.0,15.0,C,8406
2,E,15.0,17.0,17.0,-2.0,C,8406
0,C,26.0,10.0,10.0,16.0,C,8407
1,D,23.0,17.0,17.0,6.0,C,8407
2,F,23.0,7.0,7.0,16.0,C,8407
0,C,26.0,7.0,7.0,19.0,F,8408
1,D,23.0,7.0,7.0,16.0,F,8408
2,E,15.0,6.0,6.0,9.0,F,8408
