,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
2,F,23.0,9.0,9.0,14.0,F,7884
0,C,20.0,8.0,8.0,12.0,F,7885
1,D,15.0,3.0,3.0,12.0,F,7885
2,E,18.0,3.0,3.0,15.0,F,7885
3,F,23.0,7.0,7.0,16.0,F,7885
0,C,20.0,6.0,6.0,14.0,C,7886
0,C,20.0,12.0,12.0,8.0,C,7887
1,D,15.0,16.0,16.0,-1.0,C,7887
0,F,23.0,8.0,8.0,15.0,F,7888
0,D,15.0,2.0,2.0,13.0,D,7889
0,F,23.0,10.0,10.0,13.0,F,7890
0,D,15.0,11.0,11.0,4.0,D,7891
0,D,15.0,11.0,11.0,4.0,D,7892
0,E,18.0,4.0,4.0,14.0,E,7893
1,F,23.0,10.0,10.0,13.0,E,7893
0,C,20.0,7.0,7.0,13.0,F,7894
1,D,15.0,10.0,10.0,5.0,F,7894
2,E,18.0,11.0,11.0,7.0,F,7894
