"","file","num_targets"
"1","S069_1.txt",4
"2","S069_10.txt",1
"3","S069_100.txt",1
"4","S069_101.txt",4
"5","S069_102.txt",4
"6","S069_103.txt",3
"7","S069_104.txt",4
"8","S069_105.txt",3
"9","S069_106.txt",4
"10","S069_107.txt",4
"11","S069_108.txt",3
"12","S069_109.txt",4
"13","S069_11.txt",3
"14","S069_110.txt",3
"15","S069_111.txt",4
"16","S069_112.txt",3
"17","S069_113.txt",2
"18","S069_114.txt",2
"19","S069_115.txt",4
"20","S069_116.txt",4
"21","S069_117.txt",3
"22","S069_118.txt",3
"23","S069_119.txt",3
"24","S069_12.txt",4
"25","S069_120.txt",4
"26","S069_121.txt",4
"27","S069_122.txt",3
"28","S069_123.txt",3
"29","S069_124.txt",3
"30","S069_125.txt",3
"31","S069_126.txt",3
"32","S069_127.txt",4
"33","S069_128.txt",3
"34","S069_129.txt",3
"35","S069_13.txt",3
"36","S069_130.txt",3
"37","S069_131.txt",3
"38","S069_132.txt",4
"39","S069_133.txt",4
"40","S069_134.txt",2
"41","S069_135.txt",4
"42","S069_136.txt",4
"43","S069_137.txt",3
"44","S069_138.txt",3
"45","S069_139.txt",4
"46","S069_14.txt",4
"47","S069_140.txt",4
"48","S069_141.txt",3
"49","S069_142.txt",4
"50","S069_143.txt",3
"51","S069_144.txt",3
"52","S069_145.txt",4
"53","S069_146.txt",4
"54","S069_147.txt",2
"55","S069_148.txt",4
"56","S069_149.txt",4
"57","S069_15.txt",2
"58","S069_150.txt",4
"59","S069_151.txt",2
"60","S069_152.txt",3
"61","S069_153.txt",4
"62","S069_154.txt",3
"63","S069_155.txt",3
"64","S069_156.txt",3
"65","S069_157.txt",3
"66","S069_158.txt",3
"67","S069_159.txt",3
"68","S069_16.txt",3
"69","S069_160.txt",3
"70","S069_161.txt",3
"71","S069_162.txt",3
"72","S069_163.txt",3
"73","S069_164.txt",1
"74","S069_165.txt",3
"75","S069_168.txt",4
"76","S069_169.txt",3
"77","S069_17.txt",3
"78","S069_170.txt",4
"79","S069_171.txt",3
"80","S069_172.txt",4
"81","S069_173.txt",4
"82","S069_174.txt",4
"83","S069_175.txt",4
"84","S069_176.txt",3
"85","S069_177.txt",3
"86","S069_178.txt",4
"87","S069_179.txt",2
"88","S069_18.txt",4
"89","S069_180.txt",3
"90","S069_181.txt",3
"91","S069_182.txt",3
"92","S069_183.txt",3
"93","S069_184.txt",3
"94","S069_185.txt",4
"95","S069_186.txt",3
"96","S069_187.txt",2
"97","S069_188.txt",4
"98","S069_189.txt",3
"99","S069_19.txt",2
"100","S069_191.txt",4
"101","S069_192.txt",2
"102","S069_193.txt",2
"103","S069_194.txt",4
"104","S069_195.txt",4
"105","S069_196.txt",4
"106","S069_197.txt",4
"107","S069_198.txt",4
"108","S069_199.txt",3
"109","S069_2.txt",3
"110","S069_20.txt",3
"111","S069_200.txt",3
"112","S069_201.txt",4
"113","S069_202.txt",3
"114","S069_203.txt",3
"115","S069_204.txt",4
"116","S069_205.txt",4
"117","S069_206.txt",2
"118","S069_207.txt",3
"119","S069_208.txt",3
"120","S069_209.txt",4
"121","S069_21.txt",3
"122","S069_210.txt",3
"123","S069_211.txt",3
"124","S069_212.txt",4
"125","S069_213.txt",3
"126","S069_214.txt",4
"127","S069_215.txt",3
"128","S069_217.txt",4
"129","S069_218.txt",3
"130","S069_219.txt",2
