,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,D,19.0378604223952,14.0,14.0,5.037860422395202,E,1
1,E,23.3071890552528,7.0,7.0,16.3071890552528,E,1
2,F,18.7010535914451,16.0,16.0,2.701053591445099,E,1
0,C,19.8879593419842,4.0,4.0,15.8879593419842,C,2
0,C,19.8879593419842,7.0,7.0,12.8879593419842,D,3
1,D,19.0378604223952,4.0,4.0,15.037860422395202,D,3
2,E,23.3071890552528,14.0,14.0,9.307189055252799,D,3
3,F,18.7010535914451,11.0,11.0,7.701053591445099,D,3
0,D,19.0378604223952,9.0,9.0,10.037860422395202,E,4
1,E,23.3071890552528,8.0,8.0,15.307189055252799,E,4
2,F,18.7010535914451,7.0,7.0,11.701053591445099,E,4
0,F,18.7010535914451,7.0,7.0,11.701053591445099,F,5
0,D,19.0378604223952,9.0,9.0,10.037860422395202,E,6
1,E,23.3071890552528,6.0,6.0,17.3071890552528,E,6
0,C,19.8879593419842,13.0,13.0,6.8879593419842,E,7
1,E,23.3071890552528,8.0,8.0,15.307189055252799,E,7
0,C,19.8879593419842,9.0,9.0,10.8879593419842,C,8
1,D,19.0378604223952,10.0,10.0,9.037860422395202,C,8
0,C,19.8879593419842,18.0,18.0,1.8879593419841996,E,9
1,E,23.3071890552528,7.0,7.0,16.3071890552528,E,9
2,F,18.7010535914451,3.0,3.0,15.701053591445099,E,9
0,C,19.8879593419842,5.0,5.0,14.8879593419842,E,10
1,D,19.0378604223952,7.0,7.0,12.037860422395202,E,10
2,E,23.3071890552528,3.0,3.0,20.3071890552528,E,10
3,F,18.7010535914451,8.0,8.0,10.701053591445099,E,10
0,D,19.0378604223952,13.0,13.0,6.037860422395202,E,11
1,E,23.3071890552528,3.0,3.0,20.3071890552528,E,11
2,F,18.7010535914451,10.0,10.0,8.701053591445099,E,11
0,C,19.8879593419842,9.0,9.0,10.8879593419842,E,12
1,D,19.0378604223952,7.0,7.0,12.037860422395202,E,12
2,E,23.3071890552528,6.0,6.0,17.3071890552528,E,12
3,F,18.7010535914451,7.0,7.0,11.701053591445099,E,12
0,E,23.3071890552528,15.0,15.0,8.307189055252799,E,13
0,E,23.3071890552528,7.0,7.0,16.3071890552528,E,14
1,F,18.7010535914451,7.0,7.0,11.701053591445099,E,14
0,C,19.8879593419842,10.0,10.0,9.8879593419842,E,15
1,D,19.0378604223952,4.0,4.0,15.037860422395202,E,15
2,E,23.3071890552528,5.0,5.0,18.3071890552528,E,15
3,F,18.7010535914451,4.0,4.0,14.701053591445099,E,15
0,C,19.8879593419842,9.0,9.0,10.8879593419842,E,16
1,D,19.0378604223952,5.0,5.0,14.037860422395202,E,16
2,E,23.3071890552528,9.0,9.0,14.307189055252799,E,16
0,D,19.0378604223952,4.0,4.0,15.037860422395202,D,17
1,F,18.7010535914451,14.0,14.0,4.701053591445099,D,17
0,C,19.8879593419842,7.0,7.0,12.8879593419842,E,18
1,D,19.0378604223952,5.0,5.0,14.037860422395202,E,18
2,E,23.3071890552528,8.0,8.0,15.307189055252799,E,18
3,F,18.7010535914451,12.0,12.0,6.701053591445099,E,18
0,C,19.8879593419842,12.0,12.0,7.8879593419842,C,19
1,E,23.3071890552528,21.0,21.0,2.307189055252799,C,19
0,E,23.3071890552528,8.0,8.0,15.307189055252799,E,20
0,C,19.8879593419842,5.0,5.0,14.8879593419842,C,21
1,E,23.3071890552528,9.0,9.0,14.307189055252799,C,21
2,F,18.7010535914451,12.0,12.0,6.701053591445099,C,21
0,C,19.8879593419842,17.0,17.0,2.8879593419841996,E,22
1,D,19.0378604223952,12.0,12.0,7.037860422395202,E,22
2,E,23.3071890552528,8.0,8.0,15.307189055252799,E,22
3,F,18.7010535914451,4.0,4.0,14.701053591445099,E,22
0,D,19.0378604223952,13.0,13.0,6.037860422395202,E,23
1,E,23.3071890552528,16.0,16.0,7.307189055252799,E,23
0,C,19.8879593419842,8.0,8.0,11.8879593419842,C,24
1,F,18.7010535914451,7.0,7.0,11.701053591445099,C,24
0,C,19.8879593419842,5.0,5.0,14.8879593419842,C,25
0,C,19.8879593419842,8.0,8.0,11.8879593419842,C,26
0,C,19.8879593419842,12.0,12.0,7.8879593419842,E,27
1,D,19.0378604223952,9.0,9.0,10.037860422395202,E,27
2,E,23.3071890552528,10.0,10.0,13.307189055252799,E,27
3,F,18.7010535914451,9.0,9.0,9.701053591445099,E,27
0,C,19.8879593419842,19.0,19.0,0.8879593419841996,E,28
1,E,23.3071890552528,9.0,9.0,14.307189055252799,E,28
0,C,19.8879593419842,5.0,5.0,14.8879593419842,C,29
1,D,19.0378604223952,15.0,15.0,4.037860422395202,C,29
2,E,23.3071890552528,10.0,10.0,13.307189055252799,C,29
0,C,19.8879593419842,8.0,8.0,11.8879593419842,E,30
1,D,19.0378604223952,9.0,9.0,10.037860422395202,E,30
2,E,23.3071890552528,10.0,10.0,13.307189055252799,E,30
0,E,23.3071890552528,10.0,10.0,13.307189055252799,E,31
0,C,19.8879593419842,6.0,6.0,13.8879593419842,C,32
0,C,19.8879593419842,10.0,10.0,9.8879593419842,C,33
1,D,19.0378604223952,13.0,13.0,6.037860422395202,C,33
0,C,19.8879593419842,11.0,11.0,8.8879593419842,C,34
1,D,19.0378604223952,11.0,11.0,8.037860422395202,C,34
0,C,19.8879593419842,8.0,8.0,11.8879593419842,E,35
1,D,19.0378604223952,14.0,14.0,5.037860422395202,E,35
2,E,23.3071890552528,4.0,4.0,19.3071890552528,E,35
3,F,18.7010535914451,8.0,8.0,10.701053591445099,E,35
0,C,19.8879593419842,14.0,14.0,5.8879593419842,E,36
1,E,23.3071890552528,7.0,7.0,16.3071890552528,E,36
0,C,19.8879593419842,9.0,9.0,10.8879593419842,E,37
1,E,23.3071890552528,10.0,10.0,13.307189055252799,E,37
2,F,18.7010535914451,11.0,11.0,7.701053591445099,E,37
0,D,19.0378604223952,3.0,3.0,16.0378604223952,D,38
1,E,23.3071890552528,12.0,12.0,11.307189055252799,D,38
2,F,18.7010535914451,8.0,8.0,10.701053591445099,D,38
0,C,19.8879593419842,3.0,3.0,16.8879593419842,C,39
1,D,19.0378604223952,10.0,10.0,9.037860422395202,C,39
2,E,23.3071890552528,9.0,9.0,14.307189055252799,C,39
3,F,18.7010535914451,9.0,9.0,9.701053591445099,C,39
0,D,19.0378604223952,2.0,2.0,17.0378604223952,D,40
0,C,19.8879593419842,5.0,5.0,14.8879593419842,C,41
1,D,19.0378604223952,8.0,8.0,11.037860422395202,C,41
2,E,23.3071890552528,11.0,11.0,12.307189055252799,C,41
3,F,18.7010535914451,6.0,6.0,12.701053591445099,C,41
0,C,19.8879593419842,9.0,9.0,10.8879593419842,C,42
1,F,18.7010535914451,9.0,9.0,9.701053591445099,C,42
0,C,19.8879593419842,6.0,6.0,13.8879593419842,C,43
1,E,23.3071890552528,13.0,13.0,10.307189055252799,C,43
0,E,23.3071890552528,14.0,14.0,9.307189055252799,E,44
1,F,18.7010535914451,10.0,10.0,8.701053591445099,E,44
0,C,19.8879593419842,13.0,13.0,6.8879593419842,C,45
1,F,18.7010535914451,15.0,15.0,3.701053591445099,C,45
0,D,19.0378604223952,8.0,8.0,11.037860422395202,E,46
1,E,23.3071890552528,6.0,6.0,17.3071890552528,E,46
2,F,18.7010535914451,13.0,13.0,5.701053591445099,E,46
0,C,19.8879593419842,4.0,4.0,15.8879593419842,E,47
1,D,19.0378604223952,15.0,15.0,4.037860422395202,E,47
2,E,23.3071890552528,5.0,5.0,18.3071890552528,E,47
3,F,18.7010535914451,19.0,19.0,-0.29894640855490096,E,47
0,D,19.0378604223952,4.0,4.0,15.037860422395202,E,48
1,E,23.3071890552528,7.0,7.0,16.3071890552528,E,48
0,D,19.0378604223952,5.0,5.0,14.037860422395202,D,49
0,E,23.3071890552528,11.0,11.0,12.307189055252799,E,50
0,C,19.8879593419842,11.0,11.0,8.8879593419842,E,51
1,D,19.0378604223952,10.0,10.0,9.037860422395202,E,51
2,E,23.3071890552528,6.0,6.0,17.3071890552528,E,51
3,F,18.7010535914451,3.0,3.0,15.701053591445099,E,51
0,F,18.7010535914451,15.0,15.0,3.701053591445099,F,52
0,C,19.8879593419842,9.0,9.0,10.8879593419842,E,53
1,D,19.0378604223952,10.0,10.0,9.037860422395202,E,53
2,E,23.3071890552528,4.0,4.0,19.3071890552528,E,53
3,F,18.7010535914451,7.0,7.0,11.701053591445099,E,53
0,D,19.0378604223952,12.0,12.0,7.037860422395202,E,54
1,E,23.3071890552528,7.0,7.0,16.3071890552528,E,54
2,F,18.7010535914451,4.0,4.0,14.701053591445099,E,54
0,D,19.0378604223952,11.0,11.0,8.037860422395202,F,55
1,F,18.7010535914451,10.0,10.0,8.701053591445099,F,55
0,E,23.3071890552528,13.0,13.0,10.307189055252799,F,56
1,F,18.7010535914451,3.0,3.0,15.701053591445099,F,56
0,F,18.7010535914451,4.0,4.0,14.701053591445099,F,57
0,C,19.8879593419842,7.0,7.0,12.8879593419842,E,58
1,D,19.0378604223952,19.0,19.0,0.03786042239520171,E,58
2,E,23.3071890552528,5.0,5.0,18.3071890552528,E,58
0,C,19.8879593419842,9.0,9.0,10.8879593419842,E,59
1,D,19.0378604223952,15.0,15.0,4.037860422395202,E,59
2,E,23.3071890552528,6.0,6.0,17.3071890552528,E,59
3,F,18.7010535914451,13.0,13.0,5.701053591445099,E,59
0,C,19.8879593419842,12.0,12.0,7.8879593419842,C,60
1,D,19.0378604223952,14.0,14.0,5.037860422395202,C,60
