,step,train_error,validation_error
0,0,0.925000011920929,1.0
1,100,0.925000011920929,1.0
2,200,0.824999988079071,0.75
3,300,0.5,0.75
4,400,0.5,0.5
5,500,0.699999988079071,0.5
6,600,0.5250000357627869,0.7250000238418579
7,700,0.550000011920929,0.7250000238418579
8,800,0.3499999940395355,0.7250000238418579
9,900,0.5250000357627869,0.625
10,1000,0.3499999940395355,0.7250000238418579
11,1100,0.25,0.550000011920929
12,1200,0.125,0.6500000357627869
13,1300,0.3499999940395355,0.7250000238418579
14,1400,0.05000000074505806,0.7250000238418579
15,1500,0.20000000298023224,0.7250000238418579
16,1600,0.07500000298023224,0.7250000238418579
17,1700,0.05000000074505806,0.7250000238418579
18,1800,0.07500000298023224,0.675000011920929
19,1900,0.10000000149011612,0.7250000238418579
20,2000,0.05000000074505806,0.800000011920929
21,2100,0.17499999701976776,0.800000011920929
22,2200,0.07500000298023224,0.7250000238418579
23,2300,0.125,0.7250000238418579
24,2400,0.05000000074505806,0.699999988079071
25,2500,0.05000000074505806,0.7250000238418579
26,2600,0.17499999701976776,0.75
27,2700,0.07500000298023224,0.75
28,2800,0.07500000298023224,0.675000011920929
29,2900,0.07500000298023224,0.6500000357627869
30,3000,0.07500000298023224,0.6500000357627869
31,3100,0.07500000298023224,0.625
32,3200,0.05000000074505806,0.675000011920929
33,3300,0.10000000149011612,0.75
34,3400,0.07500000298023224,0.75
35,3500,0.125,0.75
36,3600,0.125,0.6000000238418579
37,3700,0.10000000149011612,0.5
38,3800,0.125,0.7250000238418579
39,3900,0.07500000298023224,0.5250000357627869
40,4000,0.07500000298023224,0.75
41,4100,0.05000000074505806,0.550000011920929
42,4200,0.05000000074505806,0.5
43,4300,0.07500000298023224,0.625
44,4400,0.07500000298023224,0.550000011920929
45,4500,0.125,0.6000000238418579
46,4600,0.05000000074505806,0.75
47,4700,0.05000000074505806,0.625
48,4800,0.05000000074505806,0.625
49,4900,0.05000000074505806,0.5
50,5000,0.10000000149011612,0.625
51,5100,0.125,0.6500000357627869
52,5200,0.125,0.625
53,5300,0.10000000149011612,0.574999988079071
54,5400,0.05000000074505806,0.625
55,5500,0.05000000074505806,0.6500000357627869
56,5600,0.02500000037252903,0.699999988079071
57,5700,0.10000000149011612,0.75
58,5800,0.07500000298023224,0.7250000238418579
59,5900,0.07500000298023224,0.75
60,6000,0.05000000074505806,0.675000011920929
61,6100,0.05000000074505806,0.5
62,6200,0.125,0.6500000357627869
63,6300,0.0,0.675000011920929
64,6400,0.10000000149011612,0.675000011920929
65,6500,0.07500000298023224,0.5
66,6600,0.07500000298023224,0.5
67,6700,0.10000000149011612,0.75
68,6800,0.10000000149011612,0.6500000357627869
69,6900,0.10000000149011612,0.5250000357627869
70,7000,0.05000000074505806,0.75
71,7100,0.125,0.75
72,7200,0.05000000074505806,0.6500000357627869
73,7300,0.05000000074505806,0.75
74,7400,0.125,0.675000011920929
75,7500,0.05000000074505806,0.75
76,7600,0.10000000149011612,0.5
77,7700,0.125,0.625
78,7800,0.07500000298023224,0.6500000357627869
79,7900,0.15000000596046448,0.574999988079071
80,8000,0.17499999701976776,0.75
81,8100,0.125,0.6500000357627869
82,8200,0.05000000074505806,0.625
83,8300,0.07500000298023224,0.75
84,8400,0.07500000298023224,0.75
85,8500,0.05000000074505806,0.6500000357627869
86,8600,0.05000000074505806,0.550000011920929
87,8700,0.05000000074505806,0.5250000357627869
88,8800,0.125,0.75
89,8900,0.02500000037252903,0.7250000238418579
90,9000,0.07500000298023224,0.625
91,9100,0.05000000074505806,0.550000011920929
92,9200,0.07500000298023224,0.7250000238418579
93,9300,0.05000000074505806,0.625
94,9400,0.125,0.625
95,9500,0.17499999701976776,0.4749999940395355
96,9600,0.07500000298023224,0.75
97,9700,0.10000000149011612,0.675000011920929
98,9800,0.05000000074505806,0.699999988079071
99,9900,0.05000000074505806,0.625
