,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,17.1321564977989,11.0,11.0,6.132156497798899,C,1
1,E,15.8966175736859,12.0,12.0,3.8966175736858997,C,1
2,F,14.3116637566127,13.0,13.0,1.3116637566127007,C,1
0,D,12.252471389249,8.0,8.0,4.252471389248999,D,2
1,E,15.8966175736859,13.0,13.0,2.8966175736858997,D,2
0,D,12.252471389249,3.0,3.0,9.252471389249,E,3
1,E,15.8966175736859,4.0,4.0,11.8966175736859,E,3
0,C,17.1321564977989,15.0,15.0,2.132156497798899,D,4
1,D,12.252471389249,2.0,2.0,10.252471389249,D,4
2,E,15.8966175736859,10.0,10.0,5.8966175736859,D,4
3,F,14.3116637566127,6.0,6.0,8.3116637566127,D,4
0,C,17.1321564977989,9.0,9.0,8.1321564977989,D,5
1,D,12.252471389249,4.0,4.0,8.252471389249,D,5
2,E,15.8966175736859,9.0,9.0,6.8966175736859,D,5
0,D,12.252471389249,9.0,9.0,3.252471389248999,F,6
1,E,15.8966175736859,12.0,12.0,3.8966175736858997,F,6
2,F,14.3116637566127,6.0,6.0,8.3116637566127,F,6
0,C,17.1321564977989,7.0,7.0,10.1321564977989,C,7
0,E,15.8966175736859,6.0,6.0,9.8966175736859,E,8
1,F,14.3116637566127,8.0,8.0,6.311663756612701,E,8
0,F,14.3116637566127,6.0,6.0,8.3116637566127,F,9
0,C,17.1321564977989,12.0,12.0,5.132156497798899,C,10
1,D,12.252471389249,12.0,12.0,0.25247138924899915,C,10
2,F,14.3116637566127,12.0,12.0,2.3116637566127007,C,10
0,C,17.1321564977989,10.0,10.0,7.132156497798899,D,11
1,D,12.252471389249,3.0,3.0,9.252471389249,D,11
2,E,15.8966175736859,11.0,11.0,4.8966175736859,D,11
3,F,14.3116637566127,13.0,13.0,1.3116637566127007,D,11
0,C,17.1321564977989,7.0,7.0,10.1321564977989,C,12
1,E,15.8966175736859,7.0,7.0,8.8966175736859,C,12
0,E,15.8966175736859,7.0,7.0,8.8966175736859,E,13
0,D,12.252471389249,7.0,7.0,5.252471389248999,D,14
0,D,12.252471389249,17.0,17.0,-4.747528610751001,E,15
1,E,15.8966175736859,13.0,13.0,2.8966175736858997,E,15
0,C,17.1321564977989,10.0,10.0,7.132156497798899,E,16
1,E,15.8966175736859,5.0,5.0,10.8966175736859,E,16
2,F,14.3116637566127,10.0,10.0,4.311663756612701,E,16
0,C,17.1321564977989,3.0,3.0,14.1321564977989,C,17
0,D,12.252471389249,9.0,9.0,3.252471389248999,D,18
1,F,14.3116637566127,13.0,13.0,1.3116637566127007,D,18
0,C,17.1321564977989,13.0,13.0,4.132156497798899,E,19
1,D,12.252471389249,16.0,16.0,-3.747528610751001,E,19
2,E,15.8966175736859,4.0,4.0,11.8966175736859,E,19
3,F,14.3116637566127,11.0,11.0,3.3116637566127007,E,19
0,C,17.1321564977989,7.0,7.0,10.1321564977989,E,20
1,D,12.252471389249,7.0,7.0,5.252471389248999,E,20
2,E,15.8966175736859,4.0,4.0,11.8966175736859,E,20
3,F,14.3116637566127,9.0,9.0,5.311663756612701,E,20
0,C,17.1321564977989,4.0,4.0,13.1321564977989,C,21
1,D,12.252471389249,10.0,10.0,2.252471389248999,C,21
0,D,12.252471389249,5.0,5.0,7.252471389248999,E,22
1,E,15.8966175736859,6.0,6.0,9.8966175736859,E,22
0,D,12.252471389249,11.0,11.0,1.2524713892489991,D,23
1,E,15.8966175736859,22.0,22.0,-6.1033824263141,D,23
0,C,17.1321564977989,7.0,7.0,10.1321564977989,C,24
1,D,12.252471389249,5.0,5.0,7.252471389248999,C,24
2,E,15.8966175736859,8.0,8.0,7.8966175736859,C,24
3,F,14.3116637566127,5.0,5.0,9.3116637566127,C,24
0,F,14.3116637566127,10.0,10.0,4.311663756612701,F,25
0,C,17.1321564977989,14.0,14.0,3.132156497798899,C,26
0,C,17.1321564977989,4.0,4.0,13.1321564977989,C,27
0,C,17.1321564977989,21.0,21.0,-3.867843502201101,E,28
1,E,15.8966175736859,10.0,10.0,5.8966175736859,E,28
2,F,14.3116637566127,11.0,11.0,3.3116637566127007,E,28
0,C,17.1321564977989,5.0,5.0,12.1321564977989,C,29
0,D,12.252471389249,2.0,2.0,10.252471389249,D,30
0,E,15.8966175736859,8.0,8.0,7.8966175736859,E,31
0,C,17.1321564977989,12.0,12.0,5.132156497798899,C,32
1,D,12.252471389249,15.0,15.0,-2.747528610751001,C,32
0,C,17.1321564977989,5.0,5.0,12.1321564977989,C,33
1,D,12.252471389249,4.0,4.0,8.252471389249,C,33
2,E,15.8966175736859,9.0,9.0,6.8966175736859,C,33
3,F,14.3116637566127,9.0,9.0,5.311663756612701,C,33
0,C,17.1321564977989,10.0,10.0,7.132156497798899,C,34
1,D,12.252471389249,7.0,7.0,5.252471389248999,C,34
0,D,12.252471389249,5.0,5.0,7.252471389248999,D,35
1,E,15.8966175736859,10.0,10.0,5.8966175736859,D,35
0,D,12.252471389249,7.0,7.0,5.252471389248999,E,36
1,E,15.8966175736859,9.0,9.0,6.8966175736859,E,36
2,F,14.3116637566127,9.0,9.0,5.311663756612701,E,36
0,C,17.1321564977989,9.0,9.0,8.1321564977989,D,37
1,D,12.252471389249,3.0,3.0,9.252471389249,D,37
2,E,15.8966175736859,11.0,11.0,4.8966175736859,D,37
3,F,14.3116637566127,11.0,11.0,3.3116637566127007,D,37
0,C,17.1321564977989,9.0,9.0,8.1321564977989,C,38
1,F,14.3116637566127,10.0,10.0,4.311663756612701,C,38
0,C,17.1321564977989,5.0,5.0,12.1321564977989,C,39
1,D,12.252471389249,5.0,5.0,7.252471389248999,C,39
2,E,15.8966175736859,10.0,10.0,5.8966175736859,C,39
3,F,14.3116637566127,14.0,14.0,0.31166375661270074,C,39
0,C,17.1321564977989,11.0,11.0,6.132156497798899,F,40
1,D,12.252471389249,12.0,12.0,0.25247138924899915,F,40
2,E,15.8966175736859,12.0,12.0,3.8966175736858997,F,40
3,F,14.3116637566127,7.0,7.0,7.311663756612701,F,40
0,D,12.252471389249,12.0,12.0,0.25247138924899915,E,41
1,E,15.8966175736859,5.0,5.0,10.8966175736859,E,41
2,F,14.3116637566127,9.0,9.0,5.311663756612701,E,41
0,C,17.1321564977989,10.0,10.0,7.132156497798899,C,42
1,D,12.252471389249,13.0,13.0,-0.7475286107510009,C,42
2,F,14.3116637566127,9.0,9.0,5.311663756612701,C,42
0,C,17.1321564977989,8.0,8.0,9.1321564977989,C,43
1,E,15.8966175736859,11.0,11.0,4.8966175736859,C,43
2,F,14.3116637566127,6.0,6.0,8.3116637566127,C,43
0,C,17.1321564977989,18.0,18.0,-0.8678435022011008,D,44
1,D,12.252471389249,9.0,9.0,3.252471389248999,D,44
