,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,15.210459176451,12.0,12.0,3.2104591764509998,F,1
1,D,15.0804212172516,8.0,8.0,7.080421217251599,F,1
2,F,15.3548652809113,6.0,6.0,9.3548652809113,F,1
0,C,15.210459176451,11.0,11.0,4.210459176451,D,2
1,D,15.0804212172516,6.0,6.0,9.0804212172516,D,2
2,E,15.0720047261566,8.0,8.0,7.0720047261565995,D,2
3,F,15.3548652809113,13.0,13.0,2.3548652809112998,D,2
0,E,15.0720047261566,5.0,5.0,10.0720047261566,E,3
0,F,15.3548652809113,11.0,11.0,4.3548652809113,F,4
0,D,15.0804212172516,11.0,11.0,4.080421217251599,D,5
0,C,15.210459176451,10.0,10.0,5.210459176451,C,6
0,C,15.210459176451,7.0,7.0,8.210459176451,F,7
1,E,15.0720047261566,12.0,12.0,3.0720047261565995,F,7
2,F,15.3548652809113,5.0,5.0,10.3548652809113,F,7
0,C,15.210459176451,3.0,3.0,12.210459176451,C,8
0,E,15.0720047261566,14.0,14.0,1.0720047261565995,E,9
0,C,15.210459176451,14.0,14.0,1.2104591764509998,D,10
1,D,15.0804212172516,8.0,8.0,7.080421217251599,D,10
0,C,15.210459176451,8.0,8.0,7.210459176451,E,11
1,D,15.0804212172516,5.0,5.0,10.0804212172516,E,11
2,E,15.0720047261566,2.0,2.0,13.0720047261566,E,11
0,D,15.0804212172516,13.0,13.0,2.0804212172515992,F,12
1,E,15.0720047261566,12.0,12.0,3.0720047261565995,F,12
2,F,15.3548652809113,9.0,9.0,6.3548652809113,F,12
0,E,15.0720047261566,11.0,11.0,4.0720047261565995,E,13
0,C,15.210459176451,10.0,10.0,5.210459176451,D,14
1,D,15.0804212172516,7.0,7.0,8.0804212172516,D,14
2,E,15.0720047261566,13.0,13.0,2.0720047261565995,D,14
3,F,15.3548652809113,8.0,8.0,7.3548652809113,D,14
0,E,15.0720047261566,10.0,10.0,5.0720047261565995,E,15
0,C,15.210459176451,7.0,7.0,8.210459176451,C,16
1,D,15.0804212172516,11.0,11.0,4.080421217251599,C,16
0,E,15.0720047261566,7.0,7.0,8.0720047261566,E,17
0,C,15.210459176451,3.0,3.0,12.210459176451,C,18
1,E,15.0720047261566,8.0,8.0,7.0720047261565995,C,18
0,C,15.210459176451,14.0,14.0,1.2104591764509998,E,19
1,E,15.0720047261566,7.0,7.0,8.0720047261566,E,19
0,D,15.0804212172516,6.0,6.0,9.0804212172516,D,20
1,F,15.3548652809113,10.0,10.0,5.3548652809113,D,20
0,D,15.0804212172516,13.0,13.0,2.0804212172515992,F,21
1,E,15.0720047261566,11.0,11.0,4.0720047261565995,F,21
2,F,15.3548652809113,9.0,9.0,6.3548652809113,F,21
0,C,15.210459176451,8.0,8.0,7.210459176451,C,22
1,D,15.0804212172516,10.0,10.0,5.080421217251599,C,22
2,F,15.3548652809113,12.0,12.0,3.3548652809112998,C,22
0,C,15.210459176451,3.0,3.0,12.210459176451,C,23
1,D,15.0804212172516,12.0,12.0,3.0804212172515992,C,23
0,C,15.210459176451,12.0,12.0,3.2104591764509998,F,24
1,D,15.0804212172516,12.0,12.0,3.0804212172515992,F,24
2,F,15.3548652809113,4.0,4.0,11.3548652809113,F,24
0,C,15.210459176451,5.0,5.0,10.210459176451,C,25
0,C,15.210459176451,4.0,4.0,11.210459176451,C,26
0,E,15.0720047261566,8.0,8.0,7.0720047261565995,E,27
0,C,15.210459176451,4.0,4.0,11.210459176451,C,28
0,F,15.3548652809113,17.0,17.0,-1.6451347190887002,F,29
0,C,15.210459176451,11.0,11.0,4.210459176451,E,30
1,D,15.0804212172516,12.0,12.0,3.0804212172515992,E,30
2,E,15.0720047261566,5.0,5.0,10.0720047261566,E,30
3,F,15.3548652809113,6.0,6.0,9.3548652809113,E,30
0,D,15.0804212172516,3.0,3.0,12.0804212172516,D,31
1,E,15.0720047261566,3.0,3.0,12.0720047261566,D,31
0,C,15.210459176451,5.0,5.0,10.210459176451,C,32
0,F,15.3548652809113,12.0,12.0,3.3548652809112998,F,33
0,C,15.210459176451,6.0,6.0,9.210459176451,C,34
1,E,15.0720047261566,16.0,16.0,-0.9279952738434005,C,34
2,F,15.3548652809113,8.0,8.0,7.3548652809113,C,34
0,D,15.0804212172516,5.0,5.0,10.0804212172516,D,35
1,F,15.3548652809113,13.0,13.0,2.3548652809112998,D,35
0,D,15.0804212172516,11.0,11.0,4.080421217251599,D,36
0,C,15.210459176451,10.0,10.0,5.210459176451,F,37
1,D,15.0804212172516,8.0,8.0,7.080421217251599,F,37
2,F,15.3548652809113,4.0,4.0,11.3548652809113,F,37
0,D,15.0804212172516,14.0,14.0,1.0804212172515992,E,38
1,E,15.0720047261566,11.0,11.0,4.0720047261565995,E,38
2,F,15.3548652809113,15.0,15.0,0.35486528091129976,E,38
0,C,15.210459176451,11.0,11.0,4.210459176451,D,39
1,D,15.0804212172516,6.0,6.0,9.0804212172516,D,39
2,E,15.0720047261566,10.0,10.0,5.0720047261565995,D,39
3,F,15.3548652809113,9.0,9.0,6.3548652809113,D,39
0,C,15.210459176451,9.0,9.0,6.210459176451,E,40
1,D,15.0804212172516,15.0,15.0,0.08042121725159923,E,40
2,E,15.0720047261566,8.0,8.0,7.0720047261565995,E,40
3,F,15.3548652809113,14.0,14.0,1.3548652809112998,E,40
0,E,15.0720047261566,11.0,11.0,4.0720047261565995,F,41
1,F,15.3548652809113,5.0,5.0,10.3548652809113,F,41
0,C,15.210459176451,15.0,15.0,0.21045917645099976,E,42
1,E,15.0720047261566,12.0,12.0,3.0720047261565995,E,42
0,C,15.210459176451,4.0,4.0,11.210459176451,C,43
1,D,15.0804212172516,6.0,6.0,9.0804212172516,C,43
2,E,15.0720047261566,13.0,13.0,2.0720047261565995,C,43
0,E,15.0720047261566,9.0,9.0,6.0720047261565995,F,44
