,step,train_error,validation_error
0,0,1.0,0.125
1,100,0.875,0.75
2,200,1.0,0.5
3,300,0.1875,0.875
4,400,0.875,0.6875
5,500,0.75,0.3125
6,600,0.375,1.0
7,700,0.375,0.625
8,800,0.5625,0.5625
9,900,0.625,0.5
10,1000,0.8125,0.25
11,1100,0.375,0.6875
12,1200,0.5,0.375
13,1300,0.3125,0.625
14,1400,0.5,1.0
15,1500,0.75,0.5
16,1600,0.5625,1.0
17,1700,1.0,1.0
18,1800,0.25,0.6875
19,1900,0.3125,0.625
20,2000,0.375,0.5
21,2100,0.9375,1.0
22,2200,0.5,0.5625
23,2300,0.0,0.9375
24,2400,1.0,1.0
25,2500,1.0,0.5
26,2600,0.625,1.0
27,2700,0.0625,1.0
28,2800,0.375,1.0
29,2900,1.0,0.5625
30,3000,1.0,0.5
31,3100,1.0,0.875
32,3200,0.625,0.8125
33,3300,0.375,0.5
34,3400,0.625,0.5625
35,3500,0.125,0.75
36,3600,1.0,0.8125
37,3700,1.0,0.9375
38,3800,0.4375,1.0
39,3900,0.8125,0.75
40,4000,1.0,1.0
41,4100,0.1875,1.0
42,4200,1.0,0.375
43,4300,0.375,0.375
44,4400,1.0,0.75
45,4500,0.5,0.75
46,4600,0.9375,0.4375
47,4700,1.0,1.0
48,4800,0.625,1.0
49,4900,0.375,1.0
50,5000,0.6875,0.9375
51,5100,0.6875,0.8125
52,5200,0.75,1.0
53,5300,0.5,0.4375
54,5400,0.625,0.875
55,5500,0.9375,1.0
56,5600,0.5,1.0
57,5700,1.0,0.75
58,5800,0.9375,0.375
59,5900,0.5625,1.0
60,6000,0.625,1.0
61,6100,1.0,0.375
62,6200,0.625,1.0
63,6300,0.0,1.0
64,6400,0.0,1.0
65,6500,0.0,1.0
66,6600,1.0,1.0
67,6700,1.0,0.5625
68,6800,0.375,0.4375
69,6900,0.6875,0.375
70,7000,1.0,1.0
71,7100,0.6875,0.375
72,7200,0.375,0.625
73,7300,0.625,0.375
74,7400,1.0,1.0
75,7500,0.0625,1.0
76,7600,0.4375,1.0
77,7700,0.8125,1.0
78,7800,1.0,0.375
79,7900,0.75,0.625
80,8000,0.9375,0.5
81,8100,0.9375,0.375
82,8200,1.0,0.625
83,8300,0.375,0.625
84,8400,0.5,1.0
85,8500,0.3125,1.0
86,8600,0.625,0.4375
87,8700,1.0,1.0
88,8800,0.5,1.0
89,8900,0.4375,1.0
90,9000,0.125,0.9375
91,9100,0.0,0.4375
92,9200,0.125,0.4375
93,9300,0.5625,1.0
94,9400,1.0,0.8125
95,9500,0.75,0.375
96,9600,1.0,0.5
97,9700,0.375,0.75
98,9800,0.5625,0.625
99,9900,0.3125,1.0
