"","file","num_targets"
"1","S036_1.txt",3
"2","S036_10.txt",3
"3","S036_11.txt",4
"4","S036_12.txt",3
"5","S036_13.txt",4
"6","S036_14.txt",3
"7","S036_15.txt",3
"8","S036_16.txt",4
"9","S036_17.txt",4
"10","S036_18.txt",1
"11","S036_19.txt",3
"12","S036_2.txt",2
"13","S036_20.txt",4
"14","S036_21.txt",4
"15","S036_22.txt",2
"16","S036_23.txt",3
"17","S036_24.txt",3
"18","S036_25.txt",3
"19","S036_26.txt",3
"20","S036_27.txt",2
"21","S036_28.txt",2
"22","S036_29.txt",2
"23","S036_3.txt",4
"24","S036_30.txt",3
"25","S036_31.txt",3
"26","S036_32.txt",4
"27","S036_33.txt",3
"28","S036_4.txt",4
"29","S036_5.txt",3
"30","S036_6.txt",2
"31","S036_7.txt",2
"32","S036_8.txt",2
"33","S036_9.txt",3
