,step,train_error,validation_error
0,0,0.910714328289032,0.8571429252624512
1,100,0.2857142984867096,0.6785714626312256
2,200,0.3750000298023224,0.7500000596046448
3,300,0.3035714328289032,0.5892857313156128
4,400,0.3035714328289032,0.6428571939468384
5,500,0.125,0.8035714626312256
6,600,0.2142857313156128,0.6785714626312256
7,700,0.2142857313156128,0.6785714626312256
8,800,0.196428582072258,0.6785714626312256
9,900,0.1071428656578064,0.8035714626312256
10,1000,0.2142857313156128,0.660714328289032
11,1100,0.196428582072258,0.6964285969734192
12,1200,0.0535714328289032,0.625
13,1300,0.0714285746216774,0.8035714626312256
14,1400,0.0892857164144516,0.785714328289032
15,1500,0.1607142984867096,0.6785714626312256
16,1600,0.0892857164144516,0.6785714626312256
17,1700,0.1607142984867096,0.625
18,1800,0.0892857164144516,0.6785714626312256
19,1900,0.1607142984867096,0.660714328289032
20,2000,0.0892857164144516,0.6785714626312256
21,2100,0.1607142984867096,0.660714328289032
22,2200,0.0892857164144516,0.625
23,2300,0.0535714328289032,0.660714328289032
24,2400,0.0714285746216774,0.6785714626312256
25,2500,0.0892857164144516,0.660714328289032
26,2600,0.1607142984867096,0.8928571939468384
27,2700,0.0892857164144516,0.9285714626312256
28,2800,0.0535714328289032,0.6785714626312256
29,2900,0.1607142984867096,0.660714328289032
30,3000,0.1607142984867096,0.660714328289032
31,3100,0.0535714328289032,0.7321428656578064
32,3200,0.0892857164144516,0.6785714626312256
33,3300,0.1607142984867096,0.7500000596046448
34,3400,0.0892857164144516,0.6785714626312256
35,3500,0.1607142984867096,0.6785714626312256
36,3600,0.0892857164144516,0.8214285969734192
37,3700,0.1607142984867096,0.6785714626312256
38,3800,0.0714285746216774,0.8571429252624512
39,3900,0.0892857164144516,0.8214285969734192
40,4000,0.0892857164144516,0.6785714626312256
41,4100,0.0535714328289032,0.6785714626312256
42,4200,0.1607142984867096,0.625
43,4300,0.0892857164144516,0.6785714626312256
44,4400,0.0892857164144516,0.625
