"","file","num_targets"
"1","S037_1.txt",4
"2","S037_10.txt",4
"3","S037_11.txt",3
"4","S037_12.txt",3
"5","S037_13.txt",4
"6","S037_14.txt",3
"7","S037_15.txt",3
"8","S037_16.txt",3
"9","S037_18.txt",3
"10","S037_19.txt",4
"11","S037_2.txt",3
"12","S037_20.txt",4
"13","S037_21.txt",3
"14","S037_22.txt",3
"15","S037_23.txt",3
"16","S037_24.txt",3
"17","S037_25.txt",3
"18","S037_26.txt",4
"19","S037_27.txt",3
"20","S037_28.txt",3
"21","S037_29.txt",2
"22","S037_3.txt",4
"23","S037_30.txt",2
"24","S037_31.txt",3
"25","S037_32.txt",4
"26","S037_33.txt",3
"27","S037_34.txt",3
"28","S037_35.txt",3
"29","S037_36.txt",3
"30","S037_37.txt",3
"31","S037_38.txt",3
"32","S037_39.txt",3
"33","S037_4.txt",3
"34","S037_40.txt",3
"35","S037_41.txt",4
"36","S037_42.txt",3
"37","S037_43.txt",2
"38","S037_44.txt",3
"39","S037_45.txt",3
"40","S037_5.txt",4
"41","S037_6.txt",4
"42","S037_7.txt",4
"43","S037_8.txt",2
"44","S037_9.txt",3
