"","file","num_targets"
"1","S008b_1.txt",3
"2","S008b_10.txt",1
"3","S008b_100.txt",1
"4","S008b_1000.txt",1
"5","S008b_10000.txt",1
"6","S008b_10001.txt",3
"7","S008b_1001.txt",1
"8","S008b_1002.txt",3
"9","S008b_1003.txt",2
"10","S008b_1004.txt",3
"11","S008b_1005.txt",2
"12","S008b_1006.txt",3
"13","S008b_1007.txt",2
"14","S008b_1008.txt",4
"15","S008b_1009.txt",1
"16","S008b_101.txt",3
"17","S008b_1010.txt",1
"18","S008b_1011.txt",4
"19","S008b_1012.txt",1
"20","S008b_1013.txt",4
"21","S008b_1014.txt",2
"22","S008b_1015.txt",3
"23","S008b_1016.txt",4
"24","S008b_1017.txt",3
"25","S008b_1018.txt",2
"26","S008b_1019.txt",1
"27","S008b_102.txt",3
"28","S008b_1020.txt",4
"29","S008b_1021.txt",1
"30","S008b_1022.txt",2
"31","S008b_1023.txt",3
"32","S008b_1024.txt",4
"33","S008b_1025.txt",2
"34","S008b_1026.txt",3
"35","S008b_1027.txt",4
"36","S008b_1028.txt",2
"37","S008b_1029.txt",2
"38","S008b_103.txt",1
"39","S008b_1030.txt",3
"40","S008b_1031.txt",3
"41","S008b_1032.txt",1
"42","S008b_1033.txt",2
"43","S008b_1034.txt",4
"44","S008b_1035.txt",1
"45","S008b_1036.txt",2
"46","S008b_1037.txt",1
"47","S008b_1038.txt",1
"48","S008b_1039.txt",3
"49","S008b_104.txt",4
"50","S008b_1040.txt",3
"51","S008b_1041.txt",2
"52","S008b_1042.txt",2
"53","S008b_1043.txt",3
"54","S008b_1044.txt",2
"55","S008b_1045.txt",1
"56","S008b_1046.txt",1
"57","S008b_1047.txt",1
"58","S008b_1048.txt",2
"59","S008b_1049.txt",4
"60","S008b_105.txt",4
"61","S008b_1050.txt",4
"62","S008b_1051.txt",2
"63","S008b_1052.txt",1
"64","S008b_1053.txt",4
"65","S008b_1054.txt",1
"66","S008b_1055.txt",4
"67","S008b_1056.txt",4
"68","S008b_1057.txt",1
"69","S008b_1058.txt",1
"70","S008b_1059.txt",1
"71","S008b_106.txt",4
"72","S008b_1060.txt",3
"73","S008b_1061.txt",2
"74","S008b_1062.txt",3
"75","S008b_1063.txt",2
"76","S008b_1064.txt",4
"77","S008b_1065.txt",4
"78","S008b_1066.txt",1
"79","S008b_1067.txt",4
"80","S008b_1068.txt",3
"81","S008b_1069.txt",3
"82","S008b_107.txt",4
"83","S008b_1070.txt",4
"84","S008b_1071.txt",1
"85","S008b_1072.txt",3
"86","S008b_1073.txt",1
"87","S008b_1074.txt",1
"88","S008b_1075.txt",2
"89","S008b_1076.txt",4
"90","S008b_1077.txt",2
"91","S008b_1078.txt",4
"92","S008b_1079.txt",1
"93","S008b_108.txt",4
"94","S008b_1080.txt",1
"95","S008b_1081.txt",4
"96","S008b_1082.txt",1
"97","S008b_1083.txt",2
