,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,D,4.65165891079232,3.0,3.0,1.65165891079232,D,1
1,E,4.77664357563481,16.0,16.0,-11.223356424365189,D,1
2,F,4.7835843632929,11.0,11.0,-6.2164156367071,D,1
0,D,4.65165891079232,13.0,13.0,-8.348341089207679,D,2
0,D,4.65165891079232,10.0,10.0,-5.34834108920768,E,3
1,E,4.77664357563481,4.0,4.0,0.77664357563481,E,3
0,C,4.49415440298617,9.0,9.0,-4.50584559701383,D,4
1,D,4.65165891079232,3.0,3.0,1.65165891079232,D,4
2,E,4.77664357563481,4.0,4.0,0.77664357563481,D,4
3,F,4.7835843632929,10.0,10.0,-5.2164156367071,D,4
0,C,4.49415440298617,2.0,2.0,2.4941544029861697,C,5
0,F,4.7835843632929,10.0,10.0,-5.2164156367071,F,6
0,C,4.49415440298617,11.0,11.0,-6.50584559701383,D,7
1,D,4.65165891079232,6.0,6.0,-1.34834108920768,D,7
0,C,4.49415440298617,18.0,18.0,-13.505845597013831,E,8
1,E,4.77664357563481,14.0,14.0,-9.223356424365189,E,8
0,C,4.49415440298617,9.0,9.0,-4.50584559701383,F,9
1,D,4.65165891079232,10.0,10.0,-5.34834108920768,F,9
2,E,4.77664357563481,11.0,11.0,-6.22335642436519,F,9
3,F,4.7835843632929,2.0,2.0,2.7835843632929,F,9
0,D,4.65165891079232,20.0,20.0,-15.348341089207679,E,10
1,E,4.77664357563481,11.0,11.0,-6.22335642436519,E,10
0,D,4.65165891079232,4.0,4.0,0.6516589107923201,F,11
1,F,4.7835843632929,3.0,3.0,1.7835843632929,F,11
0,D,4.65165891079232,12.0,12.0,-7.34834108920768,D,12
0,C,4.49415440298617,5.0,5.0,-0.5058455970138303,C,13
1,D,4.65165891079232,8.0,8.0,-3.34834108920768,C,13
2,E,4.77664357563481,8.0,8.0,-3.22335642436519,C,13
0,C,4.49415440298617,2.0,2.0,2.4941544029861697,C,14
0,D,4.65165891079232,9.0,9.0,-4.34834108920768,D,15
