,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
1,D,20.0,7.0,7.0,13.0,F,59
2,E,18.0,12.0,12.0,6.0,F,59
3,F,20.0,4.0,4.0,16.0,F,59
0,C,20.0,9.0,9.0,11.0,D,60
1,D,20.0,8.0,8.0,12.0,D,60
0,F,20.0,18.0,18.0,2.0,F,61
0,D,20.0,9.0,9.0,11.0,D,62
1,E,18.0,14.0,14.0,4.0,D,62
0,D,20.0,12.0,12.0,8.0,D,63
0,C,20.0,13.0,13.0,7.0,E,64
1,D,20.0,19.0,19.0,1.0,E,64
2,E,18.0,3.0,3.0,15.0,E,64
3,F,20.0,13.0,13.0,7.0,E,64
0,C,20.0,3.0,3.0,17.0,C,65
1,D,20.0,8.0,8.0,12.0,C,65
2,E,18.0,6.0,6.0,12.0,C,65
3,F,20.0,13.0,13.0,7.0,C,65
0,E,18.0,8.0,8.0,10.0,E,66
0,D,20.0,8.0,8.0,12.0,D,67
0,C,20.0,9.0,9.0,11.0,C,68
0,C,20.0,5.0,5.0,15.0,C,69
1,D,20.0,9.0,9.0,11.0,C,69
2,E,18.0,11.0,11.0,7.0,C,69
0,D,20.0,4.0,4.0,16.0,D,70
1,F,20.0,7.0,7.0,13.0,D,70
0,E,18.0,11.0,11.0,7.0,E,71
0,E,18.0,13.0,13.0,5.0,E,72
0,C,20.0,20.0,20.0,0.0,D,73
1,D,20.0,4.0,4.0,16.0,D,73
2,E,18.0,12.0,12.0,6.0,D,73
3,F,20.0,10.0,10.0,10.0,D,73
0,C,20.0,7.0,7.0,13.0,D,74
1,D,20.0,6.0,6.0,14.0,D,74
2,E,18.0,11.0,11.0,7.0,D,74
3,F,20.0,6.0,6.0,14.0,D,74
0,C,20.0,17.0,17.0,3.0,F,75
1,E,18.0,16.0,16.0,2.0,F,75
2,F,20.0,4.0,4.0,16.0,F,75
0,D,20.0,9.0,9.0,11.0,D,76
1,F,20.0,15.0,15.0,5.0,D,76
0,C,20.0,7.0,7.0,13.0,C,77
0,D,20.0,2.0,2.0,18.0,D,78
1,F,20.0,6.0,6.0,14.0,D,78
0,C,20.0,7.0,7.0,13.0,C,79
1,D,20.0,9.0,9.0,11.0,C,79
2,E,18.0,18.0,18.0,0.0,C,79
3,F,20.0,17.0,17.0,3.0,C,79
0,C,20.0,7.0,7.0,13.0,C,80
0,C,20.0,17.0,17.0,3.0,D,81
1,D,20.0,11.0,11.0,9.0,D,81
2,E,18.0,15.0,15.0,3.0,D,81
3,F,20.0,14.0,14.0,6.0,D,81
0,F,20.0,11.0,11.0,9.0,F,82
0,C,20.0,5.0,5.0,15.0,C,83
1,D,20.0,14.0,14.0,6.0,C,83
2,E,18.0,12.0,12.0,6.0,C,83
3,F,20.0,14.0,14.0,6.0,C,83
0,D,20.0,12.0,12.0,8.0,E,84
1,E,18.0,9.0,9.0,9.0,E,84
2,F,20.0,14.0,14.0,6.0,E,84
0,C,20.0,18.0,18.0,2.0,E,85
1,D,20.0,8.0,8.0,12.0,E,85
2,E,18.0,6.0,6.0,12.0,E,85
3,F,20.0,15.0,15.0,5.0,E,85
0,C,20.0,7.0,7.0,13.0,C,86
1,D,20.0,14.0,14.0,6.0,C,86
2,E,18.0,5.0,5.0,13.0,C,86
0,F,20.0,8.0,8.0,12.0,F,87
0,C,20.0,11.0,11.0,9.0,D,88
1,D,20.0,11.0,11.0,9.0,D,88
2,F,20.0,14.0,14.0,6.0,D,88
0,C,20.0,10.0,10.0,10.0,C,89
1,D,20.0,13.0,13.0,7.0,C,89
2,E,18.0,12.0,12.0,6.0,C,89
0,D,20.0,3.0,3.0,17.0,D,90
1,E,18.0,6.0,6.0,12.0,D,90
2,F,20.0,6.0,6.0,14.0,D,90
0,C,20.0,11.0,11.0,9.0,E,91
1,E,18.0,4.0,4.0,14.0,E,91
2,F,20.0,13.0,13.0,7.0,E,91
0,E,18.0,5.0,5.0,13.0,E,92
0,C,20.0,11.0,11.0,9.0,D,93
1,D,20.0,2.0,2.0,18.0,D,93
2,E,18.0,10.0,10.0,8.0,D,93
3,F,20.0,9.0,9.0,11.0,D,93
0,C,20.0,4.0,4.0,16.0,C,94
1,D,20.0,6.0,6.0,14.0,C,94
2,E,18.0,6.0,6.0,12.0,C,94
3,F,20.0,5.0,5.0,15.0,C,94
0,C,20.0,10.0,10.0,10.0,E,95
1,D,20.0,17.0,17.0,3.0,E,95
2,E,18.0,3.0,3.0,15.0,E,95
3,F,20.0,8.0,8.0,12.0,E,95
0,C,20.0,14.0,14.0,6.0,E,96
1,E,18.0,6.0,6.0,12.0,E,96
0,E,18.0,12.0,12.0,6.0,E,97
0,C,20.0,6.0,6.0,14.0,C,98
0,C,20.0,8.0,8.0,12.0,E,99
1,E,18.0,4.0,4.0,14.0,E,99
0,C,20.0,15.0,15.0,5.0,E,100
1,D,20.0,10.0,10.0,10.0,E,100
2,E,18.0,3.0,3.0,15.0,E,100
3,F,20.0,12.0,12.0,8.0,E,100
0,C,20.0,12.0,12.0,8.0,F,101
1,D,20.0,9.0,9.0,11.0,F,101
2,F,20.0,6.0,6.0,14.0,F,101
0,C,20.0,12.0,12.0,8.0,C,102
1,F,20.0,20.0,20.0,0.0,C,102
0,C,20.0,11.0,11.0,9.0,D,103
1,D,20.0,3.0,3.0,17.0,D,103
2,E,18.0,15.0,15.0,3.0,D,103
3,F,20.0,16.0,16.0,4.0,D,103
0,C,20.0,4.0,4.0,16.0,C,104
0,F,20.0,8.0,8.0,12.0,F,105
0,C,20.0,3.0,3.0,17.0,C,106
1,D,20.0,12.0,12.0,8.0,C,106
2,E,18.0,7.0,7.0,11.0,C,106
3,F,20.0,7.0,7.0,13.0,C,106
0,C,20.0,6.0,6.0,14.0,C,107
1,D,20.0,9.0,9.0,11.0,C,107
2,E,18.0,9.0,9.0,9.0,C,107
3,F,20.0,11.0,11.0,9.0,C,107
0,C,20.0,10.0,10.0,10.0,D,108
1,D,20.0,6.0,6.0,14.0,D,108
2,E,18.0,9.0,9.0,9.0,D,108
0,E,18.0,10.0,10.0,8.0,E,109
0,D,20.0,2.0,2.0,18.0,D,110
0,C,20.0,4.0,4.0,16.0,C,111
0,F,20.0,16.0,16.0,4.0,F,112
0,D,20.0,16.0,16.0,4.0,F,113
1,E,18.0,14.0,14.0,4.0,F,113
2,F,20.0,14.0,14.0,6.0,F,113
0,D,20.0,13.0,13.0,7.0,D,114
0,C,20.0,19.0,19.0,1.0,F,115
1,D,20.0,10.0,10.0,10.0,F,115
2,F,20.0,5.0,5.0,15.0,F,115
0,C,20.0,11.0,11.0,9.0,E,116
1,D,20.0,12.0,12.0,8.0,E,116
2,E,18.0,4.0,4.0,14.0,E,116
0,C,20.0,5.0,5.0,15.0,C,117
0,F,20.0,15.0,15.0,5.0,F,118
0,C,20.0,13.0,13.0,7.0,C,119
0,C,20.0,11.0,11.0,9.0,C,120
1,F,20.0,17.0,17.0,3.0,C,120
0,C,20.0,6.0,6.0,14.0,C,121
1,D,20.0,19.0,19.0,1.0,C,121
0,C,20.0,24.0,24.0,-4.0,C,122
0,C,20.0,5.0,5.0,15.0,C,123
1,D,20.0,8.0,8.0,12.0,C,123
2,E,18.0,9.0,9.0,9.0,C,123
3,F,20.0,14.0,14.0,6.0,C,123
0,C,20.0,4.0,4.0,16.0,C,124
1,E,18.0,12.0,12.0,6.0,C,124
2,F,20.0,15.0,15.0,5.0,C,124
0,C,20.0,3.0,3.0,17.0,C,125
1,D,20.0,7.0,7.0,13.0,C,125
2,E,18.0,7.0,7.0,11.0,C,125
3,F,20.0,6.0,6.0,14.0,C,125
0,E,18.0,10.0,10.0,8.0,F,126
1,F,20.0,4.0,4.0,16.0,F,126
0,C,20.0,7.0,7.0,13.0,E,127
1,E,18.0,4.0,4.0,14.0,E,127
2,F,20.0,11.0,11.0,9.0,E,127
0,C,20.0,14.0,14.0,6.0,C,128
0,E,18.0,6.0,6.0,12.0,E,129
0,C,20.0,13.0,13.0,7.0,C,130
0,C,20.0,8.0,8.0,12.0,E,131
1,D,20.0,10.0,10.0,10.0,E,131
2,E,18.0,5.0,5.0,13.0,E,131
3,F,20.0,14.0,14.0,6.0,E,131
0,E,18.0,9.0,9.0,9.0,E,132
0,D,20.0,20.0,20.0,0.0,E,133
1,E,18.0,16.0,16.0,2.0,E,133
2,F,20.0,20.0,20.0,0.0,E,133
0,E,18.0,6.0,6.0,12.0,E,134
0,E,18.0,15.0,15.0,3.0,F,135
1,F,20.0,9.0,9.0,11.0,F,135
0,C,20.0,4.0,4.0,16.0,C,136
1,D,20.0,6.0,6.0,14.0,C,136
2,E,18.0,12.0,12.0,6.0,C,136
3,F,20.0,10.0,10.0,10.0,C,136
0,F,20.0,5.0,5.0,15.0,F,137
0,C,20.0,9.0,9.0,11.0,C,138
1,E,18.0,7.0,7.0,11.0,C,138
2,F,20.0,11.0,11.0,9.0,C,138
0,C,20.0,10.0,10.0,10.0,D,139
1,D,20.0,5.0,5.0,15.0,D,139
2,E,18.0,12.0,12.0,6.0,D,139
3,F,20.0,16.0,16.0,4.0,D,139
0,C,20.0,5.0,5.0,15.0,F,140
1,D,20.0,14.0,14.0,6.0,F,140
2,E,18.0,8.0,8.0,10.0,F,140
3,F,20.0,4.0,4.0,16.0,F,140
0,C,20.0,11.0,11.0,9.0,E,141
1,E,18.0,9.0,9.0,9.0,E,141
0,D,20.0,9.0,9.0,11.0,D,142
1,F,20.0,12.0,12.0,8.0,D,142
0,C,20.0,16.0,16.0,4.0,D,143
1,D,20.0,4.0,4.0,16.0,D,143
0,C,20.0,14.0,14.0,6.0,D,144
1,D,20.0,11.0,11.0,9.0,D,144
0,C,20.0,15.0,15.0,5.0,D,145
1,D,20.0,6.0,6.0,14.0,D,145
2,F,20.0,8.0,8.0,12.0,D,145
0,C,20.0,5.0,5.0,15.0,C,146
1,E,18.0,17.0,17.0,1.0,C,146
2,F,20.0,8.0,8.0,12.0,C,146
0,C,20.0,13.0,13.0,7.0,E,147
1,D,20.0,8.0,8.0,12.0,E,147
2,E,18.0,2.0,2.0,16.0,E,147
0,C,20.0,12.0,12.0,8.0,D,148
1,D,20.0,7.0,7.0,13.0,D,148
0,C,20.0,5.0,5.0,15.0,C,149
1,D,20.0,13.0,13.0,7.0,C,149
2,E,18.0,6.0,6.0,12.0,C,149
3,F,20.0,11.0,11.0,9.0,C,149
0,C,20.0,10.0,10.0,10.0,F,150
1,E,18.0,11.0,11.0,7.0,F,150
2,F,20.0,7.0,7.0,13.0,F,150
0,C,20.0,10.0,10.0,10.0,C,151
0,C,20.0,6.0,6.0,14.0,C,152
1,D,20.0,9.0,9.0,11.0,C,152
2,F,20.0,13.0,13.0,7.0,C,152
0,F,20.0,12.0,12.0,8.0,F,153
0,C,20.0,9.0,9.0,11.0,E,154
1,D,20.0,11.0,11.0,9.0,E,154
2,E,18.0,6.0,6.0,12.0,E,154
3,F,20.0,8.0,8.0,12.0,E,154
0,F,20.0,4.0,4.0,16.0,F,155
0,C,20.0,11.0,11.0,9.0,D,156
1,D,20.0,11.0,11.0,9.0,D,156
2,E,18.0,20.0,20.0,-2.0,D,156
3,F,20.0,18.0,18.0,2.0,D,156
0,D,20.0,2.0,2.0,18.0,D,157
1,F,20.0,7.0,7.0,13.0,D,157
0,E,18.0,8.0,8.0,10.0,E,158
1,F,20.0,11.0,11.0,9.0,E,158
0,C,20.0,12.0,12.0,8.0,D,159
1,D,20.0,7.0,7.0,13.0,D,159
2,E,18.0,7.0,7.0,11.0,D,159
0,C,20.0,11.0,11.0,9.0,E,160
1,D,20.0,13.0,13.0,7.0,E,160
2,E,18.0,4.0,4.0,14.0,E,160
0,C,20.0,12.0,12.0,8.0,F,161
1,D,20.0,11.0,11.0,9.0,F,161
2,E,18.0,18.0,18.0,0.0,F,161
3,F,20.0,11.0,11.0,9.0,F,161
0,D,20.0,5.0,5.0,15.0,D,162
1,E,18.0,13.0,13.0,5.0,D,162
2,F,20.0,10.0,10.0,10.0,D,162
0,C,20.0,2.0,2.0,18.0,C,163
1,D,20.0,15.0,15.0,5.0,C,163
2,E,18.0,17.0,17.0,1.0,C,163
3,F,20.0,12.0,12.0,8.0,C,163
0,C,20.0,5.0,5.0,15.0,D,164
1,D,20.0,4.0,4.0,16.0,D,164
0,D,20.0,4.0,4.0,16.0,F,165
1,F,20.0,4.0,4.0,16.0,F,165
0,C,20.0,12.0,12.0,8.0,D,166
1,D,20.0,5.0,5.0,15.0,D,166
2,E,18.0,16.0,16.0,2.0,D,166
0,C,20.0,15.0,15.0,5.0,D,167
1,D,20.0,8.0,8.0,12.0,D,167
2,E,18.0,8.0,8.0,10.0,D,167
3,F,20.0,16.0,16.0,4.0,D,167
0,C,20.0,9.0,9.0,11.0,D,168
1,D,20.0,4.0,4.0,16.0,D,168
2,E,18.0,14.0,14.0,4.0,D,168
3,F,20.0,11.0,11.0,9.0,D,168
0,C,20.0,7.0,7.0,13.0,E,169
1,D,20.0,7.0,7.0,13.0,E,169
2,E,18.0,3.0,3.0,15.0,E,169
3,F,20.0,7.0,7.0,13.0,E,169
0,F,20.0,8.0,8.0,12.0,F,170
0,D,20.0,7.0,7.0,13.0,D,171
1,F,20.0,13.0,13.0,7.0,D,171
0,D,20.0,12.0,12.0,8.0,F,172
1,E,18.0,5.0,5.0,13.0,F,172
2,F,20.0,6.0,6.0,14.0,F,172
0,C,20.0,13.0,13.0,7.0,C,173
0,E,18.0,15.0,15.0,3.0,E,174
0,C,20.0,13.0,13.0,7.0,F,175
1,F,20.0,9.0,9.0,11.0,F,175
0,C,20.0,7.0,7.0,13.0,D,176
1,D,20.0,7.0,7.0,13.0,D,176
2,E,18.0,6.0,6.0,12.0,D,176
3,F,20.0,12.0,12.0,8.0,D,176
0,D,20.0,6.0,6.0,14.0,D,177
0,D,20.0,7.0,7.0,13.0,D,178
0,D,20.0,3.0,3.0,17.0,D,179
1,E,18.0,8.0,8.0,10.0,D,179
2,F,20.0,10.0,10.0,10.0,D,179
0,C,20.0,9.0,9.0,11.0,F,180
1,D,20.0,10.0,10.0,10.0,F,180
2,E,18.0,16.0,16.0,2.0,F,180
3,F,20.0,9.0,9.0,11.0,F,180
0,C,20.0,8.0,8.0,12.0,E,181
1,E,18.0,3.0,3.0,15.0,E,181
2,F,20.0,9.0,9.0,11.0,E,181
0,C,20.0,10.0,10.0,10.0,D,182
1,D,20.0,7.0,7.0,13.0,D,182
2,F,20.0,11.0,11.0,9.0,D,182
0,D,20.0,2.0,2.0,18.0,D,183
1,F,20.0,13.0,13.0,7.0,D,183
0,D,20.0,6.0,6.0,14.0,D,184
0,C,20.0,2.0,2.0,18.0,C,185
1,D,20.0,12.0,12.0,8.0,C,185
2,E,18.0,14.0,14.0,4.0,C,185
3,F,20.0,11.0,11.0,9.0,C,185
0,C,20.0,12.0,12.0,8.0,D,186
1,D,20.0,5.0,5.0,15.0,D,186
2,E,18.0,5.0,5.0,13.0,D,186
3,F,20.0,9.0,9.0,11.0,D,186
0,C,20.0,5.0,5.0,15.0,C,187
1,D,20.0,9.0,9.0,11.0,C,187
2,E,18.0,17.0,17.0,1.0,C,187
3,F,20.0,12.0,12.0,8.0,C,187
0,E,18.0,9.0,9.0,9.0,F,188
1,F,20.0,10.0,10.0,10.0,F,188
0,C,20.0,11.0,11.0,9.0,D,189
1,D,20.0,8.0,8.0,12.0,D,189
0,E,18.0,6.0,6.0,12.0,E,190
0,C,20.0,10.0,10.0,10.0,E,191
1,D,20.0,9.0,9.0,11.0,E,191
2,E,18.0,2.0,2.0,16.0,E,191
3,F,20.0,13.0,13.0,7.0,E,191
0,C,20.0,9.0,9.0,11.0,F,192
1,D,20.0,9.0,9.0,11.0,F,192
2,F,20.0,8.0,8.0,12.0,F,192
0,E,18.0,11.0,11.0,7.0,E,193
0,D,20.0,7.0,7.0,13.0,D,194
1,E,18.0,8.0,8.0,10.0,D,194
2,F,20.0,16.0,16.0,4.0,D,194
0,C,20.0,10.0,10.0,10.0,E,195
1,D,20.0,9.0,9.0,11.0,E,195
2,E,18.0,7.0,7.0,11.0,E,195
3,F,20.0,10.0,10.0,10.0,E,195
0,D,20.0,17.0,17.0,3.0,F,196
1,F,20.0,13.0,13.0,7.0,F,196
0,D,20.0,10.0,10.0,10.0,F,197
1,E,18.0,8.0,8.0,10.0,F,197
2,F,20.0,5.0,5.0,15.0,F,197
0,C,20.0,14.0,14.0,6.0,E,198
1,D,20.0,14.0,14.0,6.0,E,198
2,E,18.0,8.0,8.0,10.0,E,198
3,F,20.0,14.0,14.0,6.0,E,198
0,D,20.0,8.0,8.0,12.0,D,199
1,E,18.0,7.0,7.0,11.0,D,199
2,F,20.0,13.0,13.0,7.0,D,199
0,C,20.0,13.0,13.0,7.0,F,200
1,E,18.0,18.0,18.0,0.0,F,200
2,F,20.0,12.0,12.0,8.0,F,200
0,D,20.0,7.0,7.0,13.0,E,201
1,E,18.0,5.0,5.0,13.0,E,201
2,F,20.0,12.0,12.0,8.0,E,201
0,F,20.0,3.0,3.0,17.0,F,202
0,C,20.0,12.0,12.0,8.0,E,203
1,D,20.0,6.0,6.0,14.0,E,203
2,E,18.0,2.0,2.0,16.0,E,203
3,F,20.0,14.0,14.0,6.0,E,203
0,C,20.0,2.0,2.0,18.0,C,204
0,E,18.0,5.0,5.0,13.0,E,205
0,C,20.0,11.0,11.0,9.0,E,206
1,E,18.0,8.0,8.0,10.0,E,206
0,E,18.0,8.0,8.0,10.0,E,207
0,D,20.0,8.0,8.0,12.0,D,208
1,F,20.0,10.0,10.0,10.0,D,208
0,D,20.0,8.0,8.0,12.0,D,209
1,E,18.0,6.0,6.0,12.0,D,209
0,D,20.0,5.0,5.0,15.0,D,210
0,C,20.0,7.0,7.0,13.0,E,211
1,E,18.0,5.0,5.0,13.0,E,211
0,C,20.0,8.0,8.0,12.0,F,212
1,D,20.0,6.0,6.0,14.0,F,212
2,E,18.0,6.0,6.0,12.0,F,212
3,F,20.0,2.0,2.0,18.0,F,212
0,D,20.0,15.0,15.0,5.0,E,213
1,E,18.0,5.0,5.0,13.0,E,213
0,C,20.0,8.0,8.0,12.0,C,214
0,C,20.0,11.0,11.0,9.0,D,215
1,D,20.0,8.0,8.0,12.0,D,215
2,E,18.0,9.0,9.0,9.0,D,215
3,F,20.0,17.0,17.0,3.0,D,215
0,C,20.0,11.0,11.0,9.0,C,216
1,D,20.0,16.0,16.0,4.0,C,216
2,E,18.0,16.0,16.0,2.0,C,216
3,F,20.0,18.0,18.0,2.0,C,216
0,F,20.0,9.0,9.0,11.0,F,217
0,D,20.0,7.0,7.0,13.0,D,218
0,F,20.0,18.0,18.0,2.0,F,219
0,D,20.0,5.0,5.0,15.0,D,220
1,E,18.0,15.0,15.0,3.0,D,220
2,F,20.0,8.0,8.0,12.0,D,220
0,C,20.0,4.0,4.0,16.0,C,221
1,D,20.0,16.0,16.0,4.0,C,221
2,E,18.0,12.0,12.0,6.0,C,221
3,F,20.0,9.0,9.0,11.0,C,221
0,E,18.0,13.0,13.0,5.0,F,222
1,F,20.0,10.0,10.0,10.0,F,222
0,D,20.0,15.0,15.0,5.0,D,223
0,C,20.0,8.0,8.0,12.0,C,224
0,C,20.0,6.0,6.0,14.0,C,225
1,D,20.0,8.0,8.0,12.0,C,225
2,F,20.0,11.0,11.0,9.0,C,225
0,D,20.0,19.0,19.0,1.0,F,226
1,F,20.0,17.0,17.0,3.0,F,226
0,D,20.0,11.0,11.0,9.0,E,227
1,E,18.0,4.0,4.0,14.0,E,227
0,F,20.0,18.0,18.0,2.0,F,228
0,E,18.0,7.0,7.0,11.0,F,229
1,F,20.0,7.0,7.0,13.0,F,229
0,C,20.0,13.0,13.0,7.0,F,230
1,D,20.0,8.0,8.0,12.0,F,230
2,E,18.0,13.0,13.0,5.0,F,230
3,F,20.0,5.0,5.0,15.0,F,230
0,E,18.0,21.0,21.0,-3.0,E,231
0,C,20.0,9.0,9.0,11.0,C,232
0,E,18.0,7.0,7.0,11.0,E,233
0,C,20.0,4.0,4.0,16.0,F,234
1,D,20.0,8.0,8.0,12.0,F,234
2,E,18.0,9.0,9.0,9.0,F,234
3,F,20.0,2.0,2.0,18.0,F,234
0,E,18.0,7.0,7.0,11.0,E,235
0,C,20.0,6.0,6.0,14.0,C,236
0,C,20.0,6.0,6.0,14.0,C,237
0,F,20.0,11.0,11.0,9.0,F,238
0,C,20.0,15.0,15.0,5.0,F,239
1,D,20.0,11.0,11.0,9.0,F,239
2,E,18.0,10.0,10.0,8.0,F,239
3,F,20.0,7.0,7.0,13.0,F,239
0,D,20.0,14.0,14.0,6.0,F,240
1,E,18.0,25.0,25.0,-7.0,F,240
2,F,20.0,4.0,4.0,16.0,F,240
0,C,20.0,6.0,6.0,14.0,C,241
1,E,18.0,9.0,9.0,9.0,C,241
0,E,18.0,7.0,7.0,11.0,E,242
0,C,20.0,10.0,10.0,10.0,C,243
1,E,18.0,8.0,8.0,10.0,C,243
0,C,20.0,4.0,4.0,16.0,C,244
1,D,20.0,12.0,12.0,8.0,C,244
2,E,18.0,15.0,15.0,3.0,C,244
3,F,20.0,4.0,4.0,16.0,C,244
0,D,20.0,9.0,9.0,11.0,D,245
0,C,20.0,7.0,7.0,13.0,D,246
1,D,20.0,4.0,4.0,16.0,D,246
2,E,18.0,10.0,10.0,8.0,D,246
0,C,20.0,5.0,5.0,15.0,C,247
1,D,20.0,14.0,14.0,6.0,C,247
2,E,18.0,7.0,7.0,11.0,C,247
0,C,20.0,3.0,3.0,17.0,C,248
1,D,20.0,14.0,14.0,6.0,C,248
2,E,18.0,6.0,6.0,12.0,C,248
3,F,20.0,12.0,12.0,8.0,C,248
