,step,train_error,validation_error
0,0,1.0,1.0
1,100,0.03125,0.0625
2,200,0.15625,0.15625
3,300,0.21875,0.21875
4,400,0.125,0.0
5,500,0.1875,0.0
6,600,0.0625,0.15625
7,700,0.0625,0.21875
8,800,0.09375,0.09375
9,900,0.09375,0.0625
10,1000,0.0625,0.15625
11,1100,0.1875,0.21875
12,1200,0.21875,0.0
13,1300,0.0625,0.25
14,1400,0.03125,0.25
15,1500,0.0625,0.21875
16,1600,0.15625,0.0625
17,1700,0.0625,0.0625
18,1800,0.0,0.125
19,1900,0.21875,0.0
20,2000,0.15625,0.0625
21,2100,0.25,0.25
22,2200,0.25,0.125
23,2300,0.03125,0.03125
24,2400,0.03125,0.1875
25,2500,0.15625,0.125
26,2600,0.0625,0.0625
27,2700,0.21875,0.15625
28,2800,0.0625,0.0625
29,2900,0.25,0.0
30,3000,0.0,0.0
31,3100,0.0625,0.0
32,3200,0.0,0.0625
33,3300,0.09375,0.25
34,3400,0.0,0.0
35,3500,0.25,0.03125
36,3600,0.09375,0.0625
37,3700,0.21875,0.25
38,3800,0.15625,0.15625
39,3900,0.25,0.0
40,4000,0.15625,0.0
41,4100,0.15625,0.15625
42,4200,0.6875,0.625
43,4300,0.46875,0.6875
44,4400,0.6875,0.6875
45,4500,0.625,0.3125
46,4600,0.3125,0.6875
47,4700,0.3125,0.6875
48,4800,0.6875,0.09375
49,4900,0.28125,0.5
50,5000,0.53125,0.1875
51,5100,0.46875,0.46875
52,5200,0.3125,0.59375
53,5300,0.53125,0.0
54,5400,0.375,0.5625
55,5500,0.40625,0.40625
56,5600,0.34375,0.625
57,5700,0.03125,0.46875
58,5800,0.21875,0.15625
59,5900,0.21875,0.15625
60,6000,0.0,0.0
61,6100,0.25,0.15625
62,6200,0.25,0.0625
63,6300,0.0,0.125
64,6400,0.0625,0.0625
65,6500,0.28125,0.0
66,6600,0.0625,0.0625
67,6700,0.0625,0.15625
68,6800,0.25,0.0
69,6900,0.0625,0.09375
70,7000,0.21875,0.21875
71,7100,0.0625,0.25
72,7200,0.15625,0.21875
73,7300,0.21875,0.21875
74,7400,0.15625,0.0625
75,7500,0.15625,0.0
76,7600,0.0625,0.21875
77,7700,0.0,0.0625
78,7800,0.15625,0.0625
79,7900,0.15625,0.0625
80,8000,0.21875,0.0
81,8100,0.15625,0.25
82,8200,0.15625,0.25
83,8300,0.0625,0.21875
84,8400,0.0625,0.0
85,8500,0.15625,0.1875
86,8600,0.0625,0.03125
87,8700,0.25,0.15625
88,8800,0.15625,0.15625
89,8900,0.09375,0.09375
90,9000,0.0625,0.03125
91,9100,0.0625,0.21875
92,9200,0.0625,0.0625
93,9300,0.15625,0.0625
94,9400,0.25,0.0625
95,9500,0.03125,0.0625
96,9600,0.15625,0.0
97,9700,0.0625,0.0
98,9800,0.0,0.0625
99,9900,1.0,0.34375
100,10000,0.625,0.75
101,10100,0.28125,0.625
102,10200,0.6875,0.15625
103,10300,0.3125,0.6875
104,10400,0.6875,0.625
105,10500,0.3125,0.6875
106,10600,0.28125,0.6875
107,10700,0.5,0.3125
108,10800,0.71875,0.6875
109,10900,0.0,0.03125
110,11000,0.625,0.5625
111,11100,0.125,0.1875
112,11200,0.25,0.15625
113,11300,0.0,0.15625
114,11400,0.3125,0.3125
115,11500,0.53125,0.46875
116,11600,0.0,0.125
117,11700,0.625,0.40625
118,11800,0.3125,0.0
119,11900,0.5625,0.03125
120,12000,0.125,0.03125
121,12100,0.15625,0.03125
122,12200,0.5625,0.3125
123,12300,0.59375,0.5625
124,12400,0.0,0.3125
125,12500,0.3125,0.0
126,12600,0.625,0.09375
127,12700,0.0,0.03125
128,12800,0.0,0.375
129,12900,0.71875,0.15625
130,13000,0.125,0.3125
131,13100,0.0,0.15625
132,13200,0.3125,0.5625
133,13300,0.375,0.3125
134,13400,0.46875,0.28125
135,13500,0.03125,0.03125
136,13600,0.0,0.1875
137,13700,0.0,0.03125
138,13800,0.03125,0.71875
139,13900,0.40625,0.3125
140,14000,0.5625,0.625
141,14100,0.03125,0.40625
142,14200,0.46875,0.0
143,14300,0.03125,0.78125
144,14400,0.40625,0.46875
145,14500,0.0,0.40625
146,14600,0.03125,0.15625
147,14700,0.46875,0.3125
148,14800,0.46875,0.5
149,14900,0.15625,0.0
150,15000,0.21875,0.3125
151,15100,0.3125,0.28125
152,15200,0.5625,0.0
153,15300,0.3125,0.375
154,15400,0.3125,0.0
155,15500,0.46875,0.3125
156,15600,0.0,0.0
157,15700,0.03125,0.15625
158,15800,0.0,0.03125
159,15900,0.125,0.375
160,16000,0.375,0.3125
161,16100,0.15625,0.03125
162,16200,0.3125,0.4375
163,16300,0.3125,0.59375
164,16400,0.3125,0.40625
165,16500,0.0625,0.3125
