,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,D,13.0805392968468,4.0,4.0,9.0805392968468,D,1
0,C,13.952299377881,15.0,15.0,-1.0477006221190006,D,2
1,D,13.0805392968468,5.0,5.0,8.0805392968468,D,2
2,F,13.6204121476039,11.0,11.0,2.6204121476039006,D,2
0,E,17.7018007799052,9.0,9.0,8.701800779905199,E,3
0,D,13.0805392968468,9.0,9.0,4.0805392968467995,D,4
0,C,13.952299377881,8.0,8.0,5.952299377880999,F,5
1,E,17.7018007799052,12.0,12.0,5.701800779905199,F,5
2,F,13.6204121476039,6.0,6.0,7.620412147603901,F,5
0,D,13.0805392968468,18.0,18.0,-4.9194607031532005,E,6
1,E,17.7018007799052,13.0,13.0,4.701800779905199,E,6
0,C,13.952299377881,9.0,9.0,4.952299377880999,E,7
1,E,17.7018007799052,6.0,6.0,11.701800779905199,E,7
0,D,13.0805392968468,10.0,10.0,3.0805392968467995,F,8
1,F,13.6204121476039,5.0,5.0,8.6204121476039,F,8
0,D,13.0805392968468,14.0,14.0,-0.9194607031532005,F,9
1,F,13.6204121476039,13.0,13.0,0.6204121476039006,F,9
0,C,13.952299377881,8.0,8.0,5.952299377880999,E,10
1,D,13.0805392968468,5.0,5.0,8.0805392968468,E,10
2,E,17.7018007799052,9.0,9.0,8.701800779905199,E,10
3,F,13.6204121476039,6.0,6.0,7.620412147603901,E,10
0,C,13.952299377881,6.0,6.0,7.952299377880999,E,11
1,D,13.0805392968468,10.0,10.0,3.0805392968467995,E,11
2,E,17.7018007799052,5.0,5.0,12.701800779905199,E,11
3,F,13.6204121476039,8.0,8.0,5.620412147603901,E,11
0,C,13.952299377881,4.0,4.0,9.952299377881,C,12
1,D,13.0805392968468,20.0,20.0,-6.9194607031532005,C,12
2,E,17.7018007799052,17.0,17.0,0.7018007799051986,C,12
3,F,13.6204121476039,20.0,20.0,-6.379587852396099,C,12
0,C,13.952299377881,4.0,4.0,9.952299377881,C,13
1,E,17.7018007799052,14.0,14.0,3.7018007799051986,C,13
0,C,13.952299377881,7.0,7.0,6.952299377880999,C,14
1,D,13.0805392968468,16.0,16.0,-2.9194607031532005,C,14
2,F,13.6204121476039,16.0,16.0,-2.3795878523960994,C,14
0,C,13.952299377881,11.0,11.0,2.9522993778809994,E,15
1,D,13.0805392968468,11.0,11.0,2.0805392968467995,E,15
2,E,17.7018007799052,6.0,6.0,11.701800779905199,E,15
3,F,13.6204121476039,8.0,8.0,5.620412147603901,E,15
0,C,13.952299377881,12.0,12.0,1.9522993778809994,D,16
1,D,13.0805392968468,7.0,7.0,6.0805392968467995,D,16
2,F,13.6204121476039,14.0,14.0,-0.3795878523960994,D,16
0,D,13.0805392968468,15.0,15.0,-1.9194607031532005,D,17
0,C,13.952299377881,13.0,13.0,0.9522993778809994,C,18
0,C,13.952299377881,4.0,4.0,9.952299377881,C,19
1,D,13.0805392968468,13.0,13.0,0.0805392968467995,C,19
2,E,17.7018007799052,14.0,14.0,3.7018007799051986,C,19
3,F,13.6204121476039,15.0,15.0,-1.3795878523960994,C,19
0,D,13.0805392968468,15.0,15.0,-1.9194607031532005,E,20
1,E,17.7018007799052,6.0,6.0,11.701800779905199,E,20
0,D,13.0805392968468,4.0,4.0,9.0805392968468,D,21
1,E,17.7018007799052,10.0,10.0,7.701800779905199,D,21
0,C,13.952299377881,10.0,10.0,3.9522993778809994,E,22
1,D,13.0805392968468,15.0,15.0,-1.9194607031532005,E,22
2,E,17.7018007799052,9.0,9.0,8.701800779905199,E,22
3,F,13.6204121476039,16.0,16.0,-2.3795878523960994,E,22
0,C,13.952299377881,16.0,16.0,-2.0477006221190006,D,23
1,D,13.0805392968468,14.0,14.0,-0.9194607031532005,D,23
0,C,13.952299377881,13.0,13.0,0.9522993778809994,C,24
0,C,13.952299377881,16.0,16.0,-2.0477006221190006,E,25
1,D,13.0805392968468,9.0,9.0,4.0805392968467995,E,25
2,E,17.7018007799052,13.0,13.0,4.701800779905199,E,25
3,F,13.6204121476039,9.0,9.0,4.620412147603901,E,25
0,D,13.0805392968468,9.0,9.0,4.0805392968467995,D,26
0,C,13.952299377881,12.0,12.0,1.9522993778809994,C,27
0,C,13.952299377881,11.0,11.0,2.9522993778809994,F,28
1,D,13.0805392968468,20.0,20.0,-6.9194607031532005,F,28
2,E,17.7018007799052,13.0,13.0,4.701800779905199,F,28
3,F,13.6204121476039,3.0,3.0,10.6204121476039,F,28
0,C,13.952299377881,11.0,11.0,2.9522993778809994,C,29
0,C,13.952299377881,12.0,12.0,1.9522993778809994,E,30
1,D,13.0805392968468,9.0,9.0,4.0805392968467995,E,30
2,E,17.7018007799052,6.0,6.0,11.701800779905199,E,30
3,F,13.6204121476039,2.0,2.0,11.6204121476039,E,30
0,C,13.952299377881,9.0,9.0,4.952299377880999,C,31
0,E,17.7018007799052,9.0,9.0,8.701800779905199,E,32
0,C,13.952299377881,17.0,17.0,-3.0477006221190006,D,33
1,D,13.0805392968468,7.0,7.0,6.0805392968467995,D,33
2,E,17.7018007799052,17.0,17.0,0.7018007799051986,D,33
3,F,13.6204121476039,14.0,14.0,-0.3795878523960994,D,33
0,C,13.952299377881,7.0,7.0,6.952299377880999,D,34
1,D,13.0805392968468,3.0,3.0,10.0805392968468,D,34
0,C,13.952299377881,16.0,16.0,-2.0477006221190006,C,35
0,C,13.952299377881,9.0,9.0,4.952299377880999,E,36
1,D,13.0805392968468,19.0,19.0,-5.9194607031532005,E,36
2,E,17.7018007799052,11.0,11.0,6.701800779905199,E,36
