,step,train_error,validation_error
0,0,1.0,0.5166667103767395
1,100,0.9000000357627869,0.5
2,200,0.7166666984558105,0.7500000596046448
3,300,0.8833333849906921,0.8833333849906921
4,400,0.6666666865348816,0.9166666865348816
5,500,0.8833333849906921,0.9000000357627869
6,600,0.8666667342185974,0.9000000357627869
7,700,0.30000001192092896,0.8000000715255737
8,800,0.7666667103767395,0.9000000357627869
9,900,0.7333333492279053,0.9000000357627869
10,1000,0.5166667103767395,0.9000000357627869
11,1100,1.0,0.8166667222976685
12,1200,0.31666669249534607,0.9000000357627869
13,1300,0.8833333849906921,0.9000000357627869
14,1400,0.6666666865348816,0.8333333730697632
15,1500,0.8333333730697632,0.8000000715255737
16,1600,0.6666666865348816,0.7000000476837158
17,1700,0.8333333730697632,0.7833333611488342
18,1800,1.0,0.8333333730697632
19,1900,0.6666666865348816,0.7666667103767395
20,2000,0.6666666865348816,0.8333333730697632
21,2100,0.6833333969116211,0.8166667222976685
22,2200,0.7333333492279053,0.8333333730697632
23,2300,0.8166667222976685,0.8000000715255737
24,2400,0.5833333730697632,0.7500000596046448
25,2500,0.7833333611488342,0.8333333730697632
26,2600,0.5,0.7000000476837158
27,2700,0.6000000238418579,0.8333333730697632
28,2800,0.9666666984558105,0.8333333730697632
29,2900,0.8333333730697632,0.7000000476837158
30,3000,0.8333333730697632,0.8333333730697632
31,3100,0.38333335518836975,0.7833333611488342
32,3200,0.4833333492279053,0.7833333611488342
33,3300,0.7500000596046448,0.8000000715255737
34,3400,0.5166667103767395,0.6833333969116211
35,3500,0.7000000476837158,0.7333333492279053
36,3600,0.6666666865348816,0.7333333492279053
37,3700,0.5333333611488342,0.7166666984558105
38,3800,0.6666666865348816,0.7000000476837158
39,3900,0.7166666984558105,0.7333333492279053
40,4000,0.6666666865348816,0.8333333730697632
41,4100,0.9166666865348816,0.7333333492279053
42,4200,0.3333333432674408,0.8000000715255737
43,4300,0.9166666865348816,0.7000000476837158
44,4400,0.6666666865348816,0.7666667103767395
45,4500,0.6666666865348816,0.8333333730697632
46,4600,0.8333333730697632,0.8333333730697632
47,4700,0.6333333849906921,0.8333333730697632
48,4800,0.6666666865348816,0.8333333730697632
49,4900,0.8000000715255737,0.6833333969116211
50,5000,0.7333333492279053,0.7833333611488342
51,5100,0.5,0.8333333730697632
52,5200,0.3500000238418579,0.8333333730697632
53,5300,0.3333333432674408,0.8333333730697632
54,5400,0.9000000357627869,0.8333333730697632
55,5500,0.31666669249534607,0.8333333730697632
56,5600,0.7833333611488342,0.8333333730697632
57,5700,0.4833333492279053,0.7666667103767395
58,5800,0.4833333492279053,0.6833333969116211
59,5900,0.5833333730697632,0.8333333730697632
60,6000,0.2666666805744171,0.8333333730697632
61,6100,0.5166667103767395,0.8333333730697632
62,6200,0.4833333492279053,0.8166667222976685
63,6300,0.6000000238418579,0.7666667103767395
64,6400,0.36666667461395264,0.6833333969116211
65,6500,0.8166667222976685,0.8833333849906921
66,6600,0.45000001788139343,0.8166667222976685
67,6700,0.5666667222976685,0.8333333730697632
68,6800,0.5333333611488342,0.8333333730697632
69,6900,0.8833333849906921,0.8333333730697632
70,7000,0.5166667103767395,0.8333333730697632
71,7100,0.5,0.8333333730697632
72,7200,0.6666666865348816,0.8333333730697632
73,7300,0.8166667222976685,0.7833333611488342
74,7400,0.5666667222976685,0.8333333730697632
75,7500,0.6666666865348816,0.9333333969116211
76,7600,0.8333333730697632,0.8000000715255737
77,7700,0.3333333432674408,0.8333333730697632
78,7800,0.7666667103767395,0.8333333730697632
79,7900,0.7500000596046448,0.8666667342185974
80,8000,0.46666669845581055,0.8333333730697632
81,8100,0.8333333730697632,0.8333333730697632
82,8200,0.8333333730697632,0.8333333730697632
83,8300,0.6333333849906921,0.8000000715255737
84,8400,0.5,0.8333333730697632
85,8500,0.7000000476837158,0.8333333730697632
86,8600,0.6000000238418579,0.8166667222976685
87,8700,0.3333333432674408,0.8333333730697632
88,8800,0.6000000238418579,0.8000000715255737
89,8900,0.2666666805744171,0.8333333730697632
90,9000,0.4333333671092987,0.7833333611488342
91,9100,0.4166666865348816,0.7166666984558105
92,9200,0.6666666865348816,0.8333333730697632
93,9300,0.5166667103767395,0.8166667222976685
94,9400,0.7666667103767395,0.8166667222976685
95,9500,0.7666667103767395,0.8333333730697632
96,9600,0.8166667222976685,0.8333333730697632
97,9700,0.40000003576278687,0.8166667222976685
98,9800,0.5833333730697632,0.8333333730697632
99,9900,0.550000011920929,0.8333333730697632
