,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,E,19.8877706937492,11.0,11.0,8.8877706937492,E,1
0,D,21.5555823352188,6.0,6.0,15.555582335218801,D,2
1,E,19.8877706937492,10.0,10.0,9.8877706937492,D,2
0,C,16.9286964735948,16.0,16.0,0.9286964735948011,D,3
1,D,21.5555823352188,11.0,11.0,10.555582335218801,D,3
0,C,16.9286964735948,8.0,8.0,8.928696473594801,C,4
1,D,21.5555823352188,13.0,13.0,8.555582335218801,C,4
2,F,21.1954808523878,13.0,13.0,8.1954808523878,C,4
0,D,21.5555823352188,14.0,14.0,7.555582335218801,E,5
1,E,19.8877706937492,10.0,10.0,9.8877706937492,E,5
0,F,21.1954808523878,6.0,6.0,15.1954808523878,F,6
0,C,16.9286964735948,9.0,9.0,7.928696473594801,E,7
1,D,21.5555823352188,12.0,12.0,9.555582335218801,E,7
2,E,19.8877706937492,8.0,8.0,11.8877706937492,E,7
3,F,21.1954808523878,14.0,14.0,7.195480852387799,E,7
0,E,19.8877706937492,3.0,3.0,16.8877706937492,E,8
0,E,19.8877706937492,7.0,7.0,12.8877706937492,E,9
0,F,21.1954808523878,8.0,8.0,13.1954808523878,F,10
0,C,16.9286964735948,6.0,6.0,10.928696473594801,E,11
1,E,19.8877706937492,3.0,3.0,16.8877706937492,E,11
2,F,21.1954808523878,15.0,15.0,6.195480852387799,E,11
0,F,21.1954808523878,7.0,7.0,14.1954808523878,F,12
0,E,19.8877706937492,16.0,16.0,3.8877706937492,E,13
0,E,19.8877706937492,13.0,13.0,6.8877706937492,E,14
0,F,21.1954808523878,7.0,7.0,14.1954808523878,F,15
0,E,19.8877706937492,6.0,6.0,13.8877706937492,F,16
1,F,21.1954808523878,5.0,5.0,16.1954808523878,F,16
0,F,21.1954808523878,11.0,11.0,10.1954808523878,F,17
0,C,16.9286964735948,13.0,13.0,3.928696473594801,C,18
0,E,19.8877706937492,14.0,14.0,5.8877706937492,F,19
1,F,21.1954808523878,14.0,14.0,7.195480852387799,F,19
0,C,16.9286964735948,13.0,13.0,3.928696473594801,D,20
1,D,21.5555823352188,10.0,10.0,11.555582335218801,D,20
0,E,19.8877706937492,3.0,3.0,16.8877706937492,E,21
0,C,16.9286964735948,9.0,9.0,7.928696473594801,D,22
1,D,21.5555823352188,3.0,3.0,18.5555823352188,D,22
2,F,21.1954808523878,5.0,5.0,16.1954808523878,D,22
0,D,21.5555823352188,12.0,12.0,9.555582335218801,F,23
1,F,21.1954808523878,9.0,9.0,12.1954808523878,F,23
0,C,16.9286964735948,13.0,13.0,3.928696473594801,C,24
0,D,21.5555823352188,13.0,13.0,8.555582335218801,F,25
1,F,21.1954808523878,3.0,3.0,18.1954808523878,F,25
0,C,16.9286964735948,9.0,9.0,7.928696473594801,D,26
1,D,21.5555823352188,12.0,12.0,9.555582335218801,D,26
2,E,19.8877706937492,11.0,11.0,8.8877706937492,D,26
3,F,21.1954808523878,16.0,16.0,5.195480852387799,D,26
0,D,21.5555823352188,12.0,12.0,9.555582335218801,E,27
1,E,19.8877706937492,6.0,6.0,13.8877706937492,E,27
2,F,21.1954808523878,10.0,10.0,11.1954808523878,E,27
0,C,16.9286964735948,10.0,10.0,6.928696473594801,E,28
1,D,21.5555823352188,17.0,17.0,4.555582335218801,E,28
2,E,19.8877706937492,7.0,7.0,12.8877706937492,E,28
