,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,E,7.10670596919954,4.0,4.0,3.10670596919954,E,1
1,F,2.26978421257809,7.0,7.0,-4.73021578742191,E,1
0,D,6.3279272695072,14.0,14.0,-7.6720727304928,E,2
1,E,7.10670596919954,3.0,3.0,4.10670596919954,E,2
2,F,2.26978421257809,12.0,12.0,-9.73021578742191,E,2
0,D,6.3279272695072,15.0,15.0,-8.6720727304928,E,3
1,E,7.10670596919954,11.0,11.0,-3.89329403080046,E,3
0,C,5.56430846499279,12.0,12.0,-6.43569153500721,E,4
1,D,6.3279272695072,5.0,5.0,1.3279272695072004,E,4
2,E,7.10670596919954,5.0,5.0,2.10670596919954,E,4
3,F,2.26978421257809,2.0,2.0,0.2697842125780898,E,4
0,C,5.56430846499279,8.0,8.0,-2.4356915350072104,C,5
1,D,6.3279272695072,16.0,16.0,-9.6720727304928,C,5
2,E,7.10670596919954,18.0,18.0,-10.89329403080046,C,5
3,F,2.26978421257809,11.0,11.0,-8.73021578742191,C,5
0,E,7.10670596919954,9.0,9.0,-1.89329403080046,E,6
1,F,2.26978421257809,14.0,14.0,-11.73021578742191,E,6
0,E,7.10670596919954,10.0,10.0,-2.89329403080046,E,7
0,C,5.56430846499279,13.0,13.0,-7.43569153500721,D,8
1,D,6.3279272695072,6.0,6.0,0.3279272695072004,D,8
2,E,7.10670596919954,8.0,8.0,-0.89329403080046,D,8
0,C,5.56430846499279,6.0,6.0,-0.43569153500721036,D,9
1,D,6.3279272695072,5.0,5.0,1.3279272695072004,D,9
2,E,7.10670596919954,8.0,8.0,-0.89329403080046,D,9
0,C,5.56430846499279,5.0,5.0,0.5643084649927896,D,10
1,D,6.3279272695072,5.0,5.0,1.3279272695072004,D,10
2,F,2.26978421257809,7.0,7.0,-4.73021578742191,D,10
0,F,2.26978421257809,8.0,8.0,-5.73021578742191,F,11
0,C,5.56430846499279,15.0,15.0,-9.43569153500721,D,12
1,D,6.3279272695072,5.0,5.0,1.3279272695072004,D,12
2,E,7.10670596919954,11.0,11.0,-3.89329403080046,D,12
3,F,2.26978421257809,9.0,9.0,-6.73021578742191,D,12
0,C,5.56430846499279,13.0,13.0,-7.43569153500721,C,13
0,C,5.56430846499279,15.0,15.0,-9.43569153500721,C,14
0,C,5.56430846499279,19.0,19.0,-13.43569153500721,E,15
1,D,6.3279272695072,19.0,19.0,-12.6720727304928,E,15
2,E,7.10670596919954,12.0,12.0,-4.89329403080046,E,15
3,F,2.26978421257809,11.0,11.0,-8.73021578742191,E,15
0,C,5.56430846499279,11.0,11.0,-5.43569153500721,D,16
1,D,6.3279272695072,2.0,2.0,4.3279272695072,D,16
2,E,7.10670596919954,9.0,9.0,-1.89329403080046,D,16
0,C,5.56430846499279,8.0,8.0,-2.4356915350072104,E,17
1,E,7.10670596919954,7.0,7.0,0.10670596919954001,E,17
0,C,5.56430846499279,14.0,14.0,-8.43569153500721,D,18
1,D,6.3279272695072,7.0,7.0,-0.6720727304927996,D,18
0,E,7.10670596919954,9.0,9.0,-1.89329403080046,E,19
1,F,2.26978421257809,12.0,12.0,-9.73021578742191,E,19
0,C,5.56430846499279,10.0,10.0,-4.43569153500721,E,20
1,D,6.3279272695072,9.0,9.0,-2.6720727304927996,E,20
2,E,7.10670596919954,4.0,4.0,3.10670596919954,E,20
3,F,2.26978421257809,10.0,10.0,-7.73021578742191,E,20
0,E,7.10670596919954,6.0,6.0,1.10670596919954,E,21
1,F,2.26978421257809,8.0,8.0,-5.73021578742191,E,21
0,D,6.3279272695072,5.0,5.0,1.3279272695072004,D,22
1,F,2.26978421257809,9.0,9.0,-6.73021578742191,D,22
0,C,5.56430846499279,11.0,11.0,-5.43569153500721,E,23
1,D,6.3279272695072,11.0,11.0,-4.6720727304928,E,23
2,E,7.10670596919954,8.0,8.0,-0.89329403080046,E,23
3,F,2.26978421257809,10.0,10.0,-7.73021578742191,E,23
0,F,2.26978421257809,5.0,5.0,-2.73021578742191,F,24
0,D,6.3279272695072,10.0,10.0,-3.6720727304927996,D,25
1,E,7.10670596919954,12.0,12.0,-4.89329403080046,D,25
0,C,5.56430846499279,5.0,5.0,0.5643084649927896,C,26
0,E,7.10670596919954,12.0,12.0,-4.89329403080046,F,27
1,F,2.26978421257809,4.0,4.0,-1.7302157874219102,F,27
0,D,6.3279272695072,17.0,17.0,-10.6720727304928,D,28
0,F,2.26978421257809,15.0,15.0,-12.73021578742191,F,29
0,E,7.10670596919954,10.0,10.0,-2.89329403080046,E,30
0,D,6.3279272695072,13.0,13.0,-6.6720727304928,D,31
0,C,5.56430846499279,3.0,3.0,2.5643084649927896,C,32
1,E,7.10670596919954,12.0,12.0,-4.89329403080046,C,32
0,E,7.10670596919954,8.0,8.0,-0.89329403080046,E,33
0,C,5.56430846499279,4.0,4.0,1.5643084649927896,D,34
1,D,6.3279272695072,2.0,2.0,4.3279272695072,D,34
2,E,7.10670596919954,9.0,9.0,-1.89329403080046,D,34
3,F,2.26978421257809,8.0,8.0,-5.73021578742191,D,34
0,C,5.56430846499279,5.0,5.0,0.5643084649927896,C,35
1,D,6.3279272695072,10.0,10.0,-3.6720727304927996,C,35
2,E,7.10670596919954,12.0,12.0,-4.89329403080046,C,35
3,F,2.26978421257809,10.0,10.0,-7.73021578742191,C,35
0,C,5.56430846499279,17.0,17.0,-11.43569153500721,E,36
1,E,7.10670596919954,11.0,11.0,-3.89329403080046,E,36
0,C,5.56430846499279,7.0,7.0,-1.4356915350072104,C,37
1,D,6.3279272695072,9.0,9.0,-2.6720727304927996,C,37
