,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,C,14.8315249420702,7.0,7.0,7.8315249420702,C,1
1,D,14.7949202773161,9.0,9.0,5.7949202773161,C,1
2,E,14.788861038629,13.0,13.0,1.7888610386289994,C,1
3,F,14.6259676008485,8.0,8.0,6.625967600848499,C,1
0,C,14.8315249420702,14.0,14.0,0.8315249420701996,E,2
1,E,14.788861038629,5.0,5.0,9.788861038629,E,2
2,F,14.6259676008485,16.0,16.0,-1.3740323991515009,E,2
0,C,14.8315249420702,4.0,4.0,10.8315249420702,C,3
1,E,14.788861038629,7.0,7.0,7.788861038628999,C,3
0,C,14.8315249420702,9.0,9.0,5.8315249420702,E,4
1,D,14.7949202773161,6.0,6.0,8.7949202773161,E,4
2,E,14.788861038629,4.0,4.0,10.788861038629,E,4
3,F,14.6259676008485,10.0,10.0,4.625967600848499,E,4
0,D,14.7949202773161,3.0,3.0,11.7949202773161,D,5
1,E,14.788861038629,10.0,10.0,4.788861038628999,D,5
0,C,14.8315249420702,14.0,14.0,0.8315249420701996,E,6
1,D,14.7949202773161,14.0,14.0,0.7949202773161002,E,6
2,E,14.788861038629,12.0,12.0,2.7888610386289994,E,6
3,F,14.6259676008485,13.0,13.0,1.6259676008484991,E,6
0,D,14.7949202773161,10.0,10.0,4.7949202773161,D,7
0,C,14.8315249420702,8.0,8.0,6.8315249420702,D,8
1,D,14.7949202773161,6.0,6.0,8.7949202773161,D,8
2,E,14.788861038629,7.0,7.0,7.788861038628999,D,8
3,F,14.6259676008485,6.0,6.0,8.6259676008485,D,8
0,F,14.6259676008485,6.0,6.0,8.6259676008485,F,9
0,D,14.7949202773161,9.0,9.0,5.7949202773161,D,10
0,D,14.7949202773161,8.0,8.0,6.7949202773161,D,11
1,E,14.788861038629,18.0,18.0,-3.2111389613710006,D,11
2,F,14.6259676008485,11.0,11.0,3.625967600848499,D,11
0,C,14.8315249420702,9.0,9.0,5.8315249420702,F,12
1,D,14.7949202773161,7.0,7.0,7.7949202773161,F,12
2,E,14.788861038629,13.0,13.0,1.7888610386289994,F,12
3,F,14.6259676008485,4.0,4.0,10.6259676008485,F,12
0,C,14.8315249420702,8.0,8.0,6.8315249420702,E,13
1,D,14.7949202773161,14.0,14.0,0.7949202773161002,E,13
2,E,14.788861038629,5.0,5.0,9.788861038629,E,13
3,F,14.6259676008485,13.0,13.0,1.6259676008484991,E,13
0,C,14.8315249420702,12.0,12.0,2.8315249420701996,D,14
1,D,14.7949202773161,11.0,11.0,3.7949202773161,D,14
2,E,14.788861038629,12.0,12.0,2.7888610386289994,D,14
0,C,14.8315249420702,12.0,12.0,2.8315249420701996,D,15
1,D,14.7949202773161,7.0,7.0,7.7949202773161,D,15
2,E,14.788861038629,11.0,11.0,3.7888610386289994,D,15
0,D,14.7949202773161,9.0,9.0,5.7949202773161,D,16
0,C,14.8315249420702,7.0,7.0,7.8315249420702,E,17
1,D,14.7949202773161,9.0,9.0,5.7949202773161,E,17
2,E,14.788861038629,6.0,6.0,8.788861038629,E,17
0,D,14.7949202773161,9.0,9.0,5.7949202773161,F,18
1,F,14.6259676008485,7.0,7.0,7.625967600848499,F,18
0,D,14.7949202773161,7.0,7.0,7.7949202773161,F,19
1,E,14.788861038629,10.0,10.0,4.788861038628999,F,19
2,F,14.6259676008485,3.0,3.0,11.6259676008485,F,19
0,D,14.7949202773161,13.0,13.0,1.7949202773161002,E,20
1,E,14.788861038629,4.0,4.0,10.788861038629,E,20
2,F,14.6259676008485,11.0,11.0,3.625967600848499,E,20
0,E,14.788861038629,11.0,11.0,3.7888610386289994,E,21
0,C,14.8315249420702,10.0,10.0,4.8315249420702,F,22
1,D,14.7949202773161,6.0,6.0,8.7949202773161,F,22
2,E,14.788861038629,13.0,13.0,1.7888610386289994,F,22
3,F,14.6259676008485,4.0,4.0,10.6259676008485,F,22
0,D,14.7949202773161,15.0,15.0,-0.20507972268389985,E,23
1,E,14.788861038629,10.0,10.0,4.788861038628999,E,23
2,F,14.6259676008485,11.0,11.0,3.625967600848499,E,23
