,target_name,social_reward,path,energy_cost,total_score,final_target,simulation_index
0,E,11.0171229536645,5.0,5.0,6.017122953664501,E,1
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,D,2
1,D,10.8910328354686,9.0,9.0,1.8910328354686001,D,2
2,E,11.0171229536645,18.0,18.0,-6.982877046335499,D,2
3,F,8.60018039308488,7.0,7.0,1.6001803930848801,D,2
0,C,10.758176043164,15.0,15.0,-4.241823956836001,E,3
1,E,11.0171229536645,9.0,9.0,2.017122953664501,E,3
0,D,10.8910328354686,8.0,8.0,2.8910328354686,D,4
0,E,11.0171229536645,5.0,5.0,6.017122953664501,E,5
1,F,8.60018039308488,17.0,17.0,-8.39981960691512,E,5
0,E,11.0171229536645,5.0,5.0,6.017122953664501,E,6
0,E,11.0171229536645,5.0,5.0,6.017122953664501,E,7
0,C,10.758176043164,2.0,2.0,8.758176043164,C,8
0,C,10.758176043164,10.0,10.0,0.7581760431639992,C,9
1,D,10.8910328354686,12.0,12.0,-1.1089671645313999,C,9
2,E,11.0171229536645,11.0,11.0,0.017122953664500784,C,9
0,D,10.8910328354686,6.0,6.0,4.8910328354686,D,10
0,F,8.60018039308488,9.0,9.0,-0.39981960691511986,F,11
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,D,12
0,D,10.8910328354686,8.0,8.0,2.8910328354686,D,13
0,C,10.758176043164,10.0,10.0,0.7581760431639992,D,14
1,D,10.8910328354686,5.0,5.0,5.8910328354686,D,14
2,F,8.60018039308488,12.0,12.0,-3.39981960691512,D,14
0,C,10.758176043164,10.0,10.0,0.7581760431639992,D,15
1,D,10.8910328354686,7.0,7.0,3.8910328354686,D,15
2,E,11.0171229536645,15.0,15.0,-3.982877046335499,D,15
0,C,10.758176043164,10.0,10.0,0.7581760431639992,E,16
1,D,10.8910328354686,8.0,8.0,2.8910328354686,E,16
2,E,11.0171229536645,7.0,7.0,4.017122953664501,E,16
3,F,8.60018039308488,6.0,6.0,2.60018039308488,E,16
0,C,10.758176043164,14.0,14.0,-3.2418239568360008,E,17
1,D,10.8910328354686,15.0,15.0,-4.1089671645314,E,17
2,E,11.0171229536645,7.0,7.0,4.017122953664501,E,17
3,F,8.60018039308488,5.0,5.0,3.60018039308488,E,17
0,E,11.0171229536645,8.0,8.0,3.017122953664501,E,18
0,E,11.0171229536645,3.0,3.0,8.0171229536645,E,19
0,C,10.758176043164,7.0,7.0,3.7581760431639992,D,20
1,D,10.8910328354686,7.0,7.0,3.8910328354686,D,20
2,E,11.0171229536645,11.0,11.0,0.017122953664500784,D,20
3,F,8.60018039308488,8.0,8.0,0.6001803930848801,D,20
0,E,11.0171229536645,7.0,7.0,4.017122953664501,E,21
1,F,8.60018039308488,11.0,11.0,-2.39981960691512,E,21
0,F,8.60018039308488,6.0,6.0,2.60018039308488,F,22
0,E,11.0171229536645,8.0,8.0,3.017122953664501,E,23
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,E,24
1,E,11.0171229536645,9.0,9.0,2.017122953664501,E,24
2,F,8.60018039308488,7.0,7.0,1.6001803930848801,E,24
0,C,10.758176043164,5.0,5.0,5.758176043163999,C,25
1,D,10.8910328354686,13.0,13.0,-2.1089671645314,C,25
2,F,8.60018039308488,10.0,10.0,-1.3998196069151199,C,25
0,F,8.60018039308488,10.0,10.0,-1.3998196069151199,F,26
0,D,10.8910328354686,12.0,12.0,-1.1089671645313999,E,27
1,E,11.0171229536645,7.0,7.0,4.017122953664501,E,27
0,D,10.8910328354686,13.0,13.0,-2.1089671645314,D,28
0,D,10.8910328354686,5.0,5.0,5.8910328354686,D,29
1,E,11.0171229536645,7.0,7.0,4.017122953664501,D,29
0,F,8.60018039308488,14.0,14.0,-5.39981960691512,F,30
0,E,11.0171229536645,12.0,12.0,-0.9828770463354992,E,31
0,D,10.8910328354686,9.0,9.0,1.8910328354686001,D,32
0,C,10.758176043164,10.0,10.0,0.7581760431639992,E,33
1,D,10.8910328354686,12.0,12.0,-1.1089671645313999,E,33
2,E,11.0171229536645,7.0,7.0,4.017122953664501,E,33
3,F,8.60018039308488,16.0,16.0,-7.39981960691512,E,33
0,C,10.758176043164,8.0,8.0,2.7581760431639992,C,34
1,D,10.8910328354686,12.0,12.0,-1.1089671645313999,C,34
2,F,8.60018039308488,14.0,14.0,-5.39981960691512,C,34
0,D,10.8910328354686,10.0,10.0,0.8910328354686001,E,35
1,E,11.0171229536645,3.0,3.0,8.0171229536645,E,35
0,C,10.758176043164,2.0,2.0,8.758176043164,C,36
1,E,11.0171229536645,13.0,13.0,-1.9828770463354992,C,36
2,F,8.60018039308488,7.0,7.0,1.6001803930848801,C,36
0,E,11.0171229536645,14.0,14.0,-2.982877046335499,E,37
0,C,10.758176043164,15.0,15.0,-4.241823956836001,E,38
1,E,11.0171229536645,4.0,4.0,7.017122953664501,E,38
2,F,8.60018039308488,12.0,12.0,-3.39981960691512,E,38
0,C,10.758176043164,8.0,8.0,2.7581760431639992,C,39
0,D,10.8910328354686,8.0,8.0,2.8910328354686,D,40
1,E,11.0171229536645,17.0,17.0,-5.982877046335499,D,40
2,F,8.60018039308488,8.0,8.0,0.6001803930848801,D,40
0,D,10.8910328354686,8.0,8.0,2.8910328354686,D,41
0,E,11.0171229536645,7.0,7.0,4.017122953664501,E,42
0,C,10.758176043164,6.0,6.0,4.758176043163999,E,43
1,D,10.8910328354686,6.0,6.0,4.8910328354686,E,43
2,E,11.0171229536645,3.0,3.0,8.0171229536645,E,43
3,F,8.60018039308488,9.0,9.0,-0.39981960691511986,E,43
0,C,10.758176043164,8.0,8.0,2.7581760431639992,D,44
1,D,10.8910328354686,8.0,8.0,2.8910328354686,D,44
0,D,10.8910328354686,3.0,3.0,7.8910328354686,D,45
0,C,10.758176043164,9.0,9.0,1.7581760431639992,C,46
0,C,10.758176043164,10.0,10.0,0.7581760431639992,C,47
0,C,10.758176043164,17.0,17.0,-6.241823956836001,D,48
1,D,10.8910328354686,3.0,3.0,7.8910328354686,D,48
2,F,8.60018039308488,16.0,16.0,-7.39981960691512,D,48
0,C,10.758176043164,8.0,8.0,2.7581760431639992,C,49
1,E,11.0171229536645,12.0,12.0,-0.9828770463354992,C,49
2,F,8.60018039308488,10.0,10.0,-1.3998196069151199,C,49
0,F,8.60018039308488,8.0,8.0,0.6001803930848801,F,50
0,C,10.758176043164,9.0,9.0,1.7581760431639992,C,51
1,E,11.0171229536645,10.0,10.0,1.0171229536645008,C,51
2,F,8.60018039308488,12.0,12.0,-3.39981960691512,C,51
0,D,10.8910328354686,10.0,10.0,0.8910328354686001,E,52
1,E,11.0171229536645,7.0,7.0,4.017122953664501,E,52
0,D,10.8910328354686,12.0,12.0,-1.1089671645313999,F,53
1,F,8.60018039308488,8.0,8.0,0.6001803930848801,F,53
0,D,10.8910328354686,20.0,20.0,-9.1089671645314,E,54
1,E,11.0171229536645,15.0,15.0,-3.982877046335499,E,54
2,F,8.60018039308488,13.0,13.0,-4.39981960691512,E,54
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,D,55
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,E,56
1,D,10.8910328354686,7.0,7.0,3.8910328354686,E,56
2,E,11.0171229536645,5.0,5.0,6.017122953664501,E,56
3,F,8.60018039308488,13.0,13.0,-4.39981960691512,E,56
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,D,57
1,D,10.8910328354686,6.0,6.0,4.8910328354686,D,57
2,F,8.60018039308488,5.0,5.0,3.60018039308488,D,57
0,C,10.758176043164,6.0,6.0,4.758176043163999,C,58
1,E,11.0171229536645,8.0,8.0,3.017122953664501,C,58
0,E,11.0171229536645,12.0,12.0,-0.9828770463354992,E,59
0,C,10.758176043164,15.0,15.0,-4.241823956836001,E,60
1,D,10.8910328354686,3.0,3.0,7.8910328354686,E,60
2,E,11.0171229536645,2.0,2.0,9.0171229536645,E,60
3,F,8.60018039308488,6.0,6.0,2.60018039308488,E,60
0,C,10.758176043164,4.0,4.0,6.758176043163999,D,61
1,D,10.8910328354686,3.0,3.0,7.8910328354686,D,61
2,E,11.0171229536645,15.0,15.0,-3.982877046335499,D,61
3,F,8.60018039308488,20.0,20.0,-11.39981960691512,D,61
0,E,11.0171229536645,9.0,9.0,2.017122953664501,E,62
0,D,10.8910328354686,7.0,7.0,3.8910328354686,E,63
1,E,11.0171229536645,4.0,4.0,7.017122953664501,E,63
0,C,10.758176043164,14.0,14.0,-3.2418239568360008,C,64
1,F,8.60018039308488,13.0,13.0,-4.39981960691512,C,64
0,D,10.8910328354686,7.0,7.0,3.8910328354686,F,65
1,E,11.0171229536645,8.0,8.0,3.017122953664501,F,65
2,F,8.60018039308488,3.0,3.0,5.60018039308488,F,65
0,F,8.60018039308488,14.0,14.0,-5.39981960691512,F,66
0,C,10.758176043164,3.0,3.0,7.758176043163999,C,67
1,D,10.8910328354686,13.0,13.0,-2.1089671645314,C,67
0,C,10.758176043164,14.0,14.0,-3.2418239568360008,F,68
1,D,10.8910328354686,9.0,9.0,1.8910328354686001,F,68
2,E,11.0171229536645,7.0,7.0,4.017122953664501,F,68
3,F,8.60018039308488,2.0,2.0,6.60018039308488,F,68
0,C,10.758176043164,4.0,4.0,6.758176043163999,C,69
1,D,10.8910328354686,7.0,7.0,3.8910328354686,C,69
2,E,11.0171229536645,7.0,7.0,4.017122953664501,C,69
3,F,8.60018039308488,15.0,15.0,-6.39981960691512,C,69
0,F,8.60018039308488,3.0,3.0,5.60018039308488,F,70
0,F,8.60018039308488,19.0,19.0,-10.39981960691512,F,71
0,C,10.758176043164,14.0,14.0,-3.2418239568360008,C,72
0,C,10.758176043164,11.0,11.0,-0.24182395683600078,D,73
1,D,10.8910328354686,5.0,5.0,5.8910328354686,D,73
2,E,11.0171229536645,18.0,18.0,-6.982877046335499,D,73
3,F,8.60018039308488,7.0,7.0,1.6001803930848801,D,73
0,C,10.758176043164,16.0,16.0,-5.241823956836001,D,74
1,D,10.8910328354686,15.0,15.0,-4.1089671645314,D,74
2,E,11.0171229536645,20.0,20.0,-8.9828770463355,D,74
3,F,8.60018039308488,13.0,13.0,-4.39981960691512,D,74
0,C,10.758176043164,8.0,8.0,2.7581760431639992,C,75
0,F,8.60018039308488,6.0,6.0,2.60018039308488,F,76
0,C,10.758176043164,13.0,13.0,-2.2418239568360008,D,77
1,D,10.8910328354686,8.0,8.0,2.8910328354686,D,77
0,E,11.0171229536645,11.0,11.0,0.017122953664500784,E,78
0,E,11.0171229536645,12.0,12.0,-0.9828770463354992,F,79
1,F,8.60018039308488,9.0,9.0,-0.39981960691511986,F,79
0,D,10.8910328354686,10.0,10.0,0.8910328354686001,E,80
1,E,11.0171229536645,5.0,5.0,6.017122953664501,E,80
2,F,8.60018039308488,9.0,9.0,-0.39981960691511986,E,80
0,D,10.8910328354686,8.0,8.0,2.8910328354686,F,81
1,E,11.0171229536645,6.0,6.0,5.017122953664501,F,81
2,F,8.60018039308488,2.0,2.0,6.60018039308488,F,81
0,C,10.758176043164,14.0,14.0,-3.2418239568360008,D,82
1,D,10.8910328354686,6.0,6.0,4.8910328354686,D,82
2,F,8.60018039308488,14.0,14.0,-5.39981960691512,D,82
0,E,11.0171229536645,7.0,7.0,4.017122953664501,E,83
1,F,8.60018039308488,11.0,11.0,-2.39981960691512,E,83
0,D,10.8910328354686,4.0,4.0,6.8910328354686,D,84
1,F,8.60018039308488,4.0,4.0,4.60018039308488,D,84
0,F,8.60018039308488,6.0,6.0,2.60018039308488,F,85
0,C,10.758176043164,13.0,13.0,-2.2418239568360008,F,86
1,D,10.8910328354686,17.0,17.0,-6.1089671645314,F,86
2,E,11.0171229536645,11.0,11.0,0.017122953664500784,F,86
3,F,8.60018039308488,4.0,4.0,4.60018039308488,F,86
0,C,10.758176043164,11.0,11.0,-0.24182395683600078,D,87
1,D,10.8910328354686,10.0,10.0,0.8910328354686001,D,87
2,E,11.0171229536645,13.0,13.0,-1.9828770463354992,D,87
3,F,8.60018039308488,13.0,13.0,-4.39981960691512,D,87
0,C,10.758176043164,17.0,17.0,-6.241823956836001,F,88
1,F,8.60018039308488,3.0,3.0,5.60018039308488,F,88
0,C,10.758176043164,10.0,10.0,0.7581760431639992,E,89
1,D,10.8910328354686,15.0,15.0,-4.1089671645314,E,89
2,E,11.0171229536645,7.0,7.0,4.017122953664501,E,89
3,F,8.60018039308488,8.0,8.0,0.6001803930848801,E,89
0,C,10.758176043164,2.0,2.0,8.758176043164,C,90
1,E,11.0171229536645,10.0,10.0,1.0171229536645008,C,90
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,D,91
0,C,10.758176043164,16.0,16.0,-5.241823956836001,D,92
1,D,10.8910328354686,7.0,7.0,3.8910328354686,D,92
2,F,8.60018039308488,11.0,11.0,-2.39981960691512,D,92
0,F,8.60018039308488,11.0,11.0,-2.39981960691512,F,93
0,D,10.8910328354686,8.0,8.0,2.8910328354686,D,94
1,E,11.0171229536645,14.0,14.0,-2.982877046335499,D,94
0,D,10.8910328354686,6.0,6.0,4.8910328354686,D,95
1,F,8.60018039308488,11.0,11.0,-2.39981960691512,D,95
0,C,10.758176043164,6.0,6.0,4.758176043163999,C,96
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,D,97
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,C,98
1,D,10.8910328354686,16.0,16.0,-5.1089671645314,C,98
2,E,11.0171229536645,16.0,16.0,-4.982877046335499,C,98
0,C,10.758176043164,8.0,8.0,2.7581760431639992,E,99
1,E,11.0171229536645,5.0,5.0,6.017122953664501,E,99
2,F,8.60018039308488,7.0,7.0,1.6001803930848801,E,99
0,E,11.0171229536645,11.0,11.0,0.017122953664500784,E,100
1,F,8.60018039308488,18.0,18.0,-9.39981960691512,E,100
0,E,11.0171229536645,8.0,8.0,3.017122953664501,E,101
1,F,8.60018039308488,6.0,6.0,2.60018039308488,E,101
0,C,10.758176043164,8.0,8.0,2.7581760431639992,F,102
1,D,10.8910328354686,16.0,16.0,-5.1089671645314,F,102
2,F,8.60018039308488,3.0,3.0,5.60018039308488,F,102
0,C,10.758176043164,8.0,8.0,2.7581760431639992,E,103
1,E,11.0171229536645,7.0,7.0,4.017122953664501,E,103
0,C,10.758176043164,11.0,11.0,-0.24182395683600078,D,104
1,D,10.8910328354686,2.0,2.0,8.8910328354686,D,104
2,F,8.60018039308488,6.0,6.0,2.60018039308488,D,104
0,F,8.60018039308488,13.0,13.0,-4.39981960691512,F,105
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,E,106
1,E,11.0171229536645,12.0,12.0,-0.9828770463354992,E,106
0,D,10.8910328354686,15.0,15.0,-4.1089671645314,D,107
0,C,10.758176043164,18.0,18.0,-7.241823956836001,C,108
0,C,10.758176043164,6.0,6.0,4.758176043163999,E,109
1,D,10.8910328354686,10.0,10.0,0.8910328354686001,E,109
2,E,11.0171229536645,6.0,6.0,5.017122953664501,E,109
3,F,8.60018039308488,7.0,7.0,1.6001803930848801,E,109
0,E,11.0171229536645,6.0,6.0,5.017122953664501,E,110
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,E,111
1,E,11.0171229536645,10.0,10.0,1.0171229536645008,E,111
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,E,112
1,E,11.0171229536645,8.0,8.0,3.017122953664501,E,112
0,C,10.758176043164,13.0,13.0,-2.2418239568360008,C,113
1,F,8.60018039308488,16.0,16.0,-7.39981960691512,C,113
0,C,10.758176043164,7.0,7.0,3.7581760431639992,E,114
1,D,10.8910328354686,20.0,20.0,-9.1089671645314,E,114
2,E,11.0171229536645,4.0,4.0,7.017122953664501,E,114
3,F,8.60018039308488,15.0,15.0,-6.39981960691512,E,114
0,C,10.758176043164,6.0,6.0,4.758176043163999,C,115
1,D,10.8910328354686,11.0,11.0,-0.10896716453139987,C,115
2,F,8.60018039308488,16.0,16.0,-7.39981960691512,C,115
0,C,10.758176043164,10.0,10.0,0.7581760431639992,C,116
1,F,8.60018039308488,13.0,13.0,-4.39981960691512,C,116
0,C,10.758176043164,4.0,4.0,6.758176043163999,C,117
0,C,10.758176043164,11.0,11.0,-0.24182395683600078,C,118
1,E,11.0171229536645,19.0,19.0,-7.982877046335499,C,118
2,F,8.60018039308488,10.0,10.0,-1.3998196069151199,C,118
0,C,10.758176043164,9.0,9.0,1.7581760431639992,C,119
1,D,10.8910328354686,17.0,17.0,-6.1089671645314,C,119
0,C,10.758176043164,16.0,16.0,-5.241823956836001,D,120
1,D,10.8910328354686,7.0,7.0,3.8910328354686,D,120
2,E,11.0171229536645,14.0,14.0,-2.982877046335499,D,120
3,F,8.60018039308488,7.0,7.0,1.6001803930848801,D,120
0,D,10.8910328354686,11.0,11.0,-0.10896716453139987,E,121
1,E,11.0171229536645,11.0,11.0,0.017122953664500784,E,121
0,E,11.0171229536645,16.0,16.0,-4.982877046335499,F,122
1,F,8.60018039308488,9.0,9.0,-0.39981960691511986,F,122
0,C,10.758176043164,8.0,8.0,2.7581760431639992,D,123
1,D,10.8910328354686,2.0,2.0,8.8910328354686,D,123
2,E,11.0171229536645,10.0,10.0,1.0171229536645008,D,123
3,F,8.60018039308488,5.0,5.0,3.60018039308488,D,123
0,D,10.8910328354686,13.0,13.0,-2.1089671645314,E,124
1,E,11.0171229536645,8.0,8.0,3.017122953664501,E,124
2,F,8.60018039308488,22.0,22.0,-13.39981960691512,E,124
0,C,10.758176043164,12.0,12.0,-1.2418239568360008,D,125
1,D,10.8910328354686,3.0,3.0,7.8910328354686,D,125
2,F,8.60018039308488,10.0,10.0,-1.3998196069151199,D,125
0,C,10.758176043164,2.0,2.0,8.758176043164,C,126
1,D,10.8910328354686,9.0,9.0,1.8910328354686001,C,126
2,E,11.0171229536645,7.0,7.0,4.017122953664501,C,126
3,F,8.60018039308488,7.0,7.0,1.6001803930848801,C,126
0,F,8.60018039308488,16.0,16.0,-7.39981960691512,F,127
0,C,10.758176043164,4.0,4.0,6.758176043163999,D,128
1,D,10.8910328354686,3.0,3.0,7.8910328354686,D,128
2,E,11.0171229536645,8.0,8.0,3.017122953664501,D,128
3,F,8.60018039308488,13.0,13.0,-4.39981960691512,D,128
